	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_2137_0.txt	2137	0	133.59493	141.05864	116.9887	54.57695	92.07105	94.24056	134.60429	138.04212	51.65272	140.43834	145.43563	133.7684	39.63234	136.11921	85.18253	44.02035	74.23975	80.21657	49.43121	86.75284	64.28903	64.54066	70.26891	72.32662	55.32354	103.23889	90.87453	56.8585	90.05063	73.60296	53.624	61.12432	89.71836	71.57224	70.48629	39.97614	72.71606	74.40506	51.01053	72.57903	66.73771	60.73151	70.72127	47.6314	82.41378	87.51646	73.59709	55.84494	64.26086	47.61603	82.43006	85.23883	81.72524	36.34172	57.90252	78.13186	78.52971	62.54798	69.92004	37.80977	86.4077	71.75034	79.45273	54.96208	46.76648	36.40208	32.11878	51.87274	69.25832	51.42337	61.8476	42.13427	52.81124	48.53734	65.7723	38.3428	39.17406	39.62115	30.30963	70.53654	55.67502	45.99466	98.1473	55.98259	49.4721	65.93259	48.85317	20.57431	80.52245	30.10704	31.83061	73.05249	66.85576	77.79248	71.53798	43.94088	55.3524	80.70726	42.41237	33.40154	23.64263	30.44798	20.73725	40.3941	20.79204	16.71549	31.68533	52.58118	39.75093	52.00092	35.69553	59.046	35.92768	66.58185	57.88645	80.70267	38.1129	32.44133	94.4766	22.41439	14.74392	83.34485	27.60655	33.32423	64.67613	72.01442	33.99503	31.92537	49.32409	42.38637	37.41698	48.82732	82.00597	74.97328	47.93678	61.05182	33.4862	28.86474	39.2399	69.86241	73.66525	71.69616	31.159	40.32334	36.12192	42.47257	43.60279	58.24778	59.15458	67.51181	57.21412	41.5084	52.47844	46.03879	63.53279	29.38636	37.51526	69.42896	31.99712
alpha_rarefaction_2137_1.txt	2137	1	133.16315	150.22681	117.33481	50.57421	92.6999	94.90261	130.61264	135.75569	50.24586	137.73049	151.59847	132.89915	42.2565	133.28115	86.9091	43.20291	72.60174	75.36896	50.45048	85.92507	59.82832	64.54998	76.15073	72.25663	54.90731	106.18476	97.31816	59.3962	94.58702	76.74022	53.61101	60.11262	89.13862	75.24848	72.80955	38.3456	72.13543	68.61966	49.56709	72.13538	69.50526	60.69564	72.85573	47.70908	82.12146	89.04334	77.57093	56.0124	70.01842	46.23845	80.68956	84.38306	78.13378	41.70156	53.4672	75.83109	77.85898	62.24219	68.04883	34.98346	84.63655	75.49258	83.44505	50.59779	46.74237	32.83772	30.8011	51.89424	68.39513	52.21311	61.80337	47.15729	50.51304	52.27942	63.82903	40.41657	37.10241	35.40093	30.27955	72.13251	57.38297	43.62709	98.30741	53.86985	45.66433	63.37556	47.09109	20.18866	82.59293	28.0793	35.15233	72.79171	66.46562	78.36947	69.33545	49.49721	55.89249	81.27551	41.5275	33.58662	23.56497	33.03689	19.81039	40.98288	19.12036	14.41382	33.36561	49.83679	39.81552	50.151	35.23576	56.61602	36.29909	64.24393	59.1629	85.97981	34.39091	31.41893	96.55908	21.65036	17.16591	84.52183	26.80206	33.99265	69.56157	77.35802	37.73835	31.207	49.17686	37.91972	37.45815	49.99419	77.25192	73.80967	54.37477	60.96617	34.09407	29.40453	37.51218	75.62734	74.42133	68.43959	32.82096	36.26261	33.40045	39.12199	40.33745	59.77553	59.23357	67.85544	58.41756	40.0555	49.38134	46.02175	64.66688	31.58543	36.54644	66.1088	28.93716
alpha_rarefaction_2137_2.txt	2137	2	134.57146	141.45277	109.20877	47.69871	95.06276	93.40942	131.67151	137.95103	48.05834	139.65246	143.91258	141.29018	39.96969	131.31524	90.26846	41.38696	75.6555	74.45807	50.29888	89.13397	66.25605	68.75908	73.36546	70.17513	57.28801	102.09688	97.29387	58.06475	94.97045	75.59395	51.98772	64.96664	94.8085	76.14571	73.59179	41.10948	73.48918	73.77838	55.59614	72.4854	65.78138	60.43119	71.11946	48.16936	83.30444	87.54922	79.09592	52.98874	67.10078	44.87935	83.45293	83.18962	78.29554	38.20922	52.11931	77.66922	76.81608	63.57305	67.79708	37.18992	85.73614	75.68028	83.80333	53.18423	51.07033	36.553	35.6199	53.54111	68.26845	55.2701	60.50423	44.89304	48.37277	52.02955	62.347	37.36613	38.81615	36.52373	31.47345	70.82451	60.3621	44.68987	99.28701	54.70641	47.18781	64.29201	48.77994	21.09756	87.56425	29.50765	35.19927	68.56174	68.80566	75.41323	72.744	46.42251	49.77496	80.65815	44.36934	35.96148	23.43029	30.7865	23.06456	39.32736	20.97993	15.8984	29.72114	55.63703	38.24438	48.82367	34.58952	54.41577	39.33614	69.5309	59.97839	88.31795	37.8962	30.04799	92.17901	25.25452	14.15428	84.44115	27.19468	34.1354	60.97678	68.65078	30.30207	30.72837	52.87151	38.60219	35.76725	52.40644	81.52025	71.0639	52.26984	63.18013	37.48491	27.3833	39.55309	72.1002	77.97779	69.54944	31.46553	45.101	30.99951	37.27385	43.40357	56.88298	61.92703	69.12469	58.32802	42.3736	41.39686	46.02634	62.61522	30.78285	32.74285	65.71404	30.75466
alpha_rarefaction_2137_3.txt	2137	3	131.69725	147.46255	113.10256	53.7934	94.92036	96.11987	134.77527	135.91718	49.49285	141.44963	155.67021	127.91465	43.51534	132.08449	78.51238	43.0738	73.86211	73.88964	50.81606	89.61117	63.50678	63.00353	70.58052	72.42428	50.69565	100.68428	96.83578	58.68583	88.54015	78.36041	51.14682	64.42348	90.78583	74.78194	73.48034	42.49338	74.54304	72.18635	54.86681	72.42087	60.80967	59.62411	74.74488	52.43545	84.22723	89.64647	76.25739	55.7372	63.62265	45.44041	82.44866	84.54357	79.76728	40.9088	53.81864	79.47864	74.0643	64.1519	65.02397	36.47054	87.74028	76.04911	80.96371	51.22987	46.88167	36.26258	34.55229	53.03623	69.31494	47.275	64.2439	44.98538	52.24523	53.33506	64.9131	35.69754	39.06684	37.04563	29.89613	68.00847	60.59076	41.25804	100.95982	51.43277	44.41556	62.00829	48.69312	20.78636	82.84694	31.23488	37.60362	71.03822	64.43232	75.5622	67.78701	49.21458	60.41992	79.41752	45.72804	39.84222	21.63811	31.90455	21.14091	39.93505	21.02419	15.19781	30.20876	52.9924	38.11058	50.12482	32.90671	56.36123	38.25875	66.14478	60.49777	84.25022	38.32468	29.74032	90.10066	21.196	12.63096	77.50149	28.03926	32.76858	63.59477	70.22021	33.1628	32.09954	49.31656	34.8818	38.69609	49.23315	80.19224	68.26421	56.01634	62.32452	34.06682	25.78194	39.15141	72.45753	75.73916	68.52373	31.7705	39.90877	30.90508	38.73254	37.96172	55.1121	63.06642	69.42365	58.44774	38.43073	46.82813	46.70101	65.09836	26.23358	37.93735	66.26369	30.2319
alpha_rarefaction_2137_4.txt	2137	4	131.91292	140.92303	119.15102	52.76819	90.73374	92.34705	127.23367	133.14869	51.76994	142.06158	152.00106	133.11373	44.95243	129.72295	88.10128	43.85615	70.32906	72.82331	52.84362	81.59519	59.43029	62.7905	73.54286	73.03447	55.84802	101.19241	96.87957	62.75774	94.35369	76.1382	56.16534	59.35204	88.55082	71.41329	73.28894	43.22787	73.67981	73.84549	51.05936	74.40274	71.18532	59.56002	73.41842	48.70708	82.03479	85.00208	73.73106	55.74606	66.47669	46.34652	80.31322	85.71477	77.06774	42.68987	55.97445	74.69813	74.57228	63.35418	67.2657	34.76052	88.65048	75.72179	82.97619	52.64575	47.25525	34.27669	30.75348	50.00196	70.37271	53.3208	61.26272	43.74576	48.82067	50.26448	63.62561	36.76969	38.98911	34.3548	32.59433	73.60451	59.15183	41.83554	99.35891	54.03196	46.62172	65.03397	47.92184	20.83047	88.48712	28.94565	37.21203	71.6469	69.31738	76.6233	63.95394	48.77012	56.19982	79.54507	41.10411	34.24715	24.24017	31.21932	23.31792	43.72354	20.43462	16.85462	29.93236	49.86151	39.01291	48.91963	34.18943	58.18476	43.52826	65.66637	59.25754	82.89858	36.14579	34.19024	91.75072	23.80419	17.00092	83.803	27.37851	30.92303	62.80244	76.17194	31.82561	31.4253	53.43191	37.76456	35.58502	54.60335	80.48142	69.30936	55.65637	64.72271	32.11344	28.97824	36.97346	71.16817	74.64196	70.52291	37.37132	38.44488	36.26588	39.12805	38.20619	59.15682	61.71623	69.76174	60.71549	40.9696	46.40141	48.50489	63.74927	28.31053	36.19379	62.97335	29.04583
alpha_rarefaction_2137_5.txt	2137	5	131.33191	144.26853	115.25691	51.71114	91.99259	93.48198	134.11871	138.11437	46.28283	142.96108	149.8248	129.62521	45.61275	130.77136	79.17272	41.57111	75.45573	79.68477	46.24162	82.55445	65.39004	66.23318	68.84009	71.54924	53.67354	104.31967	96.20125	61.12287	86.09584	75.84949	52.74756	64.92066	94.95997	73.74434	73.17359	39.97852	73.35742	68.5775	55.51298	73.0363	66.59126	59.63481	75.59794	45.86819	84.24378	90.5408	75.69347	56.5634	67.93579	45.06212	84.47327	86.12802	79.6122	38.96691	55.57584	76.9351	78.92238	61.75658	68.19731	36.04565	87.5574	74.90156	82.55822	53.3952	51.24665	35.76378	31.36618	57.10734	67.00644	53.01947	61.75186	47.8621	50.51751	50.5716	63.91479	35.7848	34.88762	35.1546	29.35122	71.40014	56.25461	38.4507	97.70063	51.42496	45.30908	66.57888	49.1321	20.49403	84.14204	27.99186	36.85314	77.10994	62.86124	74.62879	70.24163	47.9564	59.21537	85.14814	40.93667	32.06757	23.48563	31.45473	20.61918	42.01221	22.68486	15.05655	27.89495	47.14334	36.25084	52.55847	34.63448	58.86272	37.57345	66.53569	60.40806	87.83725	39.44527	34.80518	93.28532	22.36018	16.08604	86.96211	30.51222	32.17942	66.7829	74.76048	33.36109	30.66988	47.70683	37.26987	37.57532	55.49104	79.06408	74.5561	52.96279	59.6369	33.9483	28.21238	40.03892	71.69574	73.80753	66.93579	35.1359	37.78672	37.40075	41.85435	38.10131	61.69664	59.68968	71.05117	57.81654	41.02638	45.28036	43.73905	61.52042	30.07986	35.30589	65.82203	28.96348
alpha_rarefaction_2137_6.txt	2137	6	128.55286	144.58602	119.34368	46.53563	93.28548	95.04134	136.5626	129.32637	50.83536	138.62737	150.41884	134.54242	39.91996	131.04109	82.98814	43.17272	73.02547	73.07517	50.40613	84.99087	65.93137	64.96311	70.70433	73.94457	54.01427	104.69145	93.43152	62.59366	91.88398	77.10745	53.67921	61.68724	90.87351	71.86342	71.19522	39.7591	73.77405	75.47755	50.05735	71.73011	72.13424	62.3785	70.84368	46.45675	83.76305	87.23576	76.78377	58.88805	67.31532	44.18449	80.04356	87.48027	79.4709	40.31647	54.50325	79.60457	78.09164	61.28926	65.75084	35.71156	82.69537	76.33151	81.90601	51.01307	46.9213	35.3749	34.08179	53.80596	69.24091	46.53066	65.15549	42.04645	51.23795	51.84775	62.41815	37.93549	41.8879	35.78984	32.44101	71.29507	59.14218	44.53966	98.39088	54.09778	45.66903	68.03723	47.43173	21.6108	79.54102	31.36554	34.34755	68.14181	65.34899	77.58712	68.52175	46.91735	58.13342	78.09804	43.19842	35.51433	25.08407	33.03563	19.84867	40.37694	20.73921	15.37539	28.40888	49.72967	34.88446	48.26833	32.24004	62.36453	36.877	65.18676	58.45762	87.38714	40.33942	36.06248	97.23963	23.30383	18.27511	81.06134	26.94644	28.85596	63.95107	71.93364	31.13531	30.70571	53.62417	36.76867	35.83564	50.85789	79.92236	69.36847	52.03499	60.29905	35.47907	29.2027	36.60977	72.3921	77.4105	71.78681	33.69756	42.86068	31.67394	40.23386	35.37815	61.15446	61.09794	71.61261	56.62335	41.49611	45.432	46.6901	64.2782	29.24283	35.20988	64.21896	30.92738
alpha_rarefaction_2137_7.txt	2137	7	136.26165	144.79452	107.82139	53.02448	90.40442	91.64785	133.56715	131.49226	43.74663	142.69305	149.72911	138.68323	39.99399	135.12891	83.30617	43.33815	71.92166	73.89916	46.21654	87.97256	64.3833	65.8858	70.77448	69.63697	58.50773	103.5761	97.41092	63.38343	93.69183	75.17401	53.61576	60.03495	93.19194	73.74834	75.06904	39.74625	72.94502	67.35402	49.04253	73.72069	65.91015	60.44952	71.17245	45.70725	82.39412	87.64296	75.00912	55.81318	69.05685	44.97275	80.75918	82.80727	78.91211	44.24705	57.92	79.39343	81.10771	62.92849	69.16439	35.58871	84.90893	73.50691	86.92399	50.75288	51.67038	34.4739	34.83662	54.66635	67.39216	50.66806	60.78393	47.28125	48.78295	48.6163	66.96665	37.0533	36.7479	34.60756	31.36382	70.21922	60.65772	43.67173	101.36129	54.01069	45.55668	65.43769	49.25321	21.14328	80.41908	31.72857	34.29632	75.96413	65.23286	77.58633	66.7366	49.42293	54.65739	83.65936	43.61405	38.25578	21.67658	31.46121	21.81635	39.75553	22.42463	16.2673	29.52511	48.97713	37.33518	49.81123	33.66506	57.93045	40.06105	67.30496	60.20518	83.56539	41.02594	31.33515	94.55569	23.81976	12.73674	82.75131	27.15937	31.94806	62.60237	74.73632	30.99708	32.20064	53.98745	40.49825	31.71507	51.38501	80.898	67.7753	53.81891	61.7882	31.9704	29.1707	38.31626	64.87785	77.23965	67.74191	34.09753	38.88188	36.31883	40.89728	37.90349	60.93495	58.27397	67.11576	59.48928	43.38408	47.98137	46.50108	64.53035	29.2602	38.19039	65.63195	30.23869
alpha_rarefaction_2137_8.txt	2137	8	135.41436	147.79637	111.45322	52.09529	95.55811	88.55541	129.59988	142.07442	52.14658	140.81905	147.35548	131.73462	41.44418	131.50186	82.01477	45.45346	69.38247	77.59194	51.24573	86.74096	63.03956	66.38858	66.94836	69.8047	53.89371	101.08447	97.10886	57.71503	93.57988	77.92717	51.39075	67.60085	95.88028	76.99192	71.42583	39.56015	72.99018	70.94691	52.70445	75.63111	68.28319	61.74	74.64478	49.65747	80.85285	87.86412	78.90711	60.73807	65.44848	47.10883	84.97521	85.98097	81.90658	38.97404	58.75437	74.47511	75.2341	64.25772	68.62545	37.80657	90.78515	81.1574	78.60865	52.6259	53.11446	34.42653	35.82977	51.68622	68.17923	50.81085	61.471	44.23443	50.57391	55.85276	59.79848	38.77825	40.57693	33.45035	31.15422	69.79392	60.01519	42.52442	100.03399	54.90726	47.81072	67.11965	49.56095	20.51007	83.8953	31.93115	37.28363	70.77674	64.85232	75.32586	70.8921	46.7385	57.78737	79.1987	43.65953	37.48651	23.03173	32.26601	22.53507	43.10491	19.86354	16.61202	31.07914	49.24446	35.45841	48.72853	32.2858	58.67464	43.65469	65.85622	61.75161	84.55165	39.22549	31.33758	92.56352	23.11531	13.82942	86.4284	26.53774	32.79208	66.02197	67.8977	32.62198	34.8575	49.07522	41.06598	38.2057	51.69037	80.39252	72.21542	53.69808	57.67661	33.97317	28.06063	36.49787	69.81334	76.98215	67.81043	35.91917	41.83597	33.51186	40.07546	40.48542	56.21067	62.33988	69.28598	60.95028	42.00076	47.56035	48.67568	63.0175	29.0101	35.74422	66.34862	28.74637
alpha_rarefaction_2137_9.txt	2137	9	128.75858	139.13747	113.77936	48.47744	92.92403	92.07636	131.30997	142.2533	50.82321	137.76338	148.20193	132.93579	43.06982	131.29573	81.52676	43.45089	71.54831	76.61995	49.46972	84.26883	63.17974	65.2053	70.78363	71.77942	57.88082	103.80167	90.05381	59.51995	91.88218	77.22539	56.74898	62.9777	86.9313	70.14904	68.9176	43.63734	73.93677	69.35848	52.77481	77.50741	66.9001	62.13945	74.34903	47.91186	79.74014	85.26317	77.18437	58.90238	65.88264	45.88976	88.01987	83.47383	79.93456	35.16822	51.77	81.43868	78.75441	63.34244	67.40615	32.67324	88.25912	75.03531	82.95499	51.92867	49.9267	34.61491	30.14003	52.58975	69.90634	49.74657	61.04044	44.05908	47.16274	50.46835	64.10308	38.49434	37.95602	34.55728	30.70168	68.24569	61.54384	42.8162	96.58265	53.7309	45.05334	68.01339	45.72512	23.80495	85.62717	30.50726	33.05336	72.33687	65.59407	79.27897	65.788	46.52279	56.03786	84.13655	41.41683	36.29744	22.89868	29.18727	20.79324	41.80866	20.52226	17.13858	26.32988	54.42141	36.92311	50.02546	35.68446	59.73995	39.00452	69.02978	60.11306	86.38635	37.56707	31.72596	91.9833	22.35909	14.78009	88.39234	26.19397	33.44708	64.88768	64.87382	36.59613	32.08447	47.8599	39.56569	36.1947	52.24291	77.10852	72.41101	51.16437	59.86371	32.88884	29.4706	38.69624	69.27245	74.96715	70.06162	36.24477	40.30476	32.68586	38.31667	41.01529	60.48932	57.91676	69.54471	62.97227	43.63375	50.60982	46.79143	62.87491	28.77194	35.09024	62.68958	28.66665
alpha_rarefaction_4264_0.txt	4264	0	188.00707	208.32827	154.54382	63.5188	130.03142	135.65514	192.9503	187.57306	65.18208	204.5832	211.38091	196.45997	51.78563	185.04421	116.27139	51.52765	92.85705	92.95231	63.8122	109.76516	77.87437	86.01164	88.68685	88.0437	74.73728	134.95607	131.59922	82.63814	120.14815	103.57813	72.03867	82.37726	128.14391	88.98592	90.35435	55.59079	89.97623	90.31789	71.81295	92.58189	95.77745	75.95576	101.88998	66.14654	113.03817	119.26104	93.69105	72.85933	87.28764	60.04417	101.09674	105.90841	98.96229	55.50956	71.39196	104.48806	96.27104	76.91219	81.00956	47.1087	108.44766	93.20116	107.82407	71.38706	67.23982	45.24823	41.10742	69.92673	80.43901	66.38873	74.92669	58.8136	70.78256	67.54312	81.3673	51.16551	50.30589	47.17909	40.06087	103.86794	83.99325	53.99046	137.89622	69.65064	63.90435	81.26033	62.38186	26.72673	118.72389	40.90069	41.64438	96.76182	90.11131	104.76111	89.95449	61.3553	73.18813	106.85539	56.14071	46.71607	31.53717	37.36633	25.26541	55.22821	29.56628	18.53731	37.49797	61.66779	48.21998	66.25933	43.74111	80.6726	54.92508	81.21128	76.80633	108.4477	48.29414	41.57654	117.71715	28.97656	22.57201	114.71021	36.77154	46.31522	82.68908	91.31652	47.8731	40.52038	64.49891	51.67893	47.61947	65.402	110.23096	88.49656	74.48825	74.4042	43.94809	36.00607	49.12818	94.63499	93.24872	85.26817	42.67993	56.08074	47.32492	50.1743	56.35874	77.13223	84.22789	84.41958	75.89157	57.89061	58.70866	63.31755	76.89182	40.76893	46.45472	78.04192	37.97146
alpha_rarefaction_4264_1.txt	4264	1	181.97736	207.15033	161.18749	64.27307	131.21175	133.21438	192.36843	194.00718	64.48257	197.49681	214.99151	188.82346	50.25313	182.65201	119.32185	54.62824	93.48154	96.47658	62.8221	110.74351	75.75551	88.32971	87.0473	91.02138	76.09234	134.53126	128.31542	86.10107	120.93895	106.86501	70.95806	85.64218	125.92892	91.59085	88.97934	53.50533	88.95756	92.55826	68.273	89.67817	90.12721	73.49493	93.39477	61.80046	112.19911	118.33003	95.56948	71.40226	87.73702	60.52765	100.6863	108.46437	101.4037	54.10518	72.52864	100.00153	94.39648	81.35951	83.83663	50.10544	104.50787	95.95469	106.50858	69.72833	67.94965	48.12839	45.65446	66.16218	83.41889	63.74511	77.5752	64.81947	69.76129	68.22749	85.93754	48.58867	53.69835	44.99546	39.44887	96.525	79.99734	55.82326	129.95822	70.12944	65.28159	80.33486	58.2879	24.62791	118.17713	39.91915	43.48635	98.33684	89.73289	102.79274	92.40243	63.19502	69.62528	103.16978	55.07668	46.71634	29.09683	41.0074	25.70654	52.60244	26.9956	21.03536	40.08809	69.17224	48.05449	69.82538	42.23209	78.63304	51.47561	82.74655	73.38112	111.98042	49.96882	39.74169	118.55473	29.21542	20.69394	116.11172	36.57745	48.50417	84.9277	93.32486	45.34635	40.87301	65.90581	51.86011	50.43192	69.77469	110.30066	87.07866	70.27203	77.17193	45.16542	37.5973	47.84274	93.69031	93.31731	85.37965	44.70756	50.67703	43.41989	51.53035	54.72632	77.75944	77.09306	81.9608	78.71917	59.07135	61.59083	59.20858	77.91891	37.81184	45.21075	78.02906	41.63087
alpha_rarefaction_4264_2.txt	4264	2	185.83393	207.86566	157.12487	63.30651	128.02034	131.25365	191.44881	194.91105	65.09582	196.02057	210.17337	188.58389	51.93113	188.09223	119.42183	54.45362	91.35218	91.70253	68.55622	110.00735	73.23693	86.84318	89.10074	92.17213	70.98996	136.83341	132.07911	84.0564	123.54791	104.75298	71.23854	84.24452	125.11183	94.2143	85.703	51.24574	90.45459	94.52968	70.42322	91.76764	96.35257	76.85398	99.16504	61.43599	117.11174	118.90936	93.01096	72.09561	86.67576	58.65319	102.36084	106.26688	97.69395	54.10583	70.04583	106.51553	93.50483	78.64964	80.10866	45.13116	105.03622	98.67156	99.90832	73.02565	68.29118	44.47985	45.35599	68.07278	84.73204	67.65913	79.84789	62.363	68.63313	66.9722	87.11626	47.61541	45.70303	48.06625	36.75913	93.20513	81.94293	54.24333	138.56794	68.47982	62.19357	80.09398	61.57705	26.38039	118.49858	41.09439	43.70062	99.49677	90.20732	105.76007	91.07838	65.18394	69.81579	105.13789	57.83428	45.73414	30.05803	39.86873	25.91057	51.97352	28.99826	20.63625	36.00128	65.87859	47.06247	65.71372	42.8091	77.82084	49.48751	83.85876	72.46714	113.22472	49.13212	44.9414	116.44202	27.45085	19.52995	114.76847	35.31129	46.76098	89.05461	93.29315	44.232	39.83553	65.32026	50.86459	49.3595	66.6999	114.11325	95.53941	69.64033	75.35559	45.96335	35.50211	47.90576	93.79074	93.06492	85.52227	46.04487	49.827	46.27482	50.79802	53.36226	81.17232	76.85273	85.37725	75.40558	51.59346	64.44503	62.31499	75.20025	39.74493	48.88739	79.2562	37.61511
alpha_rarefaction_4264_3.txt	4264	3	187.32538	210.1776	162.27272	66.93741	132.64342	133.58945	191.63455	197.33525	65.61493	204.17713	208.79399	190.49697	52.04096	189.419	118.41604	54.33168	90.23917	94.66896	61.21374	111.30396	80.3926	84.61843	89.61388	89.29048	72.42043	131.91851	135.71225	83.8207	125.11025	102.42212	69.70742	81.12734	125.7788	94.69043	91.33681	51.82207	88.94323	90.78587	67.25238	90.49884	95.53744	74.07676	99.36308	62.46676	116.1342	115.87126	94.16192	71.23471	82.96814	57.32621	103.25891	105.23387	100.67268	47.87071	71.63157	101.45011	94.65461	78.93759	80.81196	45.89745	107.76671	93.37589	106.47684	71.02363	67.97435	45.4283	44.21431	71.04558	80.83069	72.02341	76.91471	61.18013	70.8238	69.63458	88.04591	47.09732	50.99038	50.62751	40.39738	98.04522	75.5165	57.82873	136.92625	70.85111	65.07702	82.0846	61.3577	25.31474	115.08284	40.00859	43.94794	97.43213	90.62493	105.44612	90.99183	65.27363	66.99309	99.67575	55.32131	44.34218	26.50861	41.93211	26.7137	54.5594	29.26969	18.8956	39.10866	69.18835	47.23736	69.35684	44.01447	75.53993	54.93411	86.26993	73.17825	110.24747	47.70426	43.4182	113.50562	30.60212	18.17479	114.10967	37.07443	45.43739	84.37118	96.71535	46.09336	40.40253	64.9286	53.01079	46.98185	66.73521	105.17243	86.37968	72.54687	74.40122	40.88239	36.16646	50.64842	89.74273	91.49591	81.23156	43.17388	50.75687	46.92994	51.26227	52.96058	78.54977	78.34595	84.83085	75.16529	54.15054	61.15435	59.37467	75.54278	37.85604	45.42187	77.77227	36.52045
alpha_rarefaction_4264_4.txt	4264	4	187.44133	205.79947	159.85161	65.38484	127.58482	135.16666	190.76652	189.92016	64.9121	197.93616	209.97528	192.40558	54.74205	184.67458	116.11353	53.83939	93.55324	94.64371	68.85133	108.83038	75.16255	82.99427	86.83032	88.45175	77.8916	130.77022	129.33894	80.65882	121.06192	101.78672	70.85917	80.30086	128.53503	93.56051	90.70752	53.11129	88.43987	94.8756	71.76695	93.42321	92.47528	73.63449	98.91481	59.71409	110.20173	117.37404	96.78324	72.83329	82.71874	59.36314	104.60436	106.07409	98.0532	53.30655	68.97684	104.3475	95.17584	77.00824	82.66304	47.39309	104.53805	99.39098	106.26489	69.14955	66.60658	46.79845	45.03903	73.02338	81.59246	65.81349	77.83174	61.20635	71.33476	66.67877	88.2659	46.19062	48.51209	51.99622	39.02358	97.97714	80.06452	59.09944	135.46738	72.37766	61.56238	82.09046	57.61879	23.54409	116.23398	43.41702	44.24811	97.0082	92.53017	104.88849	91.05887	62.04276	70.02697	104.3379	57.93728	49.82883	31.56991	40.70743	24.26825	56.52891	25.03874	18.90877	39.65341	66.93207	45.95803	67.15882	45.12848	81.13166	50.64775	83.72926	74.14296	108.85624	50.35299	43.71982	118.84321	28.91032	22.99926	110.77309	36.37635	48.12929	83.36115	96.58918	42.39577	38.43329	68.14959	47.87409	51.7003	67.87667	110.60459	91.12539	76.39826	74.06944	43.53771	36.38469	52.31105	96.29213	90.56957	85.94432	46.47155	53.1847	40.0488	54.5358	59.24574	80.72163	76.89318	81.77749	74.51624	52.45388	62.65151	61.65335	76.8808	39.01584	46.20589	77.20475	37.89768
