	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_2137_0.txt	2137	0	118.9619	141.64563	106.05319	46.38102	86.25862	92.26493	122.37271	127.37436	56.02281	125.57544	133.52224	124.19133	40.99371	123.33587	73.68386	40.07553	68.07904	63.46189	49.71161	71.95122	62.6805	57.83963	67.26559	63.79198	46.10403	85.53815	80.63439	62.02698	87.23368	83.98299	51.19739	53.16187	87.36278	63.79796	61.71143	39.63293	51.85108	69.18729	49.01261	71.47431	63.05214	60.1292	49.116	52.48489	89.60131	89.50627	65.87279	54.65481	56.33527	37.06305	76.02961	65.60402	58.4081	48.40979	49.46398	68.82134	73.13121	64.29061	52.16123	34.68296	68.5564	68.08548	57.28532	48.99433	43.96186	37.50345	38.79863	52.80276	57.98548	52.44129	47.06359	48.69055	37.42868	53.163	52.95433	38.65438	33.95025	39.27327	37.57588	76.33829	59.74525	41.11584	92.68098	54.69755	46.53006	41.818	49.43528	23.8583	90.61881	36.78771	37.32173	73.45314	73.13797	73.00535	70.27741	54.7879	51.70761	66.83633	32.81427	35.68763	26.95562	33.86357	25.13197	40.49427	24.13298	20.88687	28.27279	53.75743	36.96415	53.35983	44.62901	45.28358	42.47545	48.39375	48.04964	62.77558	45.34606	34.57426	72.51259	33.59096	14.47943	82.10266	35.67399	37.50339	49.74521	65.93129	41.81813	38.98602	35.98003	42.16395	37.89857	50.50189	84.79275	48.64134	40.22894	41.62151	30.15148	37.92834	34.15653	58.90205	58.82172	49.27141	29.64111	31.07924	39.95815	36.46966	34.1737	44.97787	46.44585	47.43013	42.76957	37.07116	36.9509	36.90006	49.13379	38.5676	34.02054	41.88719	34.82942
alpha_rarefaction_2137_1.txt	2137	1	123.54851	135.70034	99.06321	50.38261	88.79088	91.07518	124.17745	127.18552	55.24913	130.80804	130.5725	121.94787	40.95153	119.97656	79.59081	39.14282	67.86894	65.91022	52.07083	71.56262	64.08172	58.02082	72.76308	66.00676	52.42646	94.49547	87.30826	59.011	91.04849	81.46739	50.89174	57.02949	91.62278	60.31295	60.75065	40.016	53.79885	66.00875	48.30646	73.70343	59.60699	61.1725	50.54271	52.49035	81.58356	84.44173	72.5424	49.64188	67.64429	36.41714	72.23348	66.4098	58.17067	46.65819	53.45173	70.76566	75.25525	62.80976	55.16252	41.94586	63.92089	64.866	64.00665	55.46731	49.19883	41.43091	34.22773	53.18598	60.36843	51.5147	46.12666	42.56367	38.56074	53.75768	54.14764	35.75532	30.81175	41.35364	40.59599	73.55923	59.96286	42.6581	85.55813	59.84475	46.84545	46.08863	52.1053	22.88276	87.42228	31.54309	36.35728	72.02837	72.63641	81.72924	66.09589	56.1011	54.15169	63.13659	31.92182	37.66543	28.96815	34.55988	24.41056	39.98005	23.48985	17.03719	30.31988	51.35056	34.14504	46.76518	46.19035	42.96889	44.59893	47.59062	51.95685	62.29022	37.47889	39.24678	65.93926	34.83663	18.63553	73.79818	35.85236	41.05786	47.85706	61.3767	45.28095	38.97058	36.45846	37.88857	33.98626	48.0335	87.11251	48.77288	42.75894	48.40625	30.7541	35.57772	36.64589	52.84041	53.32287	46.71798	26.18875	34.30681	37.42064	42.09379	39.26061	43.41752	44.21068	50.90963	37.95311	36.98004	38.46107	37.15321	51.94516	34.85737	34.22307	46.00184	33.56092
alpha_rarefaction_2137_2.txt	2137	2	119.86936	136.62346	102.02844	46.92359	83.53108	86.08056	121.04102	129.98025	52.22422	129.67275	132.43146	124.08217	45.17042	122.87337	82.61497	47.27113	65.47046	61.25447	54.39358	76.5089	70.14693	55.96561	70.40865	61.45245	56.04915	85.24433	88.9674	61.20902	88.04069	77.8851	52.40885	59.78224	89.89824	64.83858	59.8251	38.46336	54.82068	67.19517	47.16757	68.70838	63.71434	64.88208	54.87389	50.95648	86.35536	85.23575	68.45906	48.54553	61.27635	35.38492	72.57142	66.39757	57.27405	46.36269	53.07355	66.11106	73.70273	64.03025	53.65406	41.65902	66.85567	68.41254	61.0867	53.64715	45.8553	36.16289	37.13411	56.78292	57.84777	53.78344	46.71893	41.84795	35.93706	52.75081	63.01322	37.09851	33.73833	38.70808	40.48502	78.43475	60.57539	41.65128	89.22211	55.69721	48.93793	45.94206	54.65158	27.70601	90.45803	32.59948	38.60203	70.12536	69.36491	75.78282	72.03523	50.57519	53.287	65.69224	33.20995	39.38114	23.30151	34.01178	27.52302	41.43497	23.92563	18.16598	29.07717	50.54231	32.81866	50.56833	37.96133	45.89202	42.58873	46.33824	48.69335	61.49805	43.33212	37.38746	69.57947	34.23692	18.45526	79.81823	38.16862	39.51228	49.66474	62.63121	39.7837	42.52608	35.48221	43.89307	35.39034	45.35636	78.8037	43.98386	41.21865	42.90802	29.38746	31.5215	37.60272	58.18397	55.14096	44.75284	29.58725	31.4669	34.9399	39.80193	35.41199	44.91676	49.50861	51.0526	42.68989	39.13403	35.94871	38.30112	51.04653	35.5997	35.52732	47.50121	32.09704
alpha_rarefaction_2137_3.txt	2137	3	124.89974	137.99619	105.48784	46.05682	89.96839	87.20243	123.31117	125.92534	52.16279	129.07711	134.01228	125.3804	42.65977	124.14756	75.54667	43.06751	66.94273	66.53891	50.58868	71.89435	62.32868	55.30456	72.32645	63.62677	54.0155	85.65726	81.94087	61.89421	89.94672	80.97954	56.00771	60.54471	90.03047	60.81781	61.55462	34.44052	51.30385	66.82588	53.79887	75.69829	61.85413	64.99211	51.14042	51.0695	84.80666	85.67766	72.83013	50.33142	64.2133	37.68735	68.75162	69.49457	59.33117	48.86011	50.42916	72.2902	79.26833	64.51651	56.8648	38.80887	69.59263	66.87399	60.71394	52.16548	46.06643	37.28293	37.95481	55.48298	58.42915	55.44065	44.23836	44.92264	38.02941	52.55629	52.27545	32.84417	36.01551	41.92736	36.97643	77.02098	57.71052	40.89361	86.38309	54.52805	46.43172	45.07164	54.8852	26.27533	92.79138	32.17413	38.46557	69.05922	72.43477	82.70616	68.23334	53.52247	54.04783	65.37785	28.85166	38.21815	26.27197	33.29484	23.06263	41.91104	22.12904	15.89935	30.50513	48.29516	37.69145	48.57849	47.47177	43.90265	41.34715	45.06225	52.76406	60.38131	41.4804	39.56873	67.83148	34.81642	18.85855	83.02746	31.40697	36.17281	51.44772	70.48065	34.44532	40.21261	33.9814	45.98424	30.38191	46.60956	88.90165	48.9159	40.42741	45.51356	29.42913	33.46426	36.66892	57.9984	53.8416	47.9257	35.30249	29.62038	37.12296	40.49783	40.36776	48.50293	51.97163	46.63056	38.84129	34.95738	39.80498	40.80791	47.07033	34.76302	39.04185	41.88486	30.80764
alpha_rarefaction_2137_4.txt	2137	4	122.05884	132.35291	106.02245	45.17341	90.02733	95.42029	121.55945	122.2898	50.10775	129.28267	138.51578	121.40456	41.42343	131.21723	75.19614	43.98502	66.08614	65.8729	51.0051	74.43692	64.33185	59.80229	70.76926	62.92213	50.73568	87.9424	94.15989	58.9593	88.75375	82.63856	51.68927	58.30634	92.54868	67.78815	64.76255	39.27096	52.95865	68.11816	47.98485	73.75505	58.24135	60.11419	50.23524	46.83086	93.37946	89.49819	71.15791	48.82145	57.74775	36.21296	74.89951	67.99378	53.38652	47.86592	48.17152	67.24725	74.47533	56.70992	54.88832	38.81181	68.09875	72.53698	58.74763	57.64894	46.98193	41.33778	34.0765	58.09974	56.47242	56.82849	41.81572	39.2733	37.71758	53.04126	55.45526	35.12312	31.56955	40.41469	34.58578	77.77661	60.87743	40.69082	87.36845	54.81244	48.94415	47.76211	53.63314	22.64529	85.21601	34.1035	38.61098	72.85899	72.19883	76.59834	63.50362	50.08146	53.65867	67.68526	32.85216	34.66681	29.65656	34.85877	26.97929	40.44303	25.93543	21.62675	28.4383	50.70921	32.11099	50.06168	47.49555	46.00002	37.83718	51.20939	51.10879	60.91284	38.55623	38.67132	66.29626	32.96596	16.30493	77.88368	34.15145	38.19596	46.19656	66.21965	39.86179	45.15788	36.22707	42.22871	36.01438	48.83337	86.96438	46.8468	39.41418	45.37792	29.29721	35.71346	33.82507	56.53025	54.57051	48.30728	28.11066	30.14914	38.58879	41.95009	36.0381	42.53885	49.756	48.76137	42.26369	35.86402	32.51087	34.27494	49.8004	31.88302	33.38582	46.42546	35.41943
alpha_rarefaction_2137_5.txt	2137	5	123.57456	127.3619	99.09764	47.7005	86.63431	94.36508	121.36729	129.41001	50.22877	135.46308	131.46204	125.2062	42.9019	126.14	77.25158	45.43298	66.35202	62.5719	57.10821	74.26938	60.17401	57.36312	71.34642	58.87207	48.66987	82.79301	90.19149	59.51316	88.99094	80.74215	50.84801	60.54358	89.68613	67.95462	61.89276	41.68528	53.40567	63.43801	50.81826	71.56125	56.93781	66.97983	55.5028	48.37098	89.70388	84.68235	71.58747	51.41353	64.83848	42.13984	71.64251	68.7623	58.66803	43.99621	49.02153	66.91236	73.60913	58.6228	58.60125	38.95557	67.10732	69.17919	62.58656	54.62816	47.99484	36.82804	34.95284	56.63357	62.30821	48.76598	45.21238	49.85732	36.33133	50.97664	52.02095	35.17003	34.14694	36.54894	35.38889	78.39748	55.48345	39.18583	84.76832	56.37706	49.17678	47.08175	51.17199	22.75061	85.72312	30.06844	36.96202	74.2952	71.2187	77.74807	65.66766	53.31394	52.70567	68.97875	31.88112	36.05075	28.93927	36.32143	25.09501	42.46498	22.78285	18.2974	32.91196	48.69733	37.06094	48.58249	40.14885	42.2976	43.21884	49.2318	43.97945	62.86209	38.79337	36.82852	70.77768	30.65466	18.19981	75.47656	32.99317	38.8279	55.06204	65.48974	37.11584	37.59332	37.46107	44.70974	32.26588	44.2247	82.48687	45.02934	44.72752	45.02267	30.10368	35.21788	34.66722	54.30671	51.70729	45.77577	28.10128	30.41063	34.04581	38.43166	37.05482	45.37671	48.6322	45.82444	41.16692	37.87923	38.32683	35.18927	52.5434	35.55283	35.31295	45.64148	31.4398
alpha_rarefaction_2137_6.txt	2137	6	124.27092	125.934	105.27274	45.94811	90.59687	87.7381	129.42829	134.90986	53.44982	134.47765	134.96976	126.10678	39.33987	120.7859	72.84232	41.71603	69.08405	62.72781	51.06924	73.63986	63.27673	60.19278	70.05581	65.32111	51.93371	85.49689	87.93857	62.04773	87.60918	76.06082	50.719	59.17078	89.55519	66.44321	62.20246	39.66403	53.81978	61.23771	50.51837	72.08234	60.58898	61.83505	51.41899	49.46596	91.83209	82.36597	71.88022	49.77671	60.56898	36.85484	76.86188	65.39323	59.0168	48.74779	48.83657	70.87935	75.25826	58.59904	56.49818	40.46365	65.88687	65.57615	58.62474	53.0001	44.48794	37.08594	36.23853	57.10524	60.52142	52.98969	41.80713	45.31704	42.90212	57.21627	49.63612	36.24623	35.903	37.32179	36.15815	80.93018	56.75761	39.40657	89.62	50.56123	51.63263	46.65373	53.34518	22.30534	80.41699	35.39684	36.7371	74.04532	77.33118	79.15218	64.18984	54.38279	53.78015	62.66216	38.07299	35.55262	25.22768	32.34077	24.73143	42.61265	21.9626	20.21809	30.20505	53.65833	35.09768	55.5783	46.82059	44.5793	43.02365	49.72408	49.3976	65.26887	43.26054	36.7836	67.58578	33.0015	15.54668	80.75179	33.53495	40.3141	54.59485	62.02225	39.4344	43.52302	36.74824	40.25572	33.41631	48.97586	80.31988	48.51116	42.66009	45.76463	30.96961	35.85993	37.41112	55.89541	57.92637	45.86815	24.72761	30.93713	36.36544	39.19885	39.14165	43.40646	47.14087	49.1843	41.33966	41.13051	40.19208	37.2249	48.90329	32.9585	33.76285	48.24161	34.80863
alpha_rarefaction_2137_7.txt	2137	7	131.2038	129.56878	107.39152	47.88077	89.95622	89.24066	120.62231	128.24263	54.79722	128.18056	139.1971	123.00737	37.71428	126.6853	77.28588	46.81777	64.91626	67.35295	53.48066	77.55361	67.38664	57.07297	72.59952	62.53499	49.86319	84.15455	87.94425	61.76368	90.97099	77.34204	50.5701	62.29068	92.91445	63.40413	61.45943	42.69942	56.46378	69.0939	47.46413	76.63792	58.44413	64.07658	49.45843	52.81768	89.69248	87.17503	71.1685	53.16028	57.98562	39.85476	74.29019	69.36091	52.51907	48.90328	53.15845	64.93194	73.50708	63.36727	55.47651	40.62076	68.5332	66.98634	60.36259	52.00873	44.88594	39.27918	34.3334	57.96676	61.81707	52.70736	49.22329	47.6283	38.79914	58.45325	56.62356	34.33974	33.20012	36.9007	35.13637	74.28742	62.3215	41.81681	92.3252	51.02602	47.67721	44.5135	52.88866	24.84021	88.72902	34.29347	35.31771	74.44515	70.75044	77.789	66.90281	55.57244	58.21756	66.08196	29.96889	35.10601	25.82593	33.42098	25.7912	41.59482	23.17828	15.08404	27.38013	53.78844	37.17919	52.56336	48.95625	43.11905	43.64651	44.96136	50.36851	56.89025	37.0735	34.90799	70.54396	32.38103	18.37009	79.47846	32.25728	40.65811	43.2852	62.14077	38.86982	45.52171	39.71872	43.8328	31.93603	48.20061	81.12715	50.0281	34.50639	42.76339	32.99395	34.50162	39.86016	59.45016	52.91944	49.21577	26.80083	33.0836	36.45278	41.767	35.50515	44.1997	45.70981	48.0287	39.57783	37.18576	36.06779	34.59895	49.98364	34.72814	37.09018	47.55367	36.55779
alpha_rarefaction_2137_8.txt	2137	8	121.68572	131.41837	104.4378	46.9316	81.80928	87.84301	129.20007	123.74952	53.94119	131.50958	134.66146	118.0429	45.92119	122.90038	78.23255	42.56646	65.37266	65.80285	45.91088	74.92844	65.27138	56.85567	67.13651	65.78781	54.67236	87.09268	88.70871	60.69064	89.5943	80.53682	48.02634	56.15714	89.64172	62.17251	59.84721	36.68683	52.40177	64.10739	49.42763	71.18464	63.00764	61.58273	55.01394	53.72774	86.48797	87.12856	68.94857	51.96017	66.49755	37.98579	73.90095	67.59871	58.2831	50.32379	49.05669	63.82845	75.30211	62.77368	57.22629	39.00693	69.02753	64.27738	64.88433	50.67347	47.01287	38.51731	36.29302	55.87155	58.32143	53.16329	43.11852	39.07714	33.61437	57.082	58.47617	38.66159	31.81132	39.64424	37.67683	75.33211	57.99776	38.74343	88.04743	55.16809	43.86141	46.17816	47.5934	22.00912	87.63816	31.78725	36.69757	72.28714	71.56665	78.05726	66.58161	55.19658	54.26866	69.23441	36.52911	35.01082	27.87376	33.18328	25.91673	40.90556	20.56175	18.18636	25.61249	50.15562	36.87291	52.48607	43.32758	44.79882	47.4077	50.39039	47.16436	57.2215	41.9391	36.89418	70.05927	35.07439	16.60011	84.2766	32.99024	40.6512	44.38327	65.93787	39.53816	39.87668	39.01682	42.63961	29.35157	46.58707	82.28076	46.86542	40.98862	44.2552	30.93289	37.39574	37.77636	60.70473	53.44394	44.25513	26.90147	30.00148	38.67619	42.55848	40.46079	44.95192	46.42444	46.08289	45.25873	41.2636	36.76994	41.74661	52.14866	38.7471	32.8381	46.39758	36.05066
alpha_rarefaction_2137_9.txt	2137	9	128.68238	137.59294	99.5899	47.06866	86.09303	92.4604	128.02895	135.16833	49.98537	134.75182	137.20901	125.35321	42.99175	124.19394	74.96919	41.86153	65.23636	69.28729	49.55497	69.26161	64.70374	58.11147	71.25981	63.09979	48.94567	86.17216	88.35123	64.59086	83.12963	78.65823	50.60773	55.01472	85.5301	63.81242	59.07235	40.65733	52.34254	59.20479	50.11681	73.00233	59.7467	61.53462	52.49421	51.88236	85.43953	88.24112	68.21144	47.83127	62.28958	39.88597	71.33995	71.76961	54.46257	45.98561	50.28154	69.43035	73.17295	61.32279	55.5654	38.51625	65.76468	70.69003	60.45511	59.02042	45.61254	35.57629	36.88254	57.98588	62.22762	54.92087	48.76161	40.89332	41.18123	55.65136	55.39949	36.99838	34.21921	37.45534	38.37417	76.61889	53.66535	44.11909	87.2481	55.88979	45.76322	46.39667	49.1577	23.75201	82.12158	33.81736	40.51993	71.03553	69.6448	82.34754	67.24339	52.00784	56.25827	63.95742	31.64249	38.65765	24.85341	34.27092	29.16849	39.49453	27.40594	19.54152	30.94235	49.3136	36.35955	47.28089	45.08464	48.86497	46.79324	48.30197	48.01532	58.90663	42.06862	40.28207	66.88729	30.48548	16.204	83.34603	31.18592	40.82658	51.96801	63.83056	38.60669	40.15045	34.66633	45.00889	34.06825	47.17832	84.29041	44.30811	40.44061	47.10475	32.41602	35.93952	34.47155	57.87445	59.01555	48.06076	26.94024	31.29595	35.12697	40.76215	34.44707	45.41027	46.15861	48.21982	39.39509	38.02636	40.42867	37.1001	48.45617	33.74229	36.6492	43.81005	32.34091
alpha_rarefaction_4264_0.txt	4264	0	170.81274	178.36061	139.61581	64.1453	113.15548	127.35337	182.49213	174.4677	65.85118	185.62534	191.74793	173.67399	54.56818	180.98559	102.79364	53.56101	81.66029	82.93012	74.4129	93.82619	78.22022	77.15699	87.25862	80.26748	75.53587	111.46835	110.81214	77.72981	111.07282	102.06439	61.45136	79.60873	124.54073	78.94763	74.13371	58.96278	64.76946	89.99135	65.55199	94.41143	80.07319	80.70487	65.28547	65.92081	118.09005	122.50544	94.445	61.4256	75.95881	49.00726	96.19845	84.7396	73.39629	62.21384	70.47344	93.65057	94.56545	80.08178	67.59206	52.80415	81.76874	87.58528	77.74751	73.04269	64.05886	45.01217	48.81584	68.44423	77.80008	66.34891	60.63307	57.29692	50.62691	68.73766	74.62364	50.62166	44.64113	52.67074	52.57562	105.62171	79.18227	55.85461	123.6915	72.62061	61.62315	60.25197	65.62412	29.29437	120.01153	42.08672	49.22017	98.4426	96.5167	109.42385	93.15576	66.65186	65.62988	86.59724	41.14462	48.94202	32.12876	44.13882	35.57879	51.77203	32.44923	25.19791	37.42176	65.32014	47.13142	68.22012	56.57359	57.25522	60.97863	63.18987	63.39444	77.82796	53.32895	50.76319	87.49123	41.92989	21.37218	107.27306	41.22232	53.61596	66.19746	82.51762	54.412	52.49582	48.29397	53.86177	45.14875	65.27856	110.44427	58.28575	55.92705	56.57277	41.05022	44.32316	51.64187	74.6445	70.41541	60.82208	40.99575	38.33583	41.99398	52.4568	47.86398	56.62824	63.26434	58.39458	55.06589	47.95474	48.23296	42.98116	65.36562	49.86693	44.21042	54.51538	42.69549
alpha_rarefaction_4264_1.txt	4264	1	173.20832	189.32306	142.92506	60.52007	117.96963	129.19301	172.37655	184.99443	65.7591	187.5563	197.7241	177.82481	56.89045	180.92341	109.31304	55.86767	82.15157	82.25863	66.14129	88.41077	77.12503	75.50817	88.24539	81.38782	75.30193	112.10338	122.021	80.92496	116.38848	105.5985	69.52843	82.64684	125.01815	80.70446	69.46353	46.51467	66.30106	84.55094	63.11274	86.65132	87.67616	78.06063	67.78565	64.33017	120.79764	117.63728	87.31461	69.23877	81.82409	51.83921	95.17073	87.43114	75.52801	64.0646	71.97827	90.37102	90.347	82.04305	67.58511	52.32561	83.94928	87.93778	77.7272	67.27228	63.51794	49.19366	45.70276	72.21278	73.98888	67.9449	62.64662	60.43402	55.17569	71.26561	74.94364	48.52397	44.84434	51.37095	52.81734	103.08357	79.63682	52.50544	123.09322	72.15877	67.52923	58.42821	65.87352	31.65906	116.14624	43.55214	49.14389	93.8337	92.95197	106.50855	86.55597	66.832	67.51956	89.0232	42.215	48.37207	33.07375	45.61319	31.47844	53.87929	28.61602	23.2995	39.85067	68.02796	48.93562	70.11188	60.16708	60.0327	55.09066	60.86229	62.2067	77.34061	58.46452	44.93811	90.7135	43.25518	19.32721	109.82075	40.96787	50.77255	62.78731	84.00135	48.79001	53.79972	47.52448	59.57124	45.10195	60.06211	116.70185	57.28809	51.23715	56.10904	41.75428	43.96993	45.29363	78.45048	68.89151	57.1766	37.29243	38.62684	47.66054	55.84131	46.97398	56.17257	63.01579	60.84789	58.41045	49.28227	49.4736	46.74423	63.75064	50.33753	44.07275	55.9464	43.10064
alpha_rarefaction_4264_2.txt	4264	2	169.31771	182.80098	137.40639	58.89763	114.2691	122.89781	176.52086	179.03451	71.2176	181.68091	190.22265	174.25075	54.22708	172.39876	111.22088	53.263	79.60696	83.73178	73.85095	96.31126	80.66885	72.56978	89.42118	82.95805	72.29601	111.76782	118.94576	79.66646	115.71205	101.10346	74.59104	82.33917	121.37702	77.12376	77.69591	56.44349	67.52806	89.28391	59.49387	89.87859	86.13771	74.19984	68.72183	65.6013	115.68091	121.11597	92.4479	65.62815	82.53855	50.90266	93.30828	86.15098	73.71155	62.93863	70.56884	86.88211	91.30349	81.65751	69.06462	51.61406	87.56844	87.53048	76.7489	70.32224	62.10797	50.48773	46.74362	71.79583	75.61494	69.27825	58.72495	57.95351	52.67898	74.44205	67.99908	48.22855	43.01097	50.35027	51.26512	106.57585	83.48143	57.80512	117.85876	72.50134	61.03559	58.38145	67.14709	28.74086	123.09051	47.2368	48.1527	93.91559	90.65446	108.42689	89.67283	69.96039	73.50677	81.23298	41.77217	52.83365	32.87167	44.06668	31.56882	56.55035	33.87116	23.90713	39.05145	64.02523	42.46683	64.91245	62.03785	60.20668	58.46954	58.43796	61.01825	76.55779	56.80167	49.28086	84.08907	41.71545	21.08451	113.50733	39.59628	51.00824	68.92345	85.63494	51.91961	48.70859	48.50691	58.35959	44.76132	62.63654	114.60801	56.46255	55.20059	56.29291	40.70518	48.30075	50.8895	82.92307	68.09634	57.72725	41.61739	40.86669	49.1577	54.22353	50.95068	59.6367	59.26905	55.40774	55.65792	45.64543	47.76675	48.90629	61.15007	49.00464	46.6063	60.09547	44.1322
alpha_rarefaction_4264_3.txt	4264	3	179.66914	187.87158	144.28029	62.03858	111.29992	124.48811	176.01777	184.86729	72.21341	180.92177	189.46293	184.52753	56.82013	173.04231	102.90825	61.21288	82.37571	79.4081	68.09574	90.86954	78.26242	73.41337	89.52453	79.53078	68.29973	109.31636	122.76092	80.94175	111.14606	101.71315	63.8236	82.54133	123.55511	82.14167	72.73701	53.34156	61.65389	80.72364	67.94204	91.96993	85.27837	82.20701	65.68318	65.77488	111.04174	121.72636	92.05523	66.36524	80.77768	54.86757	87.77628	86.17498	73.53922	66.08595	66.14565	87.4015	96.14656	77.90017	72.14754	52.08279	82.93048	94.00114	82.47581	67.55061	65.31135	54.39595	47.63051	71.97851	73.48697	65.50813	60.30409	56.0502	46.7765	69.96788	70.5396	50.0788	44.5284	49.20673	45.81325	102.57525	78.05932	55.37867	115.1976	75.81795	66.89916	63.51421	64.71843	29.49029	120.23998	45.00449	46.38666	96.22816	96.59	106.70885	84.28698	71.16342	65.9516	83.73609	43.19108	48.33904	33.65325	43.78783	32.13541	51.4048	29.46269	24.16999	38.97876	66.22094	48.45037	69.71741	57.62879	60.31158	54.51111	60.40321	63.77696	77.95643	58.42948	46.6066	85.31715	37.81063	22.11097	116.55333	44.30926	50.57603	64.7515	89.53781	49.3509	53.38304	41.27856	55.95889	43.70353	66.764	120.63037	55.69006	51.46484	53.74759	41.36712	46.12668	46.3286	73.41114	72.68032	55.98316	37.34415	38.14685	46.68326	56.63776	48.12217	57.53131	61.06703	59.93666	55.06204	47.58486	52.18385	48.59681	61.92003	50.38669	46.86224	59.27174	38.84536
alpha_rarefaction_4264_4.txt	4264	4	181.77162	185.49834	137.85865	61.34593	111.65732	131.21031	170.64785	167.83292	67.58781	181.32235	188.23583	179.2517	49.60338	172.9968	106.6072	54.77492	84.69864	83.77434	67.94666	94.3363	77.01925	72.81073	93.15867	79.28972	72.56051	112.78987	114.33762	84.81278	116.2971	102.52589	70.48432	85.80977	124.95459	82.62791	75.76805	53.1265	68.69951	84.14978	65.4142	89.16434	76.96764	77.67065	65.90941	67.40043	122.08144	112.99091	90.51851	61.8562	81.15964	56.44719	92.25882	85.7562	75.82259	65.78643	74.93184	90.7637	91.65816	80.6879	70.84128	54.07335	82.36489	87.33702	80.14267	72.30045	65.33165	47.85381	46.68252	71.37352	73.14408	65.13741	60.21044	58.71872	56.11028	76.21736	71.2285	47.64508	42.83688	54.8525	54.42042	104.17057	80.48865	50.80565	124.96358	71.83407	68.32929	57.94201	66.94649	26.60293	116.38756	41.1052	45.63542	95.32785	94.95174	99.89036	88.00465	64.17962	67.44565	78.71055	40.11584	47.9146	35.1186	43.45717	35.89727	52.8734	38.59268	24.08324	41.7156	68.32383	46.4736	61.99826	60.76566	55.16604	59.09117	62.70123	62.16709	79.96666	56.03159	50.11836	86.99645	39.05123	22.7009	112.6583	45.64929	50.32073	62.96135	86.99676	56.02934	54.19985	47.52334	58.92419	48.36472	58.73135	112.24557	57.46711	57.19968	55.16348	42.45718	51.18344	42.88645	72.54705	73.56665	56.13307	38.33024	41.9024	46.86336	54.64448	49.78116	56.38827	58.58109	62.21492	54.90389	50.0752	48.80707	45.53602	60.01991	49.80608	48.34948	60.45731	42.48799
