	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_6391_2.txt	6391	2	6320.09037901	6589.96561605	2582.73404255	849.181818182	2553.88235294	2915.24199288	6821.45768025	6633.90740741	724.968085106	6574.96646341	6573.52293578	6639.64375	655.734375	6962.77972028	1961.8	805.516129032	1003.53448276	1072.40490798	1071.224	1417.0625	1085.75728155	1047.07534247	1268.90344828	1242.94701987	1364.54347826	1666.00487805	2126.9047619	1676.62886598	1597.33333333	3037.75925926	1361.90384615	949.464285714	2570.67058824	1030.78625954	1078.4453125	981.595505618	1098.61111111	1913.90909091	1094.95901639	1341.69594595	1659.54358974	927.078947368	1469.6	797.2	3866.52763819	3236.60169492	1002.8757764	849.758333333	1212.57746479	907.119402985	1265.0	1077.83916084	1088.16083916	1109.0	1184.48039216	1195.29496403	1221.63945578	1010.10067114	842.981132075	963.212121212	1032.38095238	1435.65555556	995.503225806	1261.80769231	1024.0	475.5	476.949152542	951.328947368	1035.66371681	1207.27777778	860.011111111	986.366666667	924.733333333	1208.5	1212.32089552	606.787878788	813.114754098	822.272727273	585.788461538	2998.64285714	910.625	597.369863014	2747.39393939	1307.8089172	1039.61682243	805.79245283	1121.11320755	334.64	2487.72925764	691.515151515	510.651162791	2585.64864865	2363.23489933	2704.78461538	2935.4	1220.48113208	954.238095238	1389.50735294	491.133333333	477.603448276	323.7	536.275	305.0	764.733333333	500.714285714	307.0	366.97826087	791.769230769	732.092105263	1173.12396694	1052.12781955	1081.70588235	875.421052632	835.134020619	812.827272727	1227.17931034	940.958762887	683.7	1618.51898734	561.222222222	318.785714286	2916.00492611	600.441558442	958.3	1362.28318584	2179.33802817	992.103092784	977.852941176	683.442857143	944.203252033	723.921875	1084.12121212	3795.89759036	933.147058824	1110.41304348	728.6	789.8	784.172413793	525.272727273	1320.65326633	992.594594595	746.436893204	603.0	718.708333333	761.441860465	883.778846154	854.0	1049.29411765	898.504132231	737.247058824	876.74137931	628.03030303	854.987012987	723.692307692	887.142857143	874.611111111	841.917647059	704.244186047	674.692307692
alpha_rarefaction_6391_3.txt	6391	3	7273.45791246	6914.5	2758.87234043	716.014925373	2384.93913043	2863.40133779	7369.24662162	6145.89189189	748.258064516	6587.82012195	6150.33149171	5755.17438692	668.515625	6934.55749129	1878.45273632	802.447761194	1015.84615385	1049.06756757	1298.04301075	1512.32258065	1082.46788991	1160.34090909	1284.81889764	1250.41911765	1272.84827586	1736.4	1965.96446701	1591.44827586	1674.68493151	3202.67721519	1345.28301887	1124.17204301	2763.46899225	1036.72222222	1051.14285714	955.012345679	1028.11235955	1716.12765957	971.920863309	1260.35928144	1750.00534759	851.1875	1421.07518797	713.04	3488.90186916	3302.13942308	1010.63636364	806.00877193	1212.60714286	713.091743119	1193.03825137	1031.71875	1194.5859375	1104.06666667	1237.13207547	1278.46808511	1220.6119403	1003.02097902	820.744897959	1094.53333333	999.04379562	1510.35151515	1041.56521739	1081.62773723	1095.27368421	535.35	481.566037736	896.318181818	959.243902439	1210.50925926	920.011111111	932.342857143	1192.01587302	1246.18604651	1359.75409836	737.225	746.956521739	906.522727273	556.019607843	2688.95857988	1005.7826087	633.95890411	2956.2642487	1517.72727273	1139.86363636	776.057692308	973.93220339	302.375	2411.37130802	688.323076923	497.571428571	2777.53703704	2765.62393162	2943.31360947	2349.18248175	1193.02521008	788.761904762	1502.43103448	588.833333333	483.185185185	404.0	650.885714286	361.888888889	696.967741935	300.885714286	237.130434783	377.0	811.583333333	737.541666667	1120.47933884	1113.65441176	1055.52631579	871.628571429	746.432692308	799.555555556	1198.13194444	792.690265487	802.043478261	1498.69318182	527.188679245	230.176470588	3008.14835165	621.958333333	825.045454545	1260.55882353	2350.93333333	969.80952381	1082.14130435	637.126760563	1082.11111111	732.358208955	999.030927835	3488.14634146	882.333333333	1182.07058824	715.01	738.318181818	686.108695652	554.558823529	1448.59195402	999.082568807	744.579439252	701.716666667	702.014492754	875.739130435	1020.34482759	829.619047619	1014.63207547	1005.57943925	750.240963855	841.358490566	626.528846154	791.28	793.0	788.009345794	822.666666667	738.0	627.717647059	606.108695652
alpha_rarefaction_6391_4.txt	6391	4	7405.00357143	7127.10377358	2881.63921569	654.2	2625.65581395	2651.22910217	6223.52615385	6344.48961424	749.825581395	6548.06962025	6883.76	6145.24223602	615.818181818	6721.79552716	1693.32227488	798.181818182	1182.00934579	1124.33093525	1187.53	1387.07692308	1050.57894737	1135.69178082	1202.75	1237.40559441	1321.82467532	1823.50724638	1953.71040724	1665.96039604	1491.20689655	2930.15028902	1161.44444444	1062.63636364	2692.35	1037.22222222	1034.01459854	1158.0	890.46	1855.5323741	1050.3740458	1405.37931034	1702.38349515	856.081081081	1527.48120301	874.491803279	3689.55555556	3125.2394958	1021.15671642	810.486725664	1245.07518797	869.569767442	1265.1056338	1089.2384106	1015.09868421	1065.85714286	1128.56410256	1226.75657895	1208.77272727	1005.72093023	826.333333333	1120.04819277	1161.55	1530.66666667	1215.6	1085.65	1081.16494845	457.553846154	509.466666667	906.553846154	928.779661017	1215.8	874.011111111	964.235955056	1065.96153846	1237.8057554	1115.06040268	622.010752688	719.702702703	872.4	516.266666667	2717.48148148	1194.91919192	651.681818182	2783.60301508	1435.224	1129.2952381	796.09009009	1143.54901961	314.777777778	2474.19087137	657.956521739	485.595744681	2817.45454545	2905.6	2678.05319149	2307.56521739	1199.9266055	960.567164179	1374.0075188	552.25	556.109090909	330.37037037	584.7	304.176470588	694.319148936	374.12	267.058823529	434.387096774	927.878787879	657.512820513	1082.31034483	1066.89344262	1060.18644068	940.107526882	721.342592593	810.43877551	1170.44827586	834.027777778	712.220779221	1599.14285714	606.7	406.8	3062.21327014	667.417910448	881.985915493	1520.43157895	2248.43708609	974.804347826	989.647058824	719.0	1049.48863636	649.223684211	1109.35714286	3192.51162791	963.0	1114.50458716	744.282608696	876.263157895	793.397849462	559.166666667	1424.02985075	999.97029703	802.538461538	574.105263158	647.9375	641.986486486	1010.1011236	864.554054054	974.527777778	869.685950413	841.5	828.555555556	650.413793103	743.369047619	669.222222222	801.245614035	1087.64285714	807.908045977	663.723684211	566.97029703
alpha_rarefaction_6391_5.txt	6391	5	6529.06382979	6611.36187845	2817.612	756.551724138	2812.01546392	2853.12631579	6676.64086687	6472.86792453	932.134328358	6369.73699422	6383.84750733	6973.04966887	638.043478261	6460.23174603	1841.27135678	648.828947368	1057.8907563	1213.30769231	1298.38888889	1379.53030303	1104.98130841	1088.64084507	1400.6640625	1221.12328767	1354.81889764	1771.71875	2120.18316832	1591.16504854	1517.13953488	3184.51497006	1353.15957447	1061.35643564	2566.01606426	1058.14285714	1050.38970588	975.975903614	1017.26506024	1993.50877193	968.175182482	1480.22292994	1703.46875	915.759615385	1447.70588235	974.269230769	3903.84375	3266.0720339	1050.48175182	755.275	1183.90769231	826.842696629	1173.17721519	1170.67883212	1152.29545455	902.734513274	1232.92792793	1189.0979021	1088.4125	1117.3671875	786.637931034	1009.47058824	986.560810811	1344.78061224	1052.80769231	1074.84210526	1114.07920792	592.0	595.382978723	937.443037975	959.275862069	1104.30769231	847.102040816	1000.88636364	1075.85714286	1148.5546875	1264.5625	598.71	844.017857143	847.255319149	593.638297872	2784.61184211	1022.25423729	639.015384615	2861.14285714	1284.84090909	1032.22727273	803.857142857	1081.68421053	296.714285714	2611.02325581	572.246153846	497.0	2394.93956044	2311.11764706	2728.48924731	2317.72483221	1200.81034483	988.046153846	1441.93103448	564.25	607.872340426	285.256410256	486.333333333	305.4	871.733333333	365.4	274.526315789	360.558139535	874.188405797	657.512820513	1127.808	1043.05454545	962.458715596	968.959183673	829.896907216	901.235294118	1183.37777778	862.0	790.897058824	1487.55621302	670.5	295.12	2811.39613527	768.849056604	882.048780488	1316.52252252	1869.32704403	1078.34285714	1122.11111111	687.272727273	1037.375	665.405797101	1115.375	3857.55029586	821.266666667	1185.5	729.0	686.5625	764.220930233	610.0	1522.79532164	1065.71	725.93814433	613.142857143	662.470588235	681.925925926	854.852173913	920.3125	1007.11320755	880.419354839	726.78313253	921.891304348	627.212121212	734.721518987	763.709677419	827.03030303	951.659574468	776.611111111	677.012048193	628.075
alpha_rarefaction_6391_6.txt	6391	6	6570.19003115	6712.28089888	2897.67816092	623.493670886	2531.34666667	2767.77844311	6706.93103448	6584.68224299	784.888888889	6340.5060241	6388.68539326	5936.30965909	686.322033898	6805.95016611	1839.8	708.513157895	1050.12820513	1215.4609375	1046.675	1440.98387097	1044.56637168	1098.70338983	1225.17910448	1119.125	1321.76510067	1674.12135922	2290.14285714	1618.00900901	1665.01315789	3206.0	1303.09433962	990.5	2746.75732218	1054.34146341	997.202898551	983.076923077	880.028571429	2018.96610169	1212.33018868	1395.64285714	1731.16582915	973.742857143	1686.48	716.0	3372.82511211	2973.31048387	1034.49032258	776.559322034	1147.7593985	841.681318681	1359.5	1073.03947368	1194.02419355	1042.88764045	1241.44247788	1133.82580645	1152.22360248	1074.09489051	796.028301887	1106.31521739	997.0	1454.5625	1044.78947368	1223.30252101	1084.34951456	552.113207547	440.166666667	877.987341772	1035.0877193	1129.72	996.289156627	994.225806452	1003.39759036	1314.99173554	1216.11029412	632.625	816.373134328	931.926829268	602.784313725	3023.82758621	1094.81632653	634.015384615	2905.42268041	1418.22131148	1060.02857143	864.258064516	1045.30357143	303.84	2596.00458716	644.0	496.0	2367.86263736	2877.35897436	2501.98387097	2127.5	1065.22131148	987.417910448	1395.10791367	559.015873016	644.1875	355.588235294	562.88372093	270.583333333	769.115384615	345.538461538	289.4	400.357142857	807.416666667	714.0	1200.52542373	1050.16666667	1079.06818182	846.333333333	751.078947368	859.141304348	1315.67407407	829.2	655.8	1471.0617284	561.553191489	318.037037037	2800.49333333	670.342465753	936.25	1376.34285714	2114.30405405	1147.66990291	937.833333333	570.621621622	947.875	610.178571429	1110.73267327	3413.12437811	921.358490566	1153.05434783	768.879518072	648.164383562	823.037974684	634.596774194	1367.26923077	1049.22580645	711.416666667	607.75	741.084507042	699.753424658	848.839285714	858.126760563	964.811320755	1023.49056604	884.814814815	928.608247423	700.270588235	741.846153846	826.661764706	769.203539823	942.649350649	657.728971963	638.273684211	609.064516129
alpha_rarefaction_6391_7.txt	6391	7	7239.97727273	7024.91420118	2915.3253012	655.951612903	2788.53299492	2869.70873786	6532.15	6507.0031746	790.060240964	6851.4	6093.37228261	6982.29591837	703.444444444	6414.17201166	1958.23076923	749.015384615	1077.98245614	1105.67692308	1095.45669291	1476.34254144	1182.63636364	1162.05839416	1310.3255814	1156.0	1332.55479452	1746.25	2225.4375	1578.17647059	1565.19047619	3697.16326531	1217.92105263	1191.1011236	2803.44117647	1010.0	1005.59090909	867.135416667	991.168539326	1779.94160584	995.046153846	1224.77514793	1736.48958333	897.5	1407.43870968	819.678571429	3738.5177665	2808.6328125	1059.06802721	768.053097345	1233.29268293	787.957894737	1335.0625	1069.24277457	1072.89473684	1059.7745098	1235.16216216	1184.07913669	1230.32352941	1009.19685039	932.75257732	1100.20212766	1081.53543307	1428.32432432	996.019736842	1297.23863636	971.808695652	448.105263158	500.840909091	898.808219178	1034.16216216	1201.12820513	879.453608247	986.063157895	1002.66666667	1339.22222222	1204.66666667	666.087912088	745.048387097	957.275	581.038461538	2618.46242775	1093.89473684	664.85	2920.60606061	1397.60305344	1019.06140351	915.307692308	970.93220339	283.222222222	2555.37946429	688.047619048	511.717391304	2330.05263158	2640.37704918	2668.55263158	2168.18012422	1320.09433962	1073.40677966	1363.04511278	551.611111111	554.0	414.619047619	508.520833333	263.037037037	652.416666667	351.44	223.5	368.918367347	786.733333333	773.75	1157.50862069	1155.05217391	1043.0	822.833333333	859.066666667	930.693181818	1239.35555556	871.214285714	749.987341772	1743.63924051	490.716981132	262.0	2904.01492537	758.378787879	853.729166667	1553.02857143	1966.43949045	959.529411765	1132.375	581.033333333	955.379310345	691.092307692	1000.72340426	3916.36416185	955.247524752	1097.01098901	746.136363636	695.935897436	805.488372093	553.125	1466.25966851	999.59375	724.065420561	718.5	702.507042254	775.948275862	837.444444444	704.518518519	1066.95	936.879310345	743.304347826	813.679245283	689.936170213	780.5	670.571428571	764.727272727	858.725274725	763.373626374	647.78021978	616.0
alpha_rarefaction_6391_8.txt	6391	8	6355.56686047	6987.05621302	2941.2037037	754.313432836	2531.29064039	2927.13090909	6354.83890578	5764.29360465	749.488636364	6833.36363636	6568.92592593	6980.01960784	585.25	6163.38719512	2161.96610169	892.103448276	1138.10619469	1216.6440678	1114.47826087	1505.77777778	1067.75806452	1127.73282443	1298.13953488	1147.33950617	1362.4765625	1837.00510204	2168.27317073	1817.61363636	1585.56818182	3033.96202532	1346.2371134	1042.70338983	2620.312	1200.56557377	1110.21052632	1059.96153846	1035.53333333	2018.7983871	1054.57462687	1385.375	1777.28640777	843.968085106	1578.02205882	671.411764706	3929.07537688	3091.23766816	1041.14285714	803.0	1190.36290323	935.232876712	1364.13138686	1046.04081633	1112.58394161	1066.78021978	1158.0	1182.68939394	1286.1627907	1053.28225806	926.602040816	1023.11363636	955.0	1592.08433735	1030.66666667	1121.02654867	909.652173913	530.288135593	596.027027027	843.78021978	927.85106383	1223.69298246	947.333333333	987.5	957.129411765	1281.90225564	1162.5546875	722.62195122	711.635135135	905.522727273	657.1875	2898.72159091	1014.96428571	623.558823529	2938.62011173	1406.76	1130.13402062	855.61	1055.56818182	299.5	2559.85779817	706.417910448	490.886792453	2414.96153846	2660.27906977	2754.92857143	2447.82575758	1136.63333333	929.585365854	1373.27906977	548.188405797	492.264150943	275.090909091	502.5	260.081081081	647.163934426	386.555555556	270.772727273	431.117647059	853.205128205	694.533333333	1287.34210526	1007.03125	1154.87912088	972.454545455	803.866666667	798.128205128	1134.52	898.226890756	809.72972973	1505.63473054	646.447368421	276.375	2693.54464286	659.473684211	877.048780488	1295.79591837	2176.72916667	935.481132075	1039.40206186	629.04	1049.0	704.558441558	986.445544554	3313.828125	947.526315789	1065.5	704.611111111	604.294736842	742.325842697	622.661290323	1651.49032258	1057.06185567	743.660194175	701.454545455	573.428571429	880.75	1073.59782609	687.421052632	996.12295082	982.857142857	766.094339623	831.458715596	626.395604396	726.404761905	701.345679012	707.025210084	845.11	766.217391304	703.458333333	628.478723404
alpha_rarefaction_6391_9.txt	6391	9	6130.72285714	6886.15	3221.5625	675.942857143	2538.0	2813.77491961	6709.81847134	6594.02601156	790.835443038	6657.79566563	6811.84090909	6669.30434783	619.540540541	6950.2295082	1880.26229508	732.935897436	1122.17391304	1260.47826087	1028.3362069	1612.66497462	1288.4	1152.24087591	1419.0	1375.06716418	1369.30534351	1654.51428571	2202.25888325	1450.55752212	1620.18543046	2871.39263804	1365.52293578	994.850877193	2425.68265683	1127.58823529	1068.5703125	942.206896552	890.64516129	1997.024	1067.57894737	1366.87919463	1963.14906832	917.592920354	1540.624	821.213333333	3785.61538462	3375.52173913	959.492957746	757.016949153	1155.05035971	882.68	1384.44444444	962.727272727	1161.62773723	1320.375	1113.53658537	1250.40425532	1174.68666667	1035.3828125	908.344827586	1200.07317073	1048.15909091	1522.22155689	1002.35714286	1135.07692308	968.527777778	511.551724138	508.222222222	927.25	1011.50909091	1091.69047619	878.46875	862.34375	985.101123596	1180.6971831	1324.28571429	671.735632184	824.880597015	881.023255814	631.632653061	2744.70186335	1025.36363636	617.1	2813.45273632	1376.71794872	1247.11111111	765.318584071	962.049180328	255.037037037	2445.64220183	603.609756098	523.522727273	2520.30898876	2600.5234375	2875.76470588	2342.50746269	1377.37894737	978.09375	1309.1	579.850746269	513.614285714	349.12	433.358490566	303.730769231	654.068965517	331.0	258.9	420.34375	998.238095238	708.346153846	1226.7027027	1090.49612403	1092.09174312	960.531914894	733.640776699	758.0	1147.58598726	886.0	721.042253521	1640.5	677.5	247.617647059	2834.18090452	657.820895522	900.4125	1279.22727273	2255.46853147	1040.21052632	980.148514851	629.585714286	1117.97029703	661.222222222	1003.35849057	3359.12690355	857.84375	1149.84337349	681.78	792.911764706	766.111111111	645.323076923	1490.66071429	1051.51041667	776.545454545	501.88	660.825	690.5	978.941860465	809.5	1050.24719101	815.024	786.131578947	834.146788991	642.099009901	666.411764706	717.346153846	789.0	766.258064516	818.354166667	711.065934066	642.595505618
alpha_rarefaction_8518_0.txt	8518	0	7230.63013699	7889.62836186	3178.04113924	769.935897436	2882.04104478	3183.42465753	7629.01558442	7005.79646018	883.296703297	7068.10344828	7409.47775176	7491.07317073	828.942857143	7459.71428571	2170.00456621	814.708333333	1187.69230769	1181.29251701	1427.25	1656.87431694	1426.51136364	1224.76829268	1445.57534247	1228.05747126	1373.41489362	1861.5625	2393.04048583	2196.81	1923.55555556	3883.91052632	1517.87804878	1157.808	2747.33653846	1168.17177914	1156.50980392	1101.12765957	1008.52475248	2588.44604317	1038.0	1458.32758621	1830.91836735	972.853658537	1594.54268293	858.5125	3727.9390681	3462.31578947	1132.98709677	863.0	1320.02040816	994.971153846	1277.61052632	1120.55865922	1217.875	1250.45454545	1389.00806452	1407.17977528	1298.39375	1144.0982659	959.810344828	1198.60638298	1175.3	1676.64736842	1145.22360248	1218.24590164	1156.09090909	611.884057971	555.678571429	971.510869565	1284.35849057	1290.2260274	975.764705882	1058.27184466	959.230769231	1376.12269939	1256.8258427	697.294736842	780.923076923	1009.01724138	737.701754386	3399.08823529	1178.50793651	748.014492754	3328.92946058	1708.1119403	1134.17910448	847.416666667	1117.13513514	389.333333333	2687.92413793	777.962962963	481.491803279	2793.83544304	2699.29775281	3242.34061135	2232.18918919	1367.39041096	973.632183908	1442.24	591.164556962	714.595744681	399.136363636	526.232142857	376.043478261	804.4	381.636363636	342.882352941	499.857142857	951.111111111	820.0	1251.85714286	1089.43333333	1037.27419355	936.3984375	828.057692308	885.159574468	1275.18987342	894.392857143	745.724489796	1779.30508475	714.306122449	290.25	3141.32954545	620.511363636	992.225806452	1380.5	2317.29569892	986.93006993	1078.68103448	694.898734177	1106.23943662	748.023255814	1123.2983871	3529.15384615	890.557377049	1324.38461538	831.863636364	767.260416667	760.954545455	682.413333333	1555.80597015	1029.87387387	779.862745098	633.75	710.176470588	785.387096774	1052.675	854.556603774	1095.0	986.224	869.583333333	940.93129771	634.661538462	758.631578947	817.247191011	824.456692913	809.564102564	861.75	667.951219512	626.095238095
alpha_rarefaction_8518_1.txt	8518	1	7264.38215103	7982.91970803	3159.5	748.011627907	2784.96551724	3036.63324538	7430.4	7900.38031915	954.405063291	6984.17535545	8128.36180905	7434.46191646	765.223684211	7482.70769231	2082.61304348	842.7625	1190.94957983	1235.04081633	1287.00769231	1687.25531915	1276.02654867	1352.2	1500.90196078	1314.29775281	1527.0617284	1864.62385321	2196.96153846	1642.04347826	1772.70351759	3760.36065574	1394.19047619	1214.56880734	2918.56810631	1141.56834532	1012.65562914	1150.86904762	1008.32432432	2142.71974522	1087.75714286	1371.28070175	1840.71259843	952.674074074	1691.16184971	856.529411765	4036.56521739	3434.09655172	1266.8778626	833.233870968	1164.03389831	935.666666667	1238.46153846	1119.5	1208.5033557	1118.45762712	1316.5	1326.44571429	1258.86184211	1137.03821656	951.264705882	1237.3592233	1144.05737705	1586.51295337	1171.0212766	1248.19444444	1132.38095238	585.542372881	553.385964912	1001.78571429	1037.0483871	1187.21276596	1085.09782609	1039.44347826	983.8125	1456.80921053	1293.90344828	638.441176471	841.12345679	1131.67924528	737.631578947	3311.3019802	1115.30827068	753.042253521	3314.3744856	1553.61267606	1214.21804511	865.826923077	1188.07894737	399.652173913	2643.25347222	703.518518519	510.508474576	2594.12295082	2951.65088757	3067.12444444	2571.33846154	1383.49606299	1199.31818182	1584.36912752	552.03030303	618.678571429	365.941176471	564.571428571	340.8	771.838235294	466.357142857	521.5	442.468085106	1057.27631579	864.470588235	1416.675	1141.39375	1106.5	957.860294118	841.416666667	882.909090909	1269.2195122	937.794871795	791.443181818	1732.31818182	528.265822785	287.136363636	3102.25384615	680.211764706	1143.13953488	1464.38095238	2318.39393939	1030.75572519	1153.15	633.325581395	1073.0	721.641304348	975.44	3803.70588235	979.509259259	1179.73684211	802.387755102	843.863013699	856.865979381	617.638554217	1655.83783784	1078.5	827.02970297	623.670731707	704.879518072	923.791666667	927.6328125	919.5	984.674074074	986.473684211	771.099009901	895.114754098	673.158878505	767.08045977	781.701149425	859.41322314	1018.03448276	792.221153846	697.166666667	645.544554455
alpha_rarefaction_8518_2.txt	8518	2	7835.12935323	7792.36489607	3136.73114754	830.513157895	2869.19672131	3075.8797954	7542.61611374	7568.01222494	918.0	7909.07228916	7620.12740385	7428.24278846	963.764705882	7399.06763285	2108.3744856	949.884057971	1163.72727273	1224.76923077	1341.15942029	1611.28078818	1180.44094488	1231.92814371	1484.91666667	1347.00645161	1376.68156425	1799.47161572	2302.27615063	1989.28440367	1734.04819277	3811.08333333	1426.33333333	1146.63333333	2937.271777	1142.88235294	1126.00645161	1031.75925926	980.946428571	2289.90344828	1057.02702703	1471.53216374	1839.46938776	977.875	1681.58227848	847.7625	4233.55952381	3544.1	1110.04347826	852.443609023	1211.79874214	927.43877551	1236.43243243	1144.33707865	1137.74482759	1260.38888889	1219.14893617	1546.36956522	1283.78980892	1069.3625	953.990825688	1186.94354839	1133.31690141	1657.765625	1197.56944444	1180.14788732	1118.11627907	610.230769231	550.161290323	1037.03571429	1059.93129771	1293.75912409	936.454545455	977.25	1077.69090909	1503.42307692	1359.42948718	675.165048544	763.581395349	1024.55357143	769.3	3199.86363636	1191.04098361	791.211267606	3049.63498099	1564.7804878	1158.25	843.264150943	1097.19736842	402.125	2513.06818182	726.631578947	542.06122449	2533.11009174	3030.63190184	3342.83823529	2674.24861878	1329.46794872	982.8875	1532.06802721	553.409090909	665.5	454.0	519.131147541	359.588235294	780.048387097	406.870967742	319.230769231	437.025	1224.71014493	868.416666667	1519.78448276	1016.00645161	1083.0	1030.46153846	784.1	873.589285714	1407.58219178	914.1	754.5625	1707.02912621	692.305084746	333.181818182	3048.75289575	770.08	1001.10526316	1516.61290323	2553.04395604	1050.8907563	1146.05839416	706.247191011	1016.90510949	768.048192771	1126.97709924	4344.09090909	916.436507937	1310.34210526	847.146067416	728.494845361	771.744897959	617.083333333	1713.27751196	1100.42105263	876.833333333	613.911764706	764.136986301	877.035294118	1043.61904762	826.063157895	963.142857143	1023.52380952	956.243243243	959.016949153	667.32038835	900.217391304	690.181034483	829.842105263	1015.8	800.743119266	640.378947368	746.674157303
alpha_rarefaction_8518_3.txt	8518	3	7660.51851852	7750.7	3269.31879195	759.506329114	2896.34339623	3129.02061856	7673.57142857	7188.27358491	900.632183908	7960.73349633	7164.62360802	7151.02054795	689.430379747	7924.73056995	2190.42325581	822.142857143	1167.5203252	1210.5890411	1243.25	1525.06756757	1203.87407407	1300.35099338	1333.51923077	1295.13664596	1367.5027933	1797.03745318	2641.47169811	1752.51937984	1662.96634615	3430.07246377	1415.30508475	1090.89344262	3012.01980198	1152.78431373	1040.45454545	1111.33333333	1066.52293578	2223.09933775	1155.24832215	1390.43678161	1857.75	928.3515625	1489.23121387	828.597826087	4290.16049383	3452.26415094	1093.71428571	838.088	1208.44303797	859.974358974	1486.47916667	1071.50568182	1186.81506849	1139.60833333	1443.26666667	1346.37735849	1376.29054054	1080.00689655	958.258064516	1277.94680851	1129.00680272	1600.4	1248.24444444	1186.65517241	1019.71830986	592.014285714	531.018518519	1001.0	1108.77586207	1298.77083333	921.390243902	1111.42105263	1083.18918919	1419.98159509	1285.88888889	689.858490566	880.833333333	1065.01886792	778.684210526	3246.26595745	1113.4488189	738.507042254	3371.24122807	1517.04402516	1122.7972028	871.327272727	1084.06451613	309.161290323	2708.14035088	923.178571429	562.56	2663.89333333	3541.79856115	3046.22633745	2346.37435897	1268.03225806	1035.53846154	1457.12080537	514.878787879	620.459016393	411.0	544.327868852	325.483870968	941.157894737	440.451612903	361.5	443.272727273	944.663043478	844.459183673	1291.68493151	1142.10204082	1117.71544715	963.008333333	825.0	818.09009009	1275.10204082	898.860655738	777.12345679	1699.71428571	723.56	259.617647059	3202.84046693	690.744186047	904.194690265	1623.2	2241.33333333	945.0	1119.52727273	729.777777778	1173.8880597	672.237113402	1140.08333333	3804.17175573	947.172131148	1458.50909091	906.852941176	757.97826087	798.325842697	585.821052632	1657.40758294	1096.6	827.681415929	625.529411765	704.845360825	785.366666667	1013.89380531	850.644067797	1097.89090909	1042.95070423	878.158536585	879.022222222	748.176470588	767.760869565	822.908045977	837.0	883.922413793	838.247524752	689.265822785	636.25
