pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145
An10Ant1	-0.21084141813	0.209013055422	-0.206011985362	-0.0886306555685	0.010348051979	-0.0480739821225	0.0254161474236	-0.0459303381039	-0.0214557349912	0.0231650500943	-0.0825607801118	0.0151345351106	-0.0100663990358	0.0383487731301	-0.104011484796	0.0196195342834	-0.033037514976	0.0172179995064	-0.0219588036606	0.0811493327569	-0.0767121632066	0.0367770810737	0.00276454721258	-0.00531095862185	0.0321952596232	-0.0121806973963	0.0149171999278	-0.0271709038391	0.000815799406881	-0.0800239444786	0.0173578473557	-0.0258631106148	0.006077720502	-0.0263167220109	0.0642452922133	-0.0145891914937	-0.0501579151082	0.0195401408507	-0.0238492269021	0.000240538541427	0.0283715424359	-0.0130094055068	-0.0291785434817	0.0177031470968	0.0400439297186	0.0247258160655	-0.0619186956029	0.0200817915433	0.0362134895803	0.0197939145432	-0.0467062003375	-0.0131891461985	0.0368437820458	0.00277422844036	0.00849494209032	0.008795650565	-0.0139577768737	-0.0127422934013	-0.00809725332571	0.0244054565584	0.0195990467581	0.0170033713257	-0.02455407388	-0.00865586519648	-0.0114863015657	-0.00104035826836	-0.0172267116823	0.0205704058529	0.0278851542658	0.0114562344595	0.00308984965535	-0.0368929954901	-0.0261115658331	-0.00496727048818	-0.00626274366566	0.00984216788445	0.0294415111339	0.016262827613	0.00490223306826	0.0235031138274	-0.00686715336687	-0.0363109237392	-0.0284607500066	0.0285595571091	0.0167413850281	0.0330737099148	0.0111744647048	0.00918727515495	0.00218036604656	0.0230259972098	0.0217165124366	-0.0173115197698	-0.0382518403528	-0.0166729458331	-0.00137472765923	0.0333779426829	0.00447633036249	0.0368658374684	0.0115977280134	-0.0088144797944	-0.019505948277	-0.0222644977945	-0.00836636636904	-0.00036264339156	-0.0193857441984	-0.00906005621223	-0.0106735041242	0.0166006407858	0.0373117486807	0.0432474564541	-0.0112610617062	-0.0138682170187	-0.00319018676577	-0.000349233576349	-0.0228002765564	-0.0208835347079	0.0132852444692	0.00718255507421	0.0107160158828	0.0249417958193	0.00394477052289	1.08863138307e-05	0.017876761062	-0.0313410427782	-0.014319694764	0.00735388289654	0.0085913702652	-0.00420534118456	0.00481830542875	0.00403275427972	0.0184533944092	-0.00584666721561	-0.00217182172269	-0.00939533752187	0.00525107522301	0.00400002551175	0.00139957115222	-0.00269205266774	0.00152038808013	-0.0018657013536	0.00203534302344	-0.003104738177	-0.00228535314147	0.00299467104693	-1.83584960792e-08
At4Post1	0.0329433481531	0.271434455238	-0.0219455169056	-0.0521854770267	0.00641635415177	-0.0880820645136	0.0535367721745	0.106899639323	-0.00587285999982	-0.0306033843246	-0.000744631694713	-0.0269555463046	0.0448611359403	-0.00853439605568	-0.0265574547141	0.0245672053735	0.0578714830642	-0.0720882165269	0.0316865103294	-0.00341651298424	-0.0511066824886	-0.0231324598131	0.00126443426631	0.0138271866108	0.0257595858337	0.0135718135247	-0.00969929920049	0.0491920990205	-0.0216694374442	0.0443563844864	-0.0668102791503	0.0178822287836	-0.0379125335163	0.0214314741816	-0.0614211970174	0.0435479968169	0.00536075343383	-0.0218161008375	-0.00232205822696	-0.000855404594699	0.000598242937314	-0.0143839029388	-0.00233574771164	0.0182295671296	-0.0268288280064	0.00583445268123	-0.0308624814436	0.0139953788212	0.00636773196824	-0.0270296062148	-0.0515839946592	0.059704880131	0.0272780605936	0.0404834910991	0.0052673549883	0.0865374354697	-0.00284672458185	-0.0324006382815	-0.0243748787254	0.0276891975242	0.0341035056576	0.048979720366	-0.00298044063496	-0.061362335558	0.0281769240595	0.0509430260247	-0.00279984517125	-0.0926669345626	-0.0125968237067	-0.0134618574024	0.0145324797265	0.0115678053996	-0.0206718169504	-0.0358868667294	0.00411030275034	-0.00112570503995	-0.015604510805	0.0151904501203	0.0299680321199	0.0180818819184	-0.0330558641354	0.01093793834	0.000628654179184	0.0321559476335	0.0176520686428	-0.0243593190762	0.0290437608573	-0.0240555626898	0.000169145488686	-0.00962866622876	0.0100409267204	0.0151424341677	0.0221703107389	-0.0236876696219	-0.00660567645002	-0.0137573020802	-0.00178354802482	0.00941672651392	-0.0168565034029	-0.00957039908037	0.00526783408234	-0.00803377059158	-0.00256039597089	-0.00816530561089	0.00958423666536	0.0132711003456	-0.00414694736845	0.00822933628541	0.0228837077294	-0.00721567038669	0.0174662229527	0.00107139660272	-0.0105789611938	0.0329424338282	0.00597854694872	0.0214421454364	0.00401820513169	-0.000496654509272	0.00835942663687	0.00314355452623	-0.0160595511102	-0.0138946072563	0.00254500650245	0.00704925652842	0.00498623283661	0.0112186538699	0.0052357962792	0.00770174219725	-0.000866476782936	-0.012651773635	0.00173827774696	0.0122615580628	0.00443748886976	-0.00619825637572	-0.00435303711614	0.00264268644379	0.0105809226817	-0.000207402355065	0.00805856322279	-0.00423919619538	0.00666748043824	-0.00241911201048	-0.00121004588959	0.00342687428514	-1.83584960793e-08
Ao20Stomach	0.298800749845	0.299174346892	0.169234555772	-0.00592533235653	-0.0550760146854	0.0573258619178	-0.0685695783874	-0.0034702787749	-0.0112927883937	-0.00197647963091	-0.0340821963357	0.0382821592113	0.0331996195551	-0.0353308059987	-0.0457354072524	-0.0179580376058	-0.0229851022345	0.00174037389911	-0.0111350130022	0.00402408847918	0.0370804231127	0.0119277807362	-0.020316094965	-0.0114091626815	-0.0109439560046	-0.00883816442578	0.0368186182765	-0.0198911880448	-0.0207901265825	-0.00413633089882	0.0020882611058	0.00118628612266	0.020875457457	-0.00623654197768	0.0508574298653	0.0407114688547	-0.02624255484	-0.00828638463343	-0.0300669323494	0.00611748719759	0.0104179919365	0.00127253087458	-0.0334023774098	-0.0109243193076	-0.0382407062666	0.00152545704171	0.0062052692974	-0.0362762871378	-0.0267835812997	0.0522960633262	-0.0473198936735	-0.00935208088209	-0.0142431517459	0.010956314582	0.00882460348277	0.0156794992142	0.010072726973	-0.0294270721894	0.0216713344407	-0.0120177464196	0.0197460428893	0.0202307252176	0.0117487534379	0.0567575630567	0.0266385950396	0.0283033533158	0.00241188208177	-0.00606488421539	-0.0422705659304	0.010253761312	-0.0286979623966	0.0473075995986	0.0255967923222	0.0297736209894	-0.00547845063941	0.0376038166912	-0.0241627570612	-0.0230241044905	0.0152168513289	-0.0146357497548	-0.0256817319563	0.00445429398451	-0.00301955900074	-0.0132279685542	0.0258400815215	-0.0438795381865	0.0101145656118	0.00931471202265	0.0110049210739	0.0299242832056	-0.0199573303295	-0.0169290981688	0.0249297474797	0.0417856258459	0.0227153456597	-0.0353598351295	-0.0200395110316	-0.00491012750181	-0.000497783084631	-0.0182293171903	0.00135484217686	0.0143216825767	0.0737697103965	0.00796345226754	-0.00678848001228	-0.0078567667952	-0.00862163238543	0.0247977087002	0.000901469414855	0.00948226452301	-0.00137115732992	-0.00602682647748	0.00689352811099	-0.0188285083229	0.00739344445952	0.0100742004077	0.00262872407998	-0.00713556609107	-0.0020746321072	0.00669927937695	0.00229278839141	-0.000123635491262	0.00358294541911	-0.018570884597	-0.00547332936132	0.0150667292042	0.000926698679552	-0.0136041995388	0.0264214839232	0.00981723565938	0.0213724113326	-0.00344152480666	0.00369290029694	0.0140863722077	-0.00202951329305	0.00668788558301	0.0144889689932	-0.00675585512615	0.00510600130942	0.00420413752468	-0.00284879359015	-0.00223926537358	-0.00206190303461	0.000649412808262	-1.83584960792e-08
Zv6Mid2	-0.454474915379	0.170653669448	-0.330869287143	-0.0973046213763	-0.0240483587229	0.0518910010358	-0.0172582574576	0.00433170946034	0.0489440711008	0.0243424434255	-0.0411847036326	-0.077180656293	-0.0879641456305	0.00100218789544	0.0130139445931	0.0839818663293	-0.0354791949849	0.125946879268	-0.0124216059405	-0.120557552888	0.175519761186	-0.0955962455958	-0.0427269843348	-0.0417327782211	-0.0206613913076	-0.0469593987149	-0.000389992074536	-0.0318837038501	-0.0574006631872	-0.0392779407068	0.0174501856392	-0.0147351833547	0.0109345095555	0.0451139791275	-0.0542330241617	0.00360593640489	-0.0278542683791	0.0424161420628	-0.0238631199331	0.00838654623573	0.00702494989468	0.0685415939392	0.0147804754677	-0.0231872806614	-0.0339142358305	0.0221510658472	-0.00419356923655	0.0365482332956	-0.0453521022544	0.0271480346142	0.0195707026988	0.0518592959823	0.0133619938533	-0.0105105764904	0.0232983593406	0.0061572986558	0.00628177535281	0.00829873681914	-0.051889856955	-0.0168117969508	-0.00303778215907	0.0555994641021	0.0318100962315	0.00842309293594	-0.00139123822499	-0.0150505836176	-0.0267373630238	-0.000211366768848	-0.00532261668312	0.0129849262222	0.00465322598539	-0.0177560243963	0.005522821623	0.00608481768294	-0.00731477932863	0.0135098997611	0.0233508773343	-0.0146440745112	-0.00349623168864	-0.0194551725211	-0.025285611557	0.0106062004938	-0.0115062684184	-0.00564129029166	-8.01198051377e-05	-0.0137853435216	-0.0583792709158	0.00890755399762	0.00793080264204	-0.0210486594396	0.000341248021384	0.0122656859233	0.00772007996873	-0.0171221863364	0.0160499112447	0.00852874227068	0.01381820479	0.00485435269083	-0.00721325757738	0.00221440092581	-0.0013222191938	-0.00919896791186	-0.0119547314435	-0.0178444154109	0.00394710285324	-0.00572738117508	0.0129465486287	0.00924860024649	0.00612508857087	0.021312035496	0.0118793815568	0.00679378237988	0.0046689303895	0.00385148938466	0.0206483898233	0.00181452416813	0.0106020124831	0.00410447756734	0.0028327485766	0.0103172237551	0.00435513298906	0.00123326800046	-0.000239004636828	0.00558789263364	-0.0126943560074	-0.00757327888657	0.0075123984097	-0.00198497396689	-0.0138752868528	0.0141365180075	0.00795916138073	-0.0126434719556	0.00177121601432	0.000658113895784	0.00195632040617	0.0122172927121	0.00620220697863	0.0162337700393	0.00900839773865	-0.00361332463552	0.0102602077495	-0.00340911879885	7.88676037481e-05	-0.0023704463831	-1.83584960792e-08
Zv6Mid1	-0.221722650726	0.218664893553	-0.219246961122	-0.104850651011	0.0086812883044	-0.104301256615	0.0867377658578	0.0054634232973	0.0295025075475	0.0565774644787	-0.0531380517246	5.66938038202e-06	-0.0241580548282	0.0061014813453	-0.0160546366001	0.0485614284336	-0.0270679783869	0.0682974979324	0.00772570995587	0.0398750830845	0.0422588351424	-0.00320533055303	-0.0397081150641	-0.0379227912336	-0.0362017693173	-0.0298131924649	0.019516302186	0.0212703774225	-0.0279357945046	-0.00983798799748	0.0228410082626	0.0379574486436	0.0222211663276	0.0424282426986	0.011975599804	-0.0414449220195	0.0126945809397	-5.71822844931e-05	0.0264935539136	0.00853104699224	0.015266323367	0.00396115703537	-0.0385077527411	0.00593053555446	-0.00239417455406	0.0098101396565	-0.00715963558872	-0.00900048296095	0.00562321571822	0.00838525120211	0.0207831356782	0.0170280045414	0.0137215270334	0.00968162310852	0.0429025115985	-0.00684630700606	0.0336180912567	0.00767164381851	0.012107006789	0.0076815090394	-0.0163213662588	-0.000265862614058	-0.00598905097721	0.00580305701138	-0.0144250997085	0.054683436127	0.0325674752684	0.000805859135027	0.00441287448746	0.00865319509082	-0.00534772974415	0.039475390011	-0.0190643897322	-0.0476188473701	-0.0327402052554	-0.00360316366263	0.0467770141966	0.0108394292147	-0.0231940346036	0.0109763398164	0.00700873086671	0.0201109871041	0.00222633370513	-0.0158738420558	-0.00531550646146	0.00650712781119	0.0345216984393	0.0267553283962	0.0111300271267	-0.0208699907861	-0.00210613634446	0.0199774571313	-0.00571498087311	0.0177874081115	0.0126327925673	0.00139979230849	0.0241342098174	0.00573893613782	-0.0186183850968	0.00192918659684	0.0065298499052	-0.0256974474803	0.0304732573989	0.05696485948	0.0348321776002	0.0183794646667	-0.00732895201031	-0.0329341501235	2.63955764632e-05	-0.00278106930956	0.00117460674233	0.0360774853756	0.00781739908984	0.0290196837972	-0.0181632152163	-0.014652336961	0.021110183986	-0.0183195718488	-0.0103950094167	0.00738527901089	-0.00967972850529	-0.00696760901246	-0.000588534176906	0.0204838249327	0.000644894849447	-0.0141915586105	-0.0129971333373	-0.00281721523117	0.0235606736655	0.00267526000369	0.00955609910441	-0.00430506805505	0.00194506325557	0.000387720155234	0.0159875013948	-0.0150739991029	-0.00983985545315	-0.0125270716107	0.000672938559085	0.00421771971294	0.00412705950633	0.000341696565212	0.00259804086473	0.000957514753043	-1.83584960792e-08
Ax16Ant2	-0.178977544052	-0.0861040415192	0.108504485795	0.183035958447	0.0685801849177	-0.220343350977	-0.00433004156572	-0.179177323339	-0.0281677598063	-0.00464557285476	0.0814519377454	0.0214601999631	0.0835939531548	-0.0108448981767	0.0626297530183	-0.228431036696	-0.156283465368	0.0910056123112	-0.086032850368	-0.0186276666003	-0.0406472615169	0.00442046572908	-0.0237496519981	0.0122433901681	-0.091770510611	-0.015427821586	0.0199952141339	0.0464345929717	0.0623013556462	0.0311687585746	0.0296104510949	-0.0268427636721	-0.0229726494197	0.0668551618774	-0.0356068505891	0.0222621788614	0.0632894289012	0.0132842642141	0.00384574585732	0.043184024273	-0.00786782855065	-0.00198260188418	-0.0461010126459	0.0170105651118	-0.00850667867016	-0.00101901614153	-0.0131193458327	0.00291688638062	0.0273317894803	0.0424813890744	-0.00507710235564	0.00527838611057	0.0220980796806	0.00467342017543	0.0195602513678	0.0112851970436	-0.00277937157387	0.0209123582691	-0.0130896667909	0.0364013855556	0.0270800592746	0.0275461005189	0.00402207426107	-0.0176193069667	0.021092374799	-0.012348913214	0.00756494450128	0.0386600201764	0.00191598609972	-0.00581092149572	-0.045211146817	0.033935300513	-0.00104742502916	0.00293038998595	0.00594142817577	-0.0209875105049	-0.0177837997647	-0.0227868536023	-0.0222750181649	-0.0276069668295	-0.0194983687838	-8.49037083893e-05	-0.0260514792104	0.0285434960656	-0.0205634724803	0.00254642848597	-0.00388263690652	-0.00749927858775	-0.0223363820427	-0.0359678692573	0.0166464633415	0.0333870608177	-0.000334360060185	-0.00223620513502	0.00137440797673	-0.00610889693269	0.0370162975802	0.0229730877498	0.0126536938913	0.00509370523796	0.027379675756	-0.0214143742291	0.0113112255588	-0.028147327008	-0.0190806765424	0.00295786764584	-0.0136206858087	0.0240520646399	-0.00294669396302	-0.00367601158895	-0.0026420622435	-0.00990976790792	-0.00240480753621	-0.000278735785297	-0.0148238608948	-0.00328993945117	0.00473542356981	0.0147220319011	0.00775228900664	-0.014259832104	0.00405770059215	0.00821809918734	-0.0123338185353	0.00396481777638	-0.00895339712846	0.00673895079046	-0.00988192467547	0.00361162829954	0.00604563985004	-0.0105396157702	0.00369827802602	0.0029718778438	-0.00122535388852	0.00684766544569	0.00334774424587	-0.00152287200688	-0.000446363558497	0.00219053479217	-0.000830319997599	-0.000386904966757	-0.00451586894653	-0.00165358784847	-0.000975132878536	-0.000821820298807	-1.83584960792e-08
Ax16Ant1	-0.145466114961	-0.0354287701932	0.0506356745313	0.19467825759	0.0681629204727	-0.183356153867	-0.00181851159627	-0.113335377933	-0.103951877142	0.0116001042003	0.0695954698894	-0.0042790906551	0.0843960103813	0.0090491762601	0.0660047872729	-0.225009661636	-0.154835677383	0.0509376746737	-0.0798411737429	-0.019599758237	-0.0565849359146	0.0109860467668	-0.00392499084137	-0.011464000461	-0.0536566938162	0.0146519134776	0.0262357130571	0.0324508747624	0.0288820014737	0.0196687696075	0.0129689577625	-0.054637477933	0.00485961670031	0.0327491801291	-0.0152722860196	0.051857161746	-0.0376921274521	0.0167930579147	0.00507442809876	0.0174638051403	-0.0192427992715	-0.00288070497547	0.00820347126589	0.0206239656894	-0.00603286812846	-0.0169188103244	-0.0274260373953	0.00324803775549	-0.00278875509647	0.0341827576249	-0.0210778051381	-0.010330769609	-0.00639044661912	0.0129064382558	-0.0415138729884	0.000405871734767	0.0277715783753	0.0495586187805	0.00376395861634	0.000271255172362	-0.00872346399917	0.0219460811219	0.00257050590738	0.00872396811468	-0.0171989516962	0.0108879724312	-0.00724824267215	-0.0196947732324	0.0105173773546	-0.0250737973789	0.0517290116971	-0.0356130920775	-0.0243631824401	-0.00351040950371	-0.0403962010802	0.0200160942331	0.00631733385036	0.00625193505908	0.0255455204435	0.033627801948	0.0118563378887	-0.00254348421786	0.0301324935478	-0.0367624383337	-0.00599602694143	0.00977891405559	-0.0245566855267	0.00292894599626	0.01517537142	0.0416638622331	-0.00616352906257	-0.0216309394137	0.0153397006162	-0.00545120193489	0.0131441974538	0.0078904112123	-0.0356476122949	-0.0247864209783	-0.0118160744696	-0.00477964837404	-0.0346464685119	0.00983496013696	-0.0254367903379	0.0175015321744	0.0122659321981	-0.00189927599912	0.00754898591721	-0.0187700486122	0.00150180903049	-0.00888402122437	0.00893304677102	-0.000899768178092	0.00390576325432	0.00813121210874	0.0342549609583	0.00919012927265	-0.00228598410021	-0.0253710561412	-0.00140325046941	0.0198746711004	-0.00198868496929	-0.0121850075367	0.0118775422606	-0.00250047951344	0.00820443725135	0.00219891256282	0.00771316961342	-1.98367111016e-05	-0.00312148434463	0.0125658586487	0.00102145540535	-0.00317420784227	-4.10119886854e-05	-0.00230472348843	0.00542050083121	-0.00325154761585	0.00435566419712	-0.00585497744787	0.00266667784727	0.00598494179343	0.00743899468467	0.00358718438171	0.00181440697606	8.00714014925e-05	-1.83584960792e-08
3AbPost2	-0.118679925153	0.130909706313	-0.130148822671	-0.0597467701511	-0.000319691392716	-0.129161995447	0.00915676294416	-0.00878213259198	-0.0676443497708	0.0612469645528	-0.0844024709879	-0.0383532649419	0.0130290896257	-0.0865762054849	-0.0280666705374	-0.0310905110843	0.0404002023409	-0.058574059525	0.0355842485238	0.0816368463562	-0.0193123997272	0.0368429658843	0.0170332681509	0.0734800584511	0.0188115922182	0.00752747007611	0.0605497746462	0.0232019346048	0.0105733293399	0.0878425472347	-0.032068650535	-0.00490136249439	-0.010937102221	0.0266290910451	0.0157792934183	0.0150873686654	0.0203145827145	-0.0498937242092	-0.0300542602102	0.00375281424838	0.00678160016364	0.0154491475376	0.0394777532877	0.00410741113481	-0.0232702826549	-0.039776496129	0.028241348084	0.0500145090425	0.00918632721346	-0.020242884741	-0.00837221234271	0.0353400983803	-0.00743744824896	0.0406255348967	0.0254829594064	0.00724567102315	-0.024552250947	-0.0105442399968	0.0171874059846	0.0193282900574	-0.000509160269542	-0.042678426371	-0.0569142042362	0.0394693338981	0.0256454746929	0.00963070058875	0.0247703381375	0.0446982441843	0.0115335824162	-0.0048565516191	0.00373079274115	-0.0157492485315	0.0166957553513	0.0256423557814	-0.0164219709844	0.0124748764385	0.0321910570191	0.00666281364021	-0.0106533404933	-0.00826708765132	0.0491129184324	-0.0119508523712	0.0079341354099	0.0213565849347	-0.0180534877567	0.0236415230704	-0.0202787902031	-0.00597777682875	-0.00545616474874	0.0167914794363	-0.00379569708538	0.0135454831155	0.030488646591	0.0386078413053	0.0151350029368	0.0026353050075	0.0174795231815	-0.0162627035885	0.0329572218345	0.0220736669091	-0.000939318043202	-0.0183086856406	0.00788734257432	0.00103655283976	0.00359903379505	-0.0162352625162	-0.0158646906935	0.0196574396457	-0.0157040968165	0.0181350439723	0.000154029354057	-5.12757170511e-05	0.0075927487372	0.0193199464654	0.0140489061175	0.00583822964674	0.0118888681902	0.0245827339402	0.00241057091712	0.0202593859657	0.00760114569388	-0.0167432250686	-0.00215655012058	0.0151266154313	-4.52642747862e-05	-0.0184763380764	0.00556107636672	-0.000142348915398	-0.00100126151758	0.0222106997323	-0.0214192406207	-0.00760696560518	0.0114278739165	0.00350114458791	-0.00761123576295	0.00049946726266	0.00832502210611	0.00698062071028	0.00499671880579	-0.00544161152036	0.00806802116529	-0.00602437576853	-0.000500797854493	0.00193797468435	-1.83584960792e-08
Nu1Mid1	-0.446865258751	0.10758506922	-0.37993353847	-0.096867097812	-0.0417526882953	0.00529805929498	-0.0960683127683	0.117110306086	0.0803521183674	0.0792034145341	-0.031339757453	0.12054807475	0.150872944423	0.0632163149943	0.0339041763724	0.0432451385076	0.0685580379744	0.0444253949371	-0.044371621077	-0.0849738699398	-0.0157222599844	-0.0932435531561	-0.0435071758374	0.00478266564757	-0.0430432539235	0.0301997211284	0.0565537422504	0.0425029685678	0.0563863403085	0.064808854804	-0.0228203472782	0.0867909171627	0.0312608491896	0.0450302352173	0.0264686312677	0.021048885585	-0.0319865563958	0.0555149891028	-0.0232673966192	-0.0319083145573	0.0202551046382	0.0192287961625	0.0507754400073	0.0452309709116	0.048746240611	0.000920953310679	0.0327843991023	0.0248138893646	0.0704249867799	-0.0244780606564	0.0167244914066	0.0130156617744	0.00133875585781	-0.0189943860372	-0.0246422930835	-0.0213537514624	0.0107157479782	-0.0228898520555	0.0216684680298	0.0109924457433	-0.0392275110667	0.0260686361052	-0.0259227069844	-0.0373060400425	0.000531965229662	0.0666533018448	-0.0126581540722	-0.0119360316401	0.0162409771838	-0.0424497852046	-0.0662301209032	-0.0110108968165	0.0337410725892	0.0546946884395	0.000758129943481	-0.0144389073518	-0.0108767903411	0.00694054490924	0.0244620029058	0.0231980084972	-0.0314985085447	0.00234989841727	0.00261962032514	-0.00538308050435	-0.0077049764185	0.021578277216	-0.00464524531538	0.00748547174002	-0.00117070641647	0.00416941326632	0.000367125380302	-0.0180371798961	-0.00631963260659	0.0152435539417	-0.0132106427389	-0.00113867913613	0.0135322306564	0.00356992066987	0.00776179387025	-0.00997227065094	0.00830488819699	0.0204599036351	-0.0021018015436	-0.00493508619236	0.0022481627045	-0.0115475239882	-0.00139831053838	-0.00890168345857	-0.000959750063813	-0.00963805657714	-0.0206733964201	0.00241614589589	0.0110054304833	-0.00715932919944	0.00350882743481	-0.0155864562578	-0.00904175349067	-0.00997619802643	0.0153079677579	0.00873816925191	0.00291305610671	-0.00317772878096	-0.0106951745429	-0.0117785057388	-0.000830521951251	-0.00186293609948	-0.00647079465534	0.0076197804015	-0.00181369721287	0.0163836753913	0.00787758604654	0.0115032735664	-4.60117247475e-05	-0.000228926815834	-0.00168086169566	-0.00336262908978	8.74052515298e-05	-0.000802234234539	-0.00382688179577	-0.000146605574102	-0.00160366519496	-0.00170550907358	0.000551626593381	-0.00319511177265	-1.83584960791e-08
Nl17Ant1	0.341317836481	0.245357454693	0.163792723893	-0.0199775448894	-0.0466853161369	0.054851691169	-0.0687033344515	-0.00797766337876	0.0268868728672	0.0158795486137	-0.0896407986622	-0.0167131970153	0.0586569515229	-0.0736027565061	-0.00377934123814	-0.0167888614856	-0.0369221005098	0.0226720594387	0.0245189794259	-0.00811595238068	0.00265675205778	0.0395631812188	-0.0373643721555	0.000784265485	0.0572859324413	0.0161280146768	-0.0275312809014	-0.0233167782588	0.0641008230238	0.00449364593792	0.00253474031992	0.00555052172539	0.110289193782	0.00889339980626	0.00466367594704	0.0191151895995	0.0655859613989	-0.0440858810021	0.0377163882752	0.0251537096296	-0.0672143475423	-0.0140413066109	0.0397964904996	-0.0136128727707	0.00192751522456	-0.00581857213484	-0.0264670133763	0.0206451953811	-0.0115296633965	0.008337166823	0.0286891964593	0.0571959358889	-0.0545439449145	-0.0212353411836	-0.0281942375465	-0.00416369734631	-0.0025271450563	-0.0710036585236	0.00410504614714	0.0105447663719	-0.00226628748977	0.00628399407346	0.00146037022683	0.027210355727	-0.0647076961884	-0.0180290423232	0.0140893928206	-0.0121514452789	0.0490362426271	-0.032627693404	-0.0569886515237	-0.00639436303792	0.00788865542851	-0.0511609268493	-0.00918678423231	-0.0320154744455	-0.0306507484724	-0.0405894333348	0.00276722772	0.00655741987956	0.0166832977057	-0.0201782571309	-0.0188896682904	-0.00404638872429	0.00562213196103	0.0128680089015	-0.00161301552247	-0.00100025946687	0.00321690483384	-0.0339158457656	-0.0127714097217	-0.00913203708404	0.00841029064462	-0.0311614558906	0.046685414701	-0.0175086761397	-0.0140404975735	0.0197974966621	0.0194208286421	-0.00941363654694	-0.000142958620307	0.0241845768228	-0.0210847252341	0.0179063655191	-0.0067627094565	0.0123238558698	-0.0176820739549	-0.00817660101335	0.00909102776735	-0.00995197485871	0.0260119632283	0.014367582139	0.00779155527989	-0.00422023256479	-0.0027431921752	-0.00756086462344	-0.00192409473249	0.0153406664079	0.00342082019985	-0.0137946058239	-0.0129233069337	-0.000494250757789	8.18611354539e-05	-0.0219931510072	-0.000732717462122	-0.00646922213969	0.0201148754006	-0.00185889890679	0.00946836082921	0.00852095318127	0.00112181180426	-0.00702435791703	0.00243652627948	-0.00453947282666	0.00229027796739	0.00236958452801	0.000177721853387	-0.00154828177277	0.00547992881434	-0.000778179675856	0.00612318355708	3.17559214896e-05	-0.000771616689699	0.00107108798822	-1.83584960792e-08
