	An10Ant1	At4Post1	Ao20Stomach	Zv6Mid2	Zv6Mid1	Ax16Ant2	Ax16Ant1	3AbPost2	Nu1Mid1	Nl17Ant1	13M1	Ao20Post1	12M2	Al12Post3	Al12Post2	9P2	9P1	Al11Esophagus	At14Esophagus	2S	Nu15Mid2	Nu15Mid1	An9Ant2	Zf5Ant1	Zf5Stomach	3AbPost3	10P2	10P1	2P1	At4Mid2	Al12Ant2	7P1	7P2	13S	Zv6Post1	Zv6Post2	Zv6Post3	Nl17Stomach	3M2	3M1	Nl18Mid2	Ax16Stomach	Nl19Stomach	At14Post1	Ct13Stomach	Zf5Post1	Zf5Post3	Zf5Post2	Nl19Post2	Zf5Esophagus	Nl19Esoph	Nu1Ant1	Nl17Esoph	9M1	Al12Stomach	9M2	Nl17Post1	Nl17Post2	7M1	Zv6Stomach	Nl18Esoph	An10Stomach	12A2	Nl8Ant1	Nl8Ant2	12A1	8P2	8P1	U.Food.	6P2	At14Ant1	Nl8Mid2	Nl8Mid1	8A	11S	8S	Nl18Post1	Nl18Post2	1P	1S	Ax16Post1	Ax16Post3	Ax16Post2	1A	10M1	10M2	Ax16Esophagus	Nu1Ant12	9A	Nl19Ant1	3AbStomach	9S	Nl18Stomach	Nl19Mid2	Nl19Mid1	At4Ant1	Zf5Ant2	Zf5Mid2	Nl17Mid1	Nl17Mid2	Nu15Post1	Nu15Post2	Al12Esophagus	6A	Ax16Mid2	13P2	8M	12P1	MG1	Nl18Mid1	12P2	11M	Nl19Post1	3P1	An10Mid	At14Ant2	At14Mid2	At14Mid1	Zv6Ant1	Al11Ant1	Al11Ant2	3A	Nu15Stomach	At14Stomach	Nu1post2	Nu1post3	An9Post2	Nu1post1	HG1	Nl8Esophagus	3Abpost1	Al11Mid1	Ao20Ant1	Nu15Ant1	3AbAnt1	7A2	Nu15Esophagus	2M1	3AbMid2	3P2	1M1	Nl18Ant1	Zv6Ant2	Ao20Esophagus	At4Post2
Al12Ant2	0.831265200488	0.878406859306	0.932560873665	0.831559619308	0.844735271013	0.953228235435	0.950602617602	0.880877690118	0.846487850351	0.936435971426	0.962285437593	0.924395808161	0.952299377677	0.914950173091	0.890895286185	0.926196336625	0.990334752351	0.67425230247	0.919314311683	0.924937439251	0.941627149757	0.934334097209	0.873349378871	0.837712235339	0.836217699564	0.932488796847	0.975814773605	0.98028189994	0.983034840559	0.896026720571	0.0	0.962285510497	0.96479201283	0.877934467118	0.851458352794	0.884921732963	0.889015173779	0.94274876142	0.962618911688	0.89726815458	0.931236478675	0.936486827539	0.949575725334	0.812358561025	0.843896013088	0.889384013871	0.900005649113	0.887553516036	0.945249794101	0.816473407808	0.937527277391	0.858830984818	0.937279769216	0.935500268633	0.894563658335	0.987926939987	0.945395589676	0.965246197344	0.955083244581	0.875619076442	0.925106892052	0.875412011889	0.965214610703	0.840003944368	0.840144565311	0.898572755728	0.986751837169	0.982596974485	0.945984746517	0.987336708002	0.920194506503	0.820019286931	0.854073667516	0.936416453781	0.94908627417	0.946644653881	0.935371001815	0.967170912149	0.966828424666	0.954706067469	0.937351695008	0.828271978049	0.931851332018	0.920680103525	0.901497101893	0.90380159203	0.931987581809	0.901702878608	0.947335677891	0.945567625887	0.873825033485	0.963634485788	0.939906317572	0.941603956281	0.915390776986	0.897235861221	0.868726612386	0.896546339458	0.93254191454	0.951977061703	0.958477410242	0.932922366242	0.830310205371	0.925626965094	0.94100708043	0.979474225634	0.932591157588	0.916061805105	0.966005786168	0.834843178716	0.987335818072	0.968474627393	0.942399893283	0.964930193165	0.845053094133	0.943246408927	0.906398648268	0.921988557409	0.813402933004	0.826739192403	0.810981722244	0.920054095889	0.941315834929	0.936317568786	0.934973692003	0.927561990609	0.845060119456	0.845710639214	0.956197648212	0.841554191625	0.910373684965	0.847184488666	0.935039411262	0.93731168601	0.90854287878	0.943753689367	0.92772242044	0.935790930884	0.914541087426	0.96129871601	0.956433297464	0.944299491752	0.85053899166	0.924789247925	0.875077896403
7P1	0.9350091084	0.931060541632	0.922365855888	0.949100866794	0.932192752101	0.909334203972	0.903230746694	0.928751991446	0.962663344324	0.926505307962	0.965148552802	0.913851024202	0.796646961576	0.880038279896	0.894916357057	0.867963499696	0.892359058567	0.963999940456	0.91580811065	0.90524361503	0.899760309507	0.899093603961	0.929427718057	0.93528822766	0.954423906461	0.924029017384	0.919605828388	0.921268397387	0.92643772617	0.92834222215	0.962285510497	0.0	0.910333338753	0.919101484432	0.915378270548	0.908640035482	0.909825897405	0.92398445738	0.962330054715	0.931573747257	0.910686647723	0.917395332598	0.912853097324	0.918842768188	0.927236632296	0.918637932199	0.89248756099	0.931932927218	0.917114040665	0.96549185871	0.923504027514	0.947401383508	0.917918273922	0.899383215507	0.897538829069	0.87205817047	0.91992895014	0.921568830435	0.945589703227	0.922939151863	0.928084082688	0.927126456112	0.966141676556	0.924584591549	0.92351959044	0.926455062825	0.931842584292	0.908344957878	0.883528589719	0.927373302139	0.914309397846	0.939203480635	0.936586243023	0.834872130397	0.922214800803	0.882937299284	0.921378611659	0.92361729627	0.91153619967	0.911459804117	0.907907125557	0.940088469899	0.920039613283	0.934027914637	0.911041138944	0.893387471074	0.913336357324	0.938027483937	0.877190592472	0.915004457476	0.933600999699	0.934016798501	0.919344260949	0.916088556038	0.914760735822	0.918038923751	0.923612168029	0.934144724134	0.906608096754	0.914351957424	0.915205117326	0.919531567056	0.910500140502	0.931850782274	0.915575141503	0.915381784203	0.856809847557	0.864003964056	0.967900144864	0.943259985266	0.892810257358	0.962655031967	0.906365680496	0.88938058954	0.925761101074	0.924481896183	0.919187852981	0.916267140815	0.95662121628	0.955591840754	0.954986408312	0.940278514892	0.921383094511	0.920637477546	0.926840720825	0.922188167839	0.934087532887	0.966890000222	0.828048582876	0.922248039216	0.920193007371	0.929050481286	0.925748801473	0.926890767749	0.932410347298	0.869605534615	0.919259317824	0.930461467187	0.928653078698	0.955670715499	0.895285033095	0.920314005094	0.930581404892	0.907524447521	0.934170634521
7P2	0.937539309878	0.930068780212	0.923938836968	0.952064219877	0.93708780289	0.890532342327	0.892482843019	0.948021248735	0.972792997036	0.945529731401	0.683477277853	0.910980830744	0.908302551009	0.933197769893	0.914192376017	0.856948085245	0.967959507788	0.960834803009	0.926111837143	0.862983609696	0.938738764308	0.925763674345	0.913071063741	0.945697185435	0.948515740464	0.934967705584	0.94714330266	0.961555589632	0.962277204669	0.932395640274	0.96479201283	0.910333338753	0.0	0.900410447491	0.917892119883	0.913323796008	0.929946996121	0.910479665105	0.669948940802	0.825270059102	0.937036816721	0.921893771925	0.922423638627	0.945067187821	0.910749925878	0.916855858588	0.916123682182	0.932397094984	0.931328180241	0.956716868077	0.928050679772	0.964382005662	0.931107352801	0.865822896436	0.880073919409	0.96488835118	0.918650906561	0.960637067645	0.655658072338	0.923163446963	0.925489628919	0.903788159941	0.680519490234	0.938686549515	0.933751114983	0.842091367715	0.970967555749	0.959103308353	0.87993853524	0.969245077008	0.937301095458	0.9598644289	0.948754349559	0.885754474865	0.893818738276	0.856167184718	0.92440741297	0.959621478328	0.954475438287	0.862729423588	0.893408031982	0.94254643809	0.925678574404	0.835473099856	0.826841621164	0.858823378121	0.90754310732	0.94798591572	0.878692616806	0.905550245579	0.954544434469	0.923704041377	0.918084927816	0.905419033522	0.903413486279	0.918419394698	0.935537802706	0.923132217411	0.910531239566	0.891960419398	0.954380635582	0.920284030592	0.936720641685	0.789900218365	0.906466480262	0.964325241431	0.871880502605	0.87374755159	0.675717476014	0.95684102013	0.958182747087	0.683231777874	0.93468587368	0.930862215679	0.937903596296	0.931829016078	0.919728219716	0.912257802764	0.952875430116	0.948559031359	0.952913099714	0.809464639158	0.90078227451	0.922877963839	0.93758135236	0.93847025914	0.947897191851	0.973360496146	0.926453675012	0.936435390818	0.937026999641	0.929316720217	0.908265788892	0.915080408285	0.936008737372	0.841014597381	0.927259131184	0.776455099943	0.936655562215	0.669145280521	0.951720611629	0.93441708522	0.94588897291	0.88980624709	0.930448218452
13S	0.82615455421	0.81530266846	0.818329250866	0.888653650623	0.813316731437	0.863471060897	0.855087141142	0.819628272332	0.927849335291	0.828145531688	0.904937833933	0.799259124207	0.88974643801	0.884843366326	0.877358839251	0.79955943275	0.972222542572	0.875142759669	0.82706536638	0.804466051652	0.830596191575	0.82207821347	0.828691815516	0.810796645565	0.841767960315	0.818707115057	0.939115570768	0.953302689361	0.960411330854	0.811522828496	0.877934467118	0.919101484432	0.900410447491	0.0	0.815386259016	0.838355437541	0.83239857576	0.822532943939	0.906606060227	0.699400827327	0.801942542812	0.82115680138	0.862739416322	0.820331428622	0.77198397499	0.825412480959	0.831189687803	0.855550803814	0.852427443896	0.865641143897	0.830008967553	0.887403016755	0.835420028257	0.870713367611	0.866871649992	0.96981836351	0.851067820617	0.922072386863	0.904758248528	0.805312734075	0.815069931526	0.85412472233	0.913359108875	0.83488266802	0.818040166633	0.677578962711	0.970536574476	0.95871029992	0.839160588646	0.968178877183	0.820421263701	0.863169123597	0.853075760305	0.836250077177	0.862805826003	0.85104466644	0.83783886393	0.925412678688	0.931414232983	0.870006777007	0.830398509542	0.834868105995	0.813745043034	0.709890631344	0.680812605415	0.698753253198	0.832523060424	0.85530662952	0.857958058022	0.867549053546	0.843180852863	0.937576553931	0.843803320727	0.834501589708	0.81336167992	0.795826202805	0.802036738467	0.819392880925	0.819597858082	0.84646439145	0.910307102232	0.804293360231	0.825235257997	0.755745414475	0.824197423111	0.952218445012	0.778623347904	0.67514684459	0.909547730117	0.825774152829	0.964371047298	0.913223259947	0.854067802633	0.908943665688	0.824096974032	0.84823284431	0.810665342	0.827093475412	0.847331276529	0.881984447133	0.877945553352	0.739208919831	0.821404717921	0.834034492203	0.815155161289	0.812778351117	0.872365132029	0.92205149248	0.87014394307	0.80201695151	0.812246503465	0.819574466989	0.820656972213	0.825966244262	0.821418943236	0.858327543483	0.816390019647	0.787019659526	0.828881096765	0.908545173044	0.914392819268	0.836112620115	0.817525686341	0.803313679276	0.817367270453
Zv6Post1	0.720338623858	0.714071809589	0.794186263062	0.806896055535	0.687258228813	0.839021484071	0.834814522628	0.777499689598	0.875158027885	0.800744442086	0.94493680523	0.764971151933	0.890586261284	0.811574049728	0.775699259336	0.860082148356	0.946970034592	0.843266761519	0.783876412822	0.854956937798	0.783369917812	0.79336979774	0.728695468059	0.73462285375	0.748884758527	0.780837672901	0.922461116428	0.932458069646	0.944960745927	0.726841319117	0.851458352794	0.915378270548	0.917892119883	0.815386259016	0.0	0.71879221654	0.696415911616	0.783959002941	0.941414178694	0.850765806485	0.764182727161	0.773829063455	0.815275594183	0.717767457597	0.753275385718	0.740313873605	0.73792470526	0.754330335024	0.800016575234	0.832942258872	0.794334711224	0.824160908467	0.783069331032	0.861992484172	0.783726288554	0.952532714621	0.809765552683	0.895243032898	0.931339615309	0.706197012456	0.766725447496	0.769475206195	0.944357358742	0.744004131077	0.719351671981	0.838296047695	0.953072987876	0.934347050485	0.867837544891	0.94596740046	0.767655887582	0.785670630037	0.797272128751	0.863365566127	0.898962302332	0.885744103157	0.779189817276	0.890047669859	0.919320203874	0.890232371042	0.788975292289	0.764148728095	0.799690189415	0.894191463183	0.827474174804	0.829521074272	0.774096184487	0.822821945516	0.861086236084	0.821352981482	0.774695772428	0.944964672017	0.798327942582	0.796092102406	0.759827590586	0.740320163925	0.726203610203	0.739784803001	0.784462001978	0.819259293737	0.882595466362	0.800990278553	0.785835639912	0.874128857367	0.801541722651	0.931315328087	0.849314879036	0.837393089468	0.948854827889	0.774390432889	0.937098380621	0.951460122174	0.801791398579	0.902854569378	0.733652669921	0.810049821174	0.765379830928	0.763595284806	0.792262331817	0.864345376047	0.866385837964	0.891444871157	0.791971429225	0.783416714803	0.789670365239	0.783649424972	0.819352766814	0.879866399078	0.906614861076	0.709837295528	0.769914357172	0.738106460133	0.776942213002	0.801406743868	0.770030398945	0.868251931212	0.763830873392	0.8697439103	0.751361838462	0.935038685305	0.913143039992	0.764964258619	0.72710384505	0.775887090485	0.731869529975
Zv6Post2	0.787906410513	0.772221517046	0.818512194741	0.848370477803	0.774074605158	0.86606119125	0.856808291623	0.811011715539	0.905242259673	0.82936893106	0.932413057309	0.798826746279	0.87546486562	0.807695928906	0.776965985098	0.839529838624	0.933864889827	0.874864834886	0.808690502352	0.854820276448	0.822167061773	0.81320376319	0.798799787096	0.789752752773	0.811738203298	0.811319827837	0.91214408246	0.921618605722	0.929523828974	0.78851957813	0.884921732963	0.908640035482	0.913323796008	0.838355437541	0.71879221654	0.0	0.682697443007	0.822056461635	0.930166369443	0.84196913836	0.800829983881	0.807830854003	0.83290681422	0.770260985808	0.80817200692	0.768225232419	0.743233814779	0.79207552789	0.817232855218	0.853703159107	0.814907021854	0.854726135356	0.822160438491	0.849116310053	0.824229231177	0.930525820939	0.821208058999	0.883366705022	0.92238935322	0.791894198383	0.81982049532	0.807648928646	0.933166572569	0.801767968988	0.795599227337	0.841885512417	0.920919561412	0.906152511034	0.851211962079	0.932125565969	0.794451212557	0.823220277175	0.834378696705	0.835488289569	0.903977959764	0.871847515797	0.809348641307	0.886295219362	0.91250495994	0.880994410985	0.818361921166	0.804017498102	0.821439850688	0.877438718629	0.83814255392	0.835164088868	0.817288954134	0.847734343277	0.847494626172	0.826399460998	0.82173463667	0.943365604365	0.830019820483	0.829708592823	0.790463265911	0.789562957827	0.778661990872	0.770167342087	0.810584369816	0.828719212282	0.874212316442	0.822649308485	0.804247761517	0.875936090561	0.815931827435	0.926521768897	0.812400674037	0.838086915961	0.937064481187	0.809306125129	0.909583722125	0.939453646274	0.816615565428	0.894022269269	0.799923407397	0.824078265319	0.807294255368	0.803062788065	0.832174562745	0.888529647492	0.904466638978	0.884992740496	0.819921851093	0.83231489891	0.821385174154	0.80445904054	0.834221187582	0.902489841722	0.875625569451	0.784609938131	0.80935211789	0.785167757442	0.815956875573	0.82518735573	0.808138789073	0.868356840263	0.807794661659	0.877417690982	0.798956329278	0.92436867048	0.908472699573	0.817564686825	0.791941919606	0.796507264606	0.750402512821
Zv6Post3	0.774275382432	0.769331026461	0.816658399942	0.831766923575	0.747954064052	0.859773938915	0.845032946366	0.803700886973	0.891498615863	0.814473059968	0.95018063071	0.788343340564	0.87781904481	0.796248619761	0.769880975481	0.857216189374	0.937466977176	0.877331192106	0.806243593172	0.868507655955	0.798907285329	0.785708244438	0.769023631362	0.783858042147	0.78532864982	0.803025211942	0.913879436977	0.921895347681	0.935627286217	0.763160004118	0.889015173779	0.909825897405	0.929946996121	0.83239857576	0.696415911616	0.682697443007	0.0	0.810770591383	0.951169024726	0.869549739609	0.770963548208	0.797697061007	0.819624945008	0.754537413717	0.809892999565	0.746659918302	0.700422993802	0.770338044569	0.806675396871	0.854703532025	0.817601358575	0.836352863669	0.810374522365	0.845381814406	0.806681602302	0.934311021889	0.82157692927	0.88266705538	0.943611564575	0.758090127799	0.801745712861	0.779517829657	0.956735595243	0.783580340204	0.765392182144	0.860420477888	0.928565630161	0.912505186274	0.864186183385	0.941754158608	0.785827076799	0.832366941333	0.802597154148	0.845133359007	0.907664852677	0.884378705509	0.797243242692	0.876429629608	0.909924309644	0.887850366966	0.806311106191	0.786355022754	0.805052910617	0.904710576477	0.849743683196	0.848172871407	0.802982152205	0.821382481997	0.858806829328	0.825712397822	0.806717748902	0.937338701876	0.819201197914	0.811240046725	0.770361691251	0.774353597017	0.749602684014	0.743526965941	0.797530975521	0.822183956783	0.866448263874	0.815727487063	0.790910409508	0.880069156154	0.81450788394	0.930071903303	0.829285392423	0.84334849018	0.956921616802	0.806416133114	0.917900131397	0.953843449874	0.800343917168	0.887607512918	0.790354115672	0.823148055778	0.793299661489	0.794650961687	0.812907893398	0.884999703671	0.898198391403	0.901468840909	0.810288479309	0.805188151571	0.803627807033	0.794403853938	0.831509005134	0.902717072441	0.879245201588	0.782367173559	0.795106760168	0.766150276205	0.803845655629	0.811355434484	0.794922921836	0.870870707167	0.800718630675	0.882185210105	0.790150645582	0.944110370789	0.905698393745	0.800012952704	0.758882284327	0.799988719288	0.735400389536
Nl17Stomach	0.841849792331	0.778786111204	0.716764220844	0.924138224119	0.818699227881	0.848989039837	0.822742196974	0.832633617742	0.951962582439	0.736936674831	0.930133375464	0.722166348092	0.892039694808	0.835798929885	0.85564108758	0.853869809525	0.932185741262	0.93999427428	0.727911107849	0.814701028106	0.740948779385	0.752913902282	0.806087493363	0.832700904669	0.865539260415	0.706298043434	0.89559456299	0.905664733025	0.921043934511	0.767320906916	0.94274876142	0.92398445738	0.910479665105	0.822532943939	0.783959002941	0.822056461635	0.810770591383	0.0	0.933447328643	0.854081693678	0.693928898337	0.704537159289	0.719673655059	0.834652619049	0.830774769741	0.787324718496	0.800442208322	0.837186960634	0.702112284666	0.929441542654	0.682733585308	0.898464182899	0.717758331761	0.867543239772	0.836539573225	0.943619301676	0.725517378966	0.860656629247	0.927432517406	0.773466680553	0.709795664448	0.849231240883	0.937174278159	0.81602183122	0.824122146277	0.846992550199	0.931523600054	0.925064649691	0.838813158338	0.917074347549	0.705901309863	0.885328516251	0.87947127321	0.853379254134	0.880023533901	0.871360745166	0.689261549976	0.852957657461	0.898063697842	0.845730296586	0.746599381311	0.878453985096	0.735445741137	0.875654014154	0.831343779037	0.822305553594	0.70999752314	0.873378031597	0.85986199936	0.741876329723	0.832167375313	0.92844042557	0.729523283929	0.736028039568	0.704198922873	0.760199774288	0.774082961701	0.782897076245	0.718099183615	0.724897050499	0.843602804678	0.719164486953	0.84798648307	0.859879868618	0.740678938953	0.907828369829	0.82439011271	0.815171534261	0.937257951487	0.854707347102	0.921526007892	0.935512165185	0.73325394362	0.876267268979	0.838121604558	0.707049308333	0.740037911644	0.727340572924	0.900222180295	0.930722444301	0.931799851588	0.884119065054	0.716267440715	0.722872613085	0.716626155115	0.704226837251	0.903556460245	0.958892106306	0.896746023984	0.803098392814	0.765665726281	0.805371455416	0.70940935251	0.718360914115	0.749935074001	0.877983559507	0.695504292228	0.846849366387	0.76425639647	0.918206364042	0.8990897212	0.709028220016	0.819249842952	0.690156746284	0.815993892522
3M2	0.944566833883	0.943096528182	0.936366079769	0.96128483142	0.948339572593	0.932826050227	0.935314789287	0.956971025988	0.976230145794	0.962565754567	0.619610758068	0.927986990137	0.956081096173	0.968879552351	0.962467993108	0.882763346325	0.99138844702	0.961695038714	0.941001192959	0.888714057912	0.955647490159	0.951211772715	0.945825478725	0.950150386034	0.953161891682	0.952713785903	0.96117134376	0.979892830453	0.973680814581	0.944611348764	0.962618911688	0.962330054715	0.669948940802	0.906606060227	0.941414178694	0.930166369443	0.951169024726	0.933447328643	0.0	0.82530660788	0.956066763841	0.93888734589	0.950689610575	0.957843442049	0.921266390895	0.940113589109	0.942690002833	0.958484585543	0.951975823846	0.956086734292	0.941098475078	0.970118352042	0.952629233051	0.930208428068	0.941565393581	0.990858579814	0.930222650281	0.976429882685	0.617230291346	0.937921006776	0.932640975066	0.953450624039	0.631670661682	0.951830108032	0.953594810236	0.846362134583	0.988175104954	0.981196759635	0.923833907474	0.981603391568	0.952171192804	0.960439089972	0.958230114007	0.933758747613	0.930276126135	0.90493943669	0.941898008744	0.978767048987	0.964140030568	0.912703988864	0.923415440536	0.956232073863	0.941748465508	0.829704405891	0.833723376014	0.879054879998	0.926692094826	0.966329108847	0.939528201822	0.923565901443	0.960302648635	0.963207069809	0.943218543738	0.923151915638	0.925211268177	0.940685855539	0.944410592887	0.937772256557	0.92825804126	0.913687321618	0.973850577003	0.932154251406	0.953884428435	0.808183186191	0.92137980259	0.980996442701	0.905570532152	0.897112210165	0.629338704975	0.962025066975	0.985061697602	0.627783197018	0.954429343435	0.948759742439	0.953768991101	0.951104855616	0.941222635558	0.923836896473	0.954239678922	0.957710733467	0.957601813966	0.818606799833	0.919758510891	0.939243084575	0.950202303693	0.953372236222	0.956875954726	0.971243346941	0.950937113375	0.94548905638	0.952935829277	0.948824796079	0.918046601168	0.926130530679	0.946959309786	0.931308851141	0.938157308124	0.777264775434	0.946758570192	0.635915592096	0.960405218367	0.951663294735	0.952408902294	0.906824678672	0.941014012968
3M1	0.8477496101	0.854498382789	0.868509439748	0.906247473715	0.854674563733	0.876860843684	0.883613177313	0.866680735207	0.944445884759	0.882676910393	0.821669084222	0.844227797167	0.896155010437	0.901330519129	0.89679007349	0.776597369739	0.978696851487	0.906983583532	0.860273152946	0.792683845833	0.875723226793	0.869244038442	0.868088675146	0.854605911241	0.879646670409	0.869113139504	0.92261005124	0.949746684217	0.952400179758	0.846948509811	0.89726815458	0.931573747257	0.825270059102	0.699400827327	0.850765806485	0.84196913836	0.869549739609	0.854081693678	0.82530660788	0.0	0.867422723054	0.860668302736	0.895714880067	0.863618719648	0.820157459198	0.860155773407	0.849303202204	0.878962487649	0.881241447337	0.899802981959	0.861025801643	0.91874109654	0.879525318862	0.863204551124	0.877089701286	0.97512421413	0.856690615653	0.93665541224	0.821428533072	0.857170351711	0.860206950648	0.879767726218	0.835129642791	0.8740115598	0.860471508446	0.687208216241	0.973104930951	0.962179512162	0.84986952924	0.964135383689	0.864391351422	0.888707324463	0.885431189229	0.850013869634	0.860562603796	0.841370275435	0.86540094421	0.936518472795	0.930570272839	0.853689846667	0.839812724027	0.870652919894	0.856338522542	0.68180482173	0.652537488822	0.688815629711	0.85793583478	0.882849287055	0.860547639244	0.86714004629	0.874085977817	0.935536819676	0.87801661932	0.866520739446	0.84902140405	0.844524426511	0.855340518333	0.850914230196	0.850224433599	0.85348302074	0.923952464207	0.855723877025	0.864726223483	0.708287399795	0.859250747659	0.946121369161	0.797648017248	0.745738189422	0.822624593546	0.873283237167	0.967775710271	0.842291404576	0.889998676336	0.907299909689	0.868129633514	0.8786686772	0.858407474683	0.848758236116	0.881494646251	0.914607733809	0.905231551663	0.643758542804	0.848553095386	0.876049091413	0.878868154125	0.868164837601	0.900316869128	0.935225821687	0.872224035851	0.853520373407	0.865684932152	0.868348155514	0.848484085764	0.860296436984	0.873387556378	0.864862314632	0.863547867735	0.733814012755	0.874773427149	0.827295221683	0.904558847006	0.881835708289	0.867843817548	0.830093140108	0.847643879537
Nl18Mid2	0.798005686578	0.751926637089	0.69432871577	0.915886520531	0.795163038892	0.851491122163	0.817120052416	0.781362059539	0.9475339426	0.694137971117	0.950248042694	0.669197108802	0.892923852083	0.828618600948	0.844608646728	0.86484697262	0.942221757921	0.929254925575	0.71453918681	0.858030948448	0.670111705119	0.686934467765	0.775685465633	0.809844959517	0.838797524495	0.68311300352	0.909274958342	0.916692208269	0.937953534856	0.742277110098	0.931236478675	0.910686647723	0.937036816721	0.801942542812	0.764182727161	0.800829983881	0.770963548208	0.693928898337	0.956066763841	0.867422723054	0.0	0.646686716791	0.745551892416	0.791059109007	0.826795698623	0.768174745138	0.76775808652	0.805414434432	0.710809951499	0.919444288292	0.677012711628	0.879757454343	0.662056797034	0.880906594373	0.837308890542	0.940982465355	0.745807935221	0.86855578173	0.953619095735	0.74859539432	0.663133499122	0.824025088559	0.959568446498	0.786649601041	0.777045642431	0.846545179042	0.950859419624	0.936606455114	0.864046802888	0.93317524608	0.685875999572	0.850451807318	0.854543364016	0.863531051394	0.906174214647	0.895515774642	0.654202477325	0.859279670584	0.913760768245	0.895012433048	0.751746988582	0.848589700298	0.706641158733	0.881903604322	0.829557576612	0.825681837512	0.716100295452	0.837593822222	0.888421133642	0.756472570778	0.802066901315	0.957122241361	0.713399010888	0.701166788126	0.67540281533	0.741079927914	0.75770746581	0.757533576321	0.687507862095	0.753284317626	0.846677942626	0.718665958124	0.822514777671	0.880952299886	0.698449990421	0.924733583966	0.846119517418	0.827684840238	0.958369595532	0.819765468304	0.933402256677	0.958198632761	0.692195031002	0.892264298657	0.804454568747	0.723965804934	0.712126129158	0.690842952984	0.893606907226	0.923085674993	0.924758727222	0.894385090763	0.686131215827	0.707139004995	0.687436047442	0.653324401896	0.888064197372	0.951600616315	0.889719069055	0.781383685053	0.727157787044	0.761910599268	0.677851249205	0.712406083136	0.73334945135	0.899664487284	0.699771204354	0.881212477988	0.706671298407	0.950382608614	0.893804789229	0.672592205534	0.77594562062	0.695483907122	0.788770792535
Ax16Stomach	0.825603455887	0.768222325513	0.694177779318	0.916137840169	0.804483302789	0.823988719622	0.818428812668	0.805016546072	0.950205891241	0.707543397866	0.94695675542	0.686270161699	0.887528980613	0.806852942358	0.841108545582	0.85281305025	0.930538609548	0.934863236085	0.710990374993	0.828426680709	0.705913212926	0.716419393636	0.803658288833	0.825639726895	0.854695543467	0.690762003722	0.885582356536	0.888009523043	0.912784500027	0.739644661136	0.936486827539	0.917395332598	0.921893771925	0.82115680138	0.773829063455	0.807830854003	0.797697061007	0.704537159289	0.93888734589	0.860668302736	0.646686716791	0.0	0.714698534499	0.81799155908	0.824369307074	0.767358383991	0.787366148008	0.827038932466	0.680292952704	0.916997174286	0.676091208146	0.883654872943	0.679983956898	0.872257867699	0.831999866668	0.937130904121	0.718983833751	0.843575097918	0.938495068939	0.756606817688	0.681208794853	0.841088341395	0.944551652143	0.807905609686	0.80473413729	0.846622967073	0.917496551805	0.914130136484	0.832542764174	0.905543115746	0.699721115927	0.865253822988	0.87354161193	0.861456244268	0.898943829173	0.879254236496	0.673674878622	0.839646071063	0.877446629091	0.863926982485	0.722118562596	0.860298844211	0.728238824087	0.878335836211	0.843009284095	0.834838704276	0.714997232836	0.854808478477	0.85280516359	0.729494526313	0.819280514342	0.942833396763	0.708843897862	0.740227122492	0.683449170196	0.748047993128	0.760547131138	0.773697639321	0.690563024222	0.749350176313	0.829809740444	0.703927078302	0.834003355795	0.865489382443	0.707388256726	0.89834858911	0.812508376543	0.817828364423	0.946036682983	0.833996018707	0.912217752956	0.947302142891	0.700773351688	0.853191967241	0.818657204214	0.700642658587	0.714132511912	0.698495397732	0.888888111486	0.917855686719	0.922214158436	0.882233948194	0.687300051778	0.718209743192	0.686815719603	0.676995321686	0.891303275459	0.949834019984	0.882065319174	0.783285862391	0.732488837855	0.768943054121	0.698595014135	0.72223723448	0.710614995619	0.884827383426	0.692249967619	0.860485924552	0.725144531654	0.925260153596	0.893887373886	0.64427494145	0.78978350024	0.683333718072	0.798696924363
