	An10Ant1	At4Post1	Ao20Stomach	Zv6Mid2	Zv6Mid1	Ax16Ant2	Ax16Ant1	3AbPost2	Nu1Mid1	Nl17Ant1	13M1	Ao20Post1	12M2	Al12Post3	Al12Post2	9P2	9P1	Al11Esophagus	At14Esophagus	2S	Nu15Mid2	Nu15Mid1	An9Ant2	Zf5Ant1	Zf5Stomach	3AbPost3	10P2	10P1	2P1	At4Mid2	Al12Ant2	7P1	7P2	13S	Zv6Post1	Zv6Post2	Zv6Post3	Nl17Stomach	3M2	3M1	Nl18Mid2	Ax16Stomach	Nl19Stomach	At14Post1	Ct13Stomach	Zf5Post1	Zf5Post3	Zf5Post2	Nl19Post2	Zf5Esophagus	Nl19Esoph	Nu1Ant1	Nl17Esoph	9M1	Al12Stomach	9M2	Nl17Post1	Nl17Post2	7M1	Zv6Stomach	Nl18Esoph	An10Stomach	12A2	Nl8Ant1	Nl8Ant2	12A1	8P2	8P1	U.Food.	6P2	At14Ant1	Nl8Mid2	Nl8Mid1	8A	11S	8S	Nl18Post1	Nl18Post2	1P	1S	Ax16Post1	Ax16Post3	Ax16Post2	1A	10M1	10M2	Ax16Esophagus	Nu1Ant12	9A	Nl19Ant1	3AbStomach	9S	Nl18Stomach	Nl19Mid2	Nl19Mid1	At4Ant1	Zf5Ant2	Zf5Mid2	Nl17Mid1	Nl17Mid2	Nu15Post1	Nu15Post2	Al12Esophagus	6A	Ax16Mid2	13P2	8M	12P1	MG1	Nl18Mid1	12P2	11M	Nl19Post1	3P1	An10Mid	At14Ant2	At14Mid2	At14Mid1	Zv6Ant1	Al11Ant1	Al11Ant2	3A	Nu15Stomach	At14Stomach	Nu1post2	Nu1post3	An9Post2	Nu1post1	HG1	Nl8Esophagus	3Abpost1	Al11Mid1	Ao20Ant1	Nu15Ant1	3AbAnt1	7A2	Nu15Esophagus	2M1	3AbMid2	3P2	1M1	Nl18Ant1	Zv6Ant2	Ao20Esophagus	At4Post2
An10Ant1	0.0	0.569627570519	0.772002807064	0.609123673745	0.40015483909	0.782668380068	0.710764525639	0.471486915237	0.651784974291	0.823183304496	1.08344426533	0.750745160385	1.00336557952	0.713400737034	0.585179763421	0.848927821201	1.09469573262	0.612266566507	0.727035501819	0.829528301995	0.785730793612	0.81176238291	0.506708333278	0.391573501795	0.569143215569	0.796175858107	1.05751614299	1.04964430701	1.08026319097	0.479981333814	0.471804895922	1.08736569335	1.03373831555	0.681042438938	0.415186433121	0.627065256211	0.598356715196	0.813497421865	1.05722178911	0.790583792759	0.742850717537	0.780417591852	0.847510613987	0.40622100091	0.589066328854	0.571860171621	0.638332300467	0.539573144249	0.814134374939	0.63815633303	0.749509459021	0.610961501365	0.794180700637	1.0157816304	0.682130312516	1.01790507464	0.872975831544	1.08675935396	1.04427325714	0.609345501835	0.792845198668	0.55060310994	1.09917544768	0.493376503201	0.420072328683	0.762358128368	1.09810769159	1.05241040835	0.924651300724	1.082049104	0.760699895811	0.492911070105	0.586817664472	0.904578962693	0.990879428839	0.930000713379	0.77633578115	1.06167957225	1.04197132244	0.979720020385	0.751467701757	0.486498644222	0.761241895487	0.790059338624	0.734859733207	0.75795188353	0.749098343691	0.587565462437	0.973037657836	0.886767525023	0.581973490438	1.07505819032	0.779752807914	0.79973294806	0.732029436438	0.587005267849	0.526911051146	0.611327122967	0.820027609435	0.821166281045	1.06250054807	0.830542476667	0.498141685652	0.837561329528	0.787115892887	1.0389741837	0.842976304715	0.800814011304	1.07492895359	0.450165647101	1.09881485598	1.08523489949	0.798168728174	1.03917616326	0.432367907188	0.816304341653	0.73752399612	0.731244973999	0.571905960799	0.799002808578	0.702428180164	0.846338236217	0.767301531762	0.811609004703	0.73671522075	0.760298910164	0.575756111028	0.678295107097	1.04464607569	0.5291129562	0.643631783439	0.495046897179	0.777065927984	0.811924928198	0.748203253044	0.928711539657	0.749332259422	0.859650382166	0.707594922657	1.06696186522	0.872275813382	0.802892374946	0.486615727086	0.735190717727	0.530212985055
At4Post1	0.569627570519	0.0	0.571814906185	0.805298248234	0.553756402078	0.802106446441	0.730162109014	0.493396807387	0.813120778741	0.62358999494	1.09759264637	0.581064603095	0.993736044262	0.741354131028	0.657852302093	0.808138554314	1.07070451092	0.775097305939	0.550593059812	0.79038269748	0.578226552344	0.63819969089	0.550813012259	0.571012160973	0.741844791611	0.597940524595	1.03645914251	1.04163421844	1.0737020091	0.442411934683	0.718538067731	1.08878205774	1.04068148157	0.655318365945	0.530800791629	0.586065036753	0.642286706096	0.593770929903	1.06962054982	0.809828649716	0.548826165994	0.569422444032	0.678761117891	0.584983421292	0.680396742929	0.493348226216	0.635453274552	0.588471935236	0.629391016636	0.837905723385	0.573048164157	0.746848271156	0.588853312102	1.0284276116	0.682323226636	1.027227604	0.72160122107	1.08793868062	1.05597476583	0.483376899563	0.567736652833	0.636174289082	1.11482954591	0.643473888212	0.551468860388	0.703799883927	1.07198776893	1.03100098332	0.905054864917	1.07656475316	0.541515030197	0.702341408677	0.721446336041	0.853964658781	0.998096558	0.953012334139	0.579487271713	1.04911736479	1.03140506518	0.965054838209	0.578881122816	0.635138298453	0.573702133837	0.822168783673	0.741195239209	0.73388544131	0.554073533263	0.727800371941	0.930237848919	0.72212055505	0.671586260203	1.10529060749	0.599228846037	0.601345908141	0.556985107341	0.436316240091	0.46517355299	0.46684587043	0.617181189548	0.652435917237	1.05660874423	0.587252890093	0.609840757685	0.869947293484	0.578680319078	1.03520463509	0.794084941514	0.718426964568	1.08690982712	0.638030575978	1.06579936792	1.10249321654	0.607114698492	1.02156460248	0.615335732484	0.649524757876	0.539943100314	0.557106760742	0.742029258613	0.929069799297	0.838542065514	0.87389316179	0.554722974664	0.613322266576	0.514888156073	0.526268440581	0.747588991889	0.824453068997	1.04817324803	0.58381401422	0.4928922202	0.511075304823	0.564275951841	0.600953103229	0.511738954067	0.956746721047	0.549956283039	0.872962902639	0.552644749773	1.07090729726	0.918571908823	0.58914970624	0.549262522245	0.552712611873	0.527755782862
Ao20Stomach	0.772002807064	0.571814906185	0.0	1.02574029622	0.786300529696	0.879956589822	0.81859757459	0.706431430259	1.07150640604	0.416286552176	1.18267791229	0.38182659654	1.05317733741	0.831218289952	0.843981600559	0.882535749237	1.09640429542	0.956363260849	0.433595136978	0.848892854833	0.432656461325	0.531025337006	0.700825271666	0.783763009423	0.982106789852	0.387008672936	1.07625182362	1.07706165196	1.10900386563	0.604994818234	0.9235125572	1.09920816321	1.1331094894	0.711928176082	0.778799198226	0.838670302175	0.906572150445	0.462828603106	1.15612309933	0.862728540578	0.314783434572	0.388778063039	0.646490192415	0.77860876296	0.895763247818	0.669380801903	0.848024891609	0.799219014599	0.497672956936	1.08462298891	0.384039550431	0.972371033537	0.37367408095	1.1040969476	0.860740268215	1.04005920597	0.696921428028	1.1376043023	1.15411510295	0.582523382462	0.392136835169	0.864092711421	1.1985505269	0.792818241473	0.708825279182	0.781584928545	1.06193195607	1.02829107664	0.970467253596	1.10628060537	0.389384286209	0.872998178699	0.997624887392	0.907252598563	1.07104312246	1.02955125054	0.424671154058	1.08350981218	1.06287114307	1.01556101245	0.556135898439	0.871947576413	0.407835389462	0.892776555703	0.808677982568	0.775071520012	0.422887436774	0.839172199137	1.00618595532	0.683648394161	0.815333890861	1.15341084466	0.452693551108	0.46605348465	0.435943217313	0.525576473829	0.682273118447	0.653994546536	0.512822019319	0.580920284795	1.09268812032	0.421753893373	0.81392429457	0.915786186332	0.411744710146	1.07395239051	0.849747642674	0.770512829203	1.17605093829	0.845190723026	1.0950126505	1.18921406934	0.529387011479	1.05750892389	0.771960219991	0.532012713755	0.399295269144	0.43513955057	0.962008642094	1.03684778062	0.956191560277	0.931385089971	0.386384290265	0.425167120609	0.363434708195	0.359832954607	0.966099945222	1.04740969263	1.11877666471	0.760128412873	0.528270787046	0.632631581331	0.389814414997	0.462538658859	0.412820299041	1.03515046397	0.43402320308	0.939882492744	0.572342309681	1.16265816526	0.917340912409	0.393764619938	0.78139351189	0.459248766076	0.778050953876
Zv6Mid2	0.609123673745	0.805298248234	1.02574029622	0.0	0.50402653176	0.938868161785	0.899830608588	0.721916054545	0.582022790909	1.07296211091	1.14615323503	1.00123558938	1.10748396908	0.904778115336	0.727224263703	0.980106563636	1.21302647273	0.648337181818	0.962470259747	0.930345929568	1.05487896054	1.06778584419	0.783619445455	0.552834118182	0.606108992699	1.05977266162	1.19468899091	1.17109254545	1.19687500909	0.748697706514	0.598435245455	1.17980569818	1.1063038999	0.820706208427	0.555956640061	0.765696059563	0.673614371338	1.05835871528	1.12013160169	0.915721320864	1.01366098182	1.03570363636	1.08511136626	0.554473347531	0.642141523448	0.746992845953	0.745447291415	0.693529429595	1.06894293968	0.592355413293	1.01046669091	0.624639741625	1.05201029244	1.12097918116	0.819349809091	1.12967170909	1.12276980969	1.25417103523	1.11010354225	0.786347967353	1.04492370909	0.739002181359	1.16081784736	0.602059172727	0.638087149322	0.909490043656	1.21902579091	1.18419580909	1.03704802198	1.20378653636	1.01797315455	0.473537018182	0.583072263636	1.04025507078	1.06367892542	1.02320797266	1.03587484612	1.22300251167	1.17054846364	1.0614342626	0.966666507925	0.587993702184	1.00811416832	0.903255010771	0.862363999958	0.893743251228	0.977178184155	0.721321009091	1.10221872081	1.14167937997	0.675169023703	1.12750813301	1.03938050999	1.0538474225	1.00897479795	0.875697826538	0.7067306	0.780564986946	1.07395992884	1.06024529385	1.22556904321	1.07098819498	0.579871419954	0.931438088532	1.04012524927	1.1486857	0.970543994792	0.93443901634	1.13774975853	0.604967536364	1.22423191818	1.14848889741	1.04855381657	1.16416384545	0.564072439499	1.06779721405	0.985567836364	0.986686093717	0.481075894674	0.748112945455	0.667940827389	0.930716622977	1.01701695381	1.06807812347	0.991304315731	1.02079530506	0.566133394585	0.668956836364	1.17911733136	0.626111654545	0.856391421648	0.725771039581	1.04461195455	1.06215908844	1.00151868585	1.00521052919	0.972660783354	0.980490675747	0.846357980602	1.13070468578	1.01484908308	1.05025854186	0.56713675644	0.993149979953	0.687337996161
Zv6Mid1	0.40015483909	0.553756402078	0.786300529696	0.50402653176	0.0	0.772241352611	0.726792314187	0.459905550339	0.605166233549	0.830694430298	1.08455515521	0.76344645317	0.992670806223	0.733687898006	0.573831388479	0.854847825882	1.10860917703	0.660489197268	0.735635714112	0.841592719189	0.787189096859	0.820511750193	0.535311851366	0.410847654181	0.52548048634	0.825620391621	1.07105610088	1.05240064241	1.08821931111	0.495455713994	0.54634334509	1.08273527772	1.0340181079	0.665171294358	0.316116051884	0.592870856102	0.488766212586	0.828081420116	1.06224177105	0.806092686703	0.755315061947	0.782375666385	0.856771952825	0.427320973646	0.585313394555	0.519799924346	0.575504673252	0.459310234999	0.813757636209	0.608057266367	0.766649893476	0.59423707197	0.790633426546	1.01732955306	0.667967258652	1.01967890815	0.880795688355	1.09102039672	1.0432274904	0.607238442728	0.796185596473	0.558666677204	1.10562402206	0.51470284057	0.458580849219	0.761242434396	1.10414788574	1.05366139752	0.929717663147	1.08866655708	0.754088954825	0.499767384683	0.533063286637	0.90578725392	1.00842251843	0.953274373036	0.774296231875	1.07163858341	1.05030467786	0.987739683956	0.739347230129	0.452579915257	0.769734383778	0.792588255132	0.735041990768	0.738123431369	0.744687630075	0.600913269978	0.962193132819	0.887789995856	0.588086133343	1.10294583922	0.794328001361	0.812335507627	0.754444750556	0.610137034428	0.48791918571	0.585030637172	0.815841556397	0.81971828828	1.06758755775	0.829612764121	0.505022240437	0.849923133335	0.795653849789	1.03155173618	0.828827604778	0.782625263682	1.07721128166	0.491058346647	1.11180855122	1.09152855603	0.795941024075	1.04413325623	0.441766437629	0.826059496889	0.753569642275	0.744860585349	0.533480200214	0.840644346167	0.749755285116	0.849679201295	0.774136447335	0.846437187255	0.744776038251	0.758330628324	0.589169954463	0.666963259265	1.05893004554	0.511690840719	0.645568910866	0.506745678685	0.791618294287	0.817084064283	0.745855611977	0.923032895724	0.745505966165	0.869505207168	0.705062064122	1.07041766174	0.889505774135	0.803572544264	0.421594870431	0.741865143468	0.496364485819
Ax16Ant2	0.782668380068	0.802106446441	0.879956589822	0.938868161785	0.772241352611	0.0	0.370313935527	0.713336392424	0.952689006566	0.903344267877	0.952356459258	0.839731785444	0.934188229051	0.838111807864	0.798787662345	0.853063249663	1.08111527525	0.908876553367	0.846483420086	0.737788531002	0.853189804538	0.85106870969	0.704132693098	0.76745368569	0.922575227312	0.907814359593	1.05760578569	1.03272019444	1.06892105471	0.799351162877	0.84683695101	1.01405401002	0.85209649374	0.704855437468	0.785821780364	0.797117012902	0.849383064208	0.815086210172	0.915726502618	0.755143666818	0.860247381313	0.847465533165	0.783348194756	0.768804652066	0.800840603338	0.772131984652	0.763200577982	0.772379658354	0.897413458481	0.98518375738	0.868686036195	0.87815117874	0.881693082322	0.780986019596	0.598595220034	1.0128869362	0.916965597112	1.08842059624	0.910027260867	0.796441549566	0.858955068182	0.645946901974	0.956113170852	0.771992009259	0.70317845943	0.723521764449	1.08243430455	1.03659660825	0.788434835221	1.06277205135	0.854450314283	0.790831313973	0.879040485354	0.884384893531	0.828682588687	0.790545811916	0.853902147849	1.04791938718	1.02963600185	0.75995415352	0.677879069292	0.791299860943	0.861863782599	0.773488326277	0.717380961314	0.7408857194	0.826155897962	0.789135237879	0.7870053023	0.918041125628	0.814356095256	0.937304787297	0.851589421551	0.830421058681	0.834195567802	0.743075614249	0.805060750673	0.80660576567	0.841739626912	0.844847753395	1.04865228146	0.8983784238	0.758824200516	0.736013338598	0.834178536657	1.02001095303	0.809109768179	0.730054455333	0.940430931562	0.785717549663	1.08628697929	0.945888716342	0.842781437025	1.01864693721	0.75811570169	0.885345734604	0.846528428114	0.852413241819	0.867155168274	0.978857386364	0.90816480997	0.797780409748	0.799468107668	0.852212386933	0.842913419399	0.858914915485	0.891191585458	0.940912220707	1.07185450562	0.787345867845	0.78391342184	0.743964389302	0.872324512963	0.857625855617	0.876964545013	0.629850178644	0.854056293886	0.777104930636	0.872368940999	0.930037428837	0.893627986491	0.866875137117	0.81372134696	0.829151788665	0.788307282568
Ax16Ant1	0.710764525639	0.730162109014	0.81859757459	0.899830608588	0.726792314187	0.370313935527	0.0	0.651598502849	0.906015007373	0.853728757836	0.981724505795	0.773597530755	0.918938493243	0.783862123749	0.729131356717	0.808591645455	1.04396195681	0.861922767449	0.792887411057	0.687192087957	0.806164030249	0.805916079777	0.647001142857	0.698912648094	0.84981025488	0.843858529098	1.02082520821	1.00948634675	1.04296086569	0.718054515003	0.814714757939	0.999092020164	0.889543952045	0.681712208278	0.727989699316	0.72052540067	0.794292305204	0.751161333754	0.950210822326	0.754357990523	0.797929106619	0.796783874194	0.726781983254	0.701496218028	0.749226085033	0.715856291438	0.70525997167	0.723064867924	0.847678790728	0.929819640553	0.810627750272	0.811672647216	0.832297892571	0.8323921943	0.570009587767	0.98714339468	0.862037789788	1.04419604162	0.942481865997	0.726383500579	0.81006713871	0.617899775019	0.987492224102	0.697958939254	0.624181111927	0.709567740281	1.04915676188	0.998980250691	0.748142654646	1.03852424198	0.794951050876	0.73243316703	0.814383007206	0.843314324224	0.785051265512	0.738811510979	0.80752516129	1.00949616945	1.00998283712	0.728983991233	0.613717980031	0.752952852564	0.803266605883	0.763719456154	0.694154823054	0.728384950659	0.772488842049	0.742448478257	0.800214663417	0.872064186974	0.737656137197	0.882448630099	0.802614365001	0.783602926946	0.761928119816	0.671475105305	0.730928497822	0.724912623124	0.791475203498	0.799536978538	1.01232871464	0.845103257672	0.696593799485	0.743746998256	0.775811921217	0.994846737662	0.780547762666	0.709306128314	0.968954037864	0.721104612903	1.04322825966	0.973883085186	0.790649547904	0.996347508504	0.686226390736	0.841599669723	0.790582204399	0.793584872856	0.830958425368	0.94321259669	0.861434055534	0.796074986116	0.740975447944	0.793009840981	0.782130847515	0.798111910833	0.835856677168	0.884573436741	1.01617480956	0.721956098408	0.714130900173	0.678195480466	0.808517450021	0.804126827189	0.816732928632	0.684126144464	0.790853412832	0.792074886906	0.796123869676	0.961741339962	0.881310018416	0.816366223143	0.743263355403	0.769079434657	0.71864560142
3AbPost2	0.471486915237	0.493396807387	0.706431430259	0.721916054545	0.459905550339	0.713336392424	0.651598502849	0.0	0.710423936364	0.734589097746	1.02036718633	0.694302792423	0.924304058598	0.698925547647	0.666740729531	0.805900472727	1.01321145455	0.686153854545	0.669766957038	0.80131608273	0.711636519913	0.74671952241	0.502890481818	0.485631409091	0.669552037051	0.742075914042	0.981420227273	0.967974109091	0.994639645455	0.474313495243	0.574008336364	1.00737022134	0.98122340104	0.642448602532	0.474266918265	0.577960930535	0.574972836951	0.730017996887	1.00524901315	0.777783990114	0.677340181818	0.701865163636	0.767338229548	0.492050238043	0.658488316154	0.5305064467	0.575209973838	0.506623494625	0.727630232029	0.754625703342	0.693229290909	0.65281566362	0.713332907842	0.962501806941	0.659304318182	0.936776690909	0.795306491923	1.0112287084	0.991830470351	0.589733660914	0.701202727273	0.54509141607	1.0381922565	0.541663918182	0.446286207045	0.703055662637	1.01354577273	0.977679990909	0.860369475287	1.00091920909	0.678928540043	0.531873381818	0.600085409091	0.829969807569	0.922701345325	0.883858440383	0.702511403226	0.987817926059	0.960177809091	0.918957048937	0.662362964202	0.501728895004	0.700633489348	0.776599864402	0.718570850851	0.719135204111	0.677400965441	0.584067354545	0.887856132468	0.793466231789	0.564278194064	1.00968140431	0.727460735698	0.719501745363	0.679212617637	0.534708954913	0.497869018182	0.552666787279	0.720338913498	0.753807277452	0.985770584765	0.73783990687	0.499376958751	0.820994239006	0.700984431922	0.955149609091	0.784674259503	0.713399630222	1.01059576922	0.515485572727	1.0204951	1.02200732986	0.702579484294	0.951088554545	0.50028282633	0.746470899619	0.673677036364	0.679516957595	0.656038911203	0.861789890909	0.76278318411	0.825178748252	0.685999079798	0.744461314767	0.678044712552	0.677502739993	0.674599256516	0.732467490909	0.970947626014	0.541030381818	0.551909907263	0.494487509827	0.698696445455	0.735475350516	0.683479839471	0.85695492769	0.674632162599	0.856625868103	0.663594925858	1.00666353715	0.836642295496	0.719788519683	0.463573870982	0.680189803463	0.512245571896
Nu1Mid1	0.651784974291	0.813120778741	1.07150640604	0.582022790909	0.605166233549	0.952689006566	0.906015007373	0.710423936364	0.0	1.10411283313	1.1671583829	1.04801206318	1.11428725082	0.938986184449	0.738459584631	1.00970955455	1.19248462727	0.607122863636	1.02599236689	0.970006536587	1.06320257289	1.10173336871	0.831776709091	0.624211454545	0.606630530256	1.10076484762	1.16848950909	1.15308144545	1.17879398182	0.82449982801	0.572885581818	1.17572299811	1.13078171668	0.895348737567	0.649993893589	0.8095503334	0.731091192307	1.08542678555	1.14183446952	0.968882827223	1.04865735455	1.07131017273	1.09572734812	0.591250949591	0.690899809393	0.81457147829	0.791312520345	0.775131750896	1.09282459365	0.553588626652	1.04135895455	0.486716811812	1.07334646651	1.12684261935	0.8136466	1.11009011818	1.13488150384	1.23558071951	1.12789540489	0.880124385238	1.06986199091	0.747863183287	1.18431765438	0.675446909091	0.704682266556	0.954047316084	1.19160112727	1.15454343636	1.04920842101	1.18013781818	1.03440519334	0.586733136364	0.533265490909	1.04931100981	1.08375617622	1.03497525651	1.06777309284	1.20677909506	1.14492701818	1.0772470146	0.998523818448	0.540332689073	1.05573297686	0.947273840905	0.919463198755	0.953792715179	1.0453968529	0.805978018182	1.11294355168	1.15922882268	0.780419777418	1.12619206026	1.06257492408	1.0825124078	1.04324531571	0.897735880992	0.733159990909	0.828664154812	1.0928672885	1.08750869793	1.20508454487	1.10257670034	0.664721653486	0.993530994715	1.07597473549	1.12733434545	0.997620910024	0.978928164103	1.15858369303	0.633143672727	1.20945463636	1.16503434665	1.06850581957	1.14523961818	0.695887663347	1.10397411943	1.03168504545	1.03358230727	0.608138530762	0.846377063636	0.764302302738	0.988139721778	1.05240669844	1.09591404601	1.02410953711	1.04467639919	0.592890716377	0.527248645455	1.16444731399	0.727291409091	0.929927857209	0.808827127074	1.067061	1.08887285618	1.02108271885	1.02317446772	1.04358297169	1.03122456253	0.919892710448	1.14767511027	1.01855980265	1.08453272011	0.690007180057	1.02400213736	0.758542265348
Nl17Ant1	0.823183304496	0.62358999494	0.416286552176	1.07296211091	0.830694430298	0.903344267877	0.853728757836	0.734589097746	1.10411283313	0.0	1.20140030082	0.436751143591	1.04856483136	0.838477695328	0.882661623777	0.881139766446	1.07892010859	0.999702893553	0.480520789014	0.875114567001	0.48865467235	0.561414112722	0.752174917776	0.819158556907	1.03468863263	0.41264783273	1.04262603694	1.02712457705	1.05847880956	0.64669573382	0.969280201359	1.10471213309	1.1515279727	0.748266544141	0.82279244408	0.88375401059	0.943718430661	0.509545404986	1.17803976958	0.888077371678	0.382458163247	0.40364715733	0.671797959089	0.825998723834	0.936953212435	0.721679329446	0.878904639927	0.830907005553	0.51327301732	1.12890394272	0.457915674542	1.00681986047	0.436806519974	1.12527719772	0.88720053851	1.03485884133	0.705282787593	1.12306036194	1.17637661355	0.62992730664	0.459520290072	0.896134685983	1.21577243299	0.833126512538	0.755289789211	0.807532577843	1.03769871799	1.02162859867	0.980022519298	1.07637319042	0.418006818596	0.907595137259	1.02784993912	0.905436136232	1.09760621445	1.0586867153	0.44145086352	1.07189854565	1.00511042115	1.03077414292	0.58893498434	0.898359359955	0.456119071506	0.924739912412	0.847825735301	0.783271304791	0.449705839731	0.856969100738	0.999592546447	0.684658226962	0.846387938371	1.18122395454	0.493013489854	0.519379643601	0.51923095235	0.538800300887	0.730916454554	0.687593159023	0.514988566057	0.597539039861	1.07571237136	0.430184713028	0.847144766635	0.946234939181	0.400018784922	1.0389843134	0.848435164489	0.775132666768	1.19678385084	0.876161382597	1.07910359861	1.2046641537	0.563291820596	1.01990816379	0.813331398694	0.525812178669	0.459484983948	0.494969788482	1.00804267853	1.08451424938	1.00665794841	0.948203992883	0.448829175822	0.455738476691	0.460655273523	0.410882935278	1.01480187039	1.08933440158	1.13288973399	0.80488910005	0.542068898999	0.687689234143	0.432555703439	0.43515975238	0.477844530538	1.05501638919	0.461320319427	0.9526059182	0.644887483035	1.18058169666	0.928673257485	0.436144424578	0.817996675519	0.516648229612	0.81678323484
