pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160
An10Ant1	0.261989019631	-0.118207373449	0.11877321692	0.0997087414771	-0.0401991099051	0.029574948406	-0.0180531831979	0.0973862273806	-0.104717956174	-0.0437366699247	0.0175188911237	-0.0111730735109	0.0846290659674	-0.020808234771	0.00246922906927	-0.0506786395146	0.0423035886486	0.0728075208924	-0.0391054976225	0.0237899106926	-0.00815951313904	0.0439685434045	-0.00678716756705	-0.072696317767	0.0698249669976	-0.0119252164838	-0.0237704409692	0.0251285643048	-0.0384200012074	-0.00796423768152	0.000803986819817	-0.0543431504269	0.0183026216956	-0.0307158902084	0.017632747141	-0.00344884873341	0.00624838589693	-0.0142017309097	0.0272377182005	-0.0124234792082	0.0094259964548	-0.00540305461529	0.018115597974	0.0115332429536	-0.0123029900735	0.0348357024373	-0.00613773002174	-0.00131527033139	0.0190505433374	-0.0126594107931	0.0200400059457	0.00126613471654	0.00168196743156	0.00453216443431	-0.00896211697159	-0.0130761199988	-0.020049514177	0.0277760650118	-0.0360210787731	-0.0209637330745	-0.010253615431	0.0259040258308	0.00450913076882	0.00751469845116	0.0260397647095	-0.0186794394266	-0.000999243535277	-0.01249506371	-0.00636170660618	-0.00644769972483	0.0158291806897	0.0216222303345	0.00105047669315	0.0370705445757	-0.0305697908817	0.0163120221962	-0.00150639148428	-0.0209184015278	-0.0257748486076	-0.00768682321142	0.00154646467416	-0.0102750413927	0.010085074662	0.0393674209952	0.0218593178736	-0.0183848662781	-0.00318405642624	-0.0246833141056	0.00783549245772	-0.00693407865809	-0.016779021724	-0.0333253584599	-0.0286215885165	0.00449820627277	0.00259002154336	0.0192888980066	0.00382266043342	0.00212961078269	-0.00814321014794	0.0204449234244	0.0288484725282	-0.000680892653898	-0.0112279751712	0.0143928951599	-0.0136864157365	-0.000851580175125	-0.0286862964439	-0.0109851800179	0.0114050582262	0.00346422335769	0.00867015386639	0.00513963556362	0.0260243972331	-0.0119255991628	0.00633417953144	0.0104946161906	0.0228887364189	0.0195996646992	-0.00586725574175	-0.00634931172904	0.013925152314	-0.01697521709	-0.00836406841512	-0.0119536290575	-0.0127917632279	-0.0219020810059	-0.00381417491147	-0.00690870866474	-0.0031050438252	0.000935844775556	-0.00338855716769	0.00838741043168	0.00899935030749	0.00968228947825	-0.00869564012493	0.00360469649376	0.00658780576105	0.00197063817425	0.00773911129922	0.00326612415624	0.00227274631485	0.00591326787533	0.00978074451197	0.00452807667794	0.00476299274189	-0.000224604429897	-0.0006057303988	0.000935665073471	-0.000815493433179	-0.00199900105293	0.00101784786264	0.00126612122356	-0.00239735533868	-0.00186980571909	-0.00228200308681	-0.00244868058685	-0.000832707359475	-0.00173639823944	-4.79269995473e-05	-3.53518560303e-09
At4Post1	0.0218464140816	-0.197686467803	0.0954053104741	0.152354980985	0.0672742726768	0.0655294484901	-0.00565611731416	-0.0577259697164	0.0123431003627	-0.112417885393	0.00254566781143	-0.0614661666312	0.0588697795616	-0.0241190879945	-0.0347515028905	-0.05873318877	0.0504145387343	0.0452952513495	0.0316052872085	-0.0152434427066	-0.0219989029784	-0.00399268319497	-0.005439432957	-0.0299211440859	-0.00187548296149	0.0557398602608	0.0515630404964	-0.0303103560518	0.0263139130683	-0.00309073037726	0.0728038681026	0.0376726557176	-0.00854967890931	0.0518715036585	-0.00960392088445	0.0295265773502	0.0362763312448	-0.0140208407775	-0.0844635940437	-0.0238515900041	0.0682243618119	-0.024915779541	0.0358367533893	0.0137748259185	0.0234746155552	-0.0203513478154	0.0421618377595	-0.0055551098839	0.070163620233	-0.0574621167999	-0.0448501710882	0.00299454675074	-0.0104921629029	0.0411878255884	-0.0450773463623	-0.0103435454457	0.0472366243975	-0.064884314424	-0.00717900621788	0.030643343028	0.0137053634687	-0.0194856039396	0.00905011752475	0.0265952566264	-0.0221783410591	-0.00266236913961	0.0128660865163	0.0137076468729	0.0173882107571	-0.0425434003068	0.0249729954252	-0.00420944674168	0.00249984695946	-0.0123681341643	-0.0397110607337	-0.0245495238741	-0.014990124515	0.0238442697557	0.0495120954541	0.00183399727544	0.0220968485329	-0.00187819318589	0.00949222681123	0.0105317181905	-0.0189666249508	-0.00945680480849	-0.0207180787682	0.00528003591884	0.0113340503765	-0.0165555581441	-0.00308303785454	-0.00413631929471	-0.0103756501504	0.0010278790902	0.00574733302229	0.00370845654568	-0.0152803872644	0.001209446624	-0.0217780293018	0.0102490516899	0.0103382172674	-0.00554052313885	-0.0108746178575	-0.00167375656488	-0.00774034795877	-0.00620775379476	-0.0253435088612	0.00572857141565	-0.0139690769429	-0.00908669985391	0.00180657474846	-0.00522423172447	0.00735128497732	0.00512885704225	0.0144096144392	0.0031250020418	0.00777565473742	-0.00590117570698	0.0109296876366	-0.00190158621432	-0.0167949032265	-0.00693593678274	0.00164802996594	0.00086807288188	-0.000363018818332	0.00895101602014	0.00758591275263	0.00590729916988	0.0102905474473	-0.00667269339318	-0.00519203701557	0.00222729473569	0.00332207180844	-0.000751852799265	0.00225236686154	-0.00349388779735	0.00748700291289	-0.002008544446	0.00360249757874	-0.000549813651091	0.00126471452303	0.00437225017463	-0.000520742924674	0.00256240438644	-0.00399268430813	-0.0024456226922	-0.00272036088014	0.00209686336143	-0.00493374745971	-0.00135057245196	0.0012757369716	0.00257870655728	0.0012924948438	-0.00139301451222	0.00153277679377	0.00251231699018	0.00294447700981	-8.46702097066e-05	-0.000143250205956	-3.53518560299e-09
Ao20Stomach	-0.506251494975	-0.239633456573	-0.0431199438642	-0.0139165357148	-0.0411063990481	-0.0228196411525	-0.0600773041779	0.014987243741	0.000847119721009	0.0296607473285	0.0089437312155	0.0037720016312	0.00539753876422	-0.00300951809188	0.0223562033975	0.0119674475436	0.00635525465164	-0.0315968080381	0.00572525470854	0.0140545122387	-0.00940366309757	-0.00578193614338	-0.0186101259309	-0.0117516889104	-0.00646977275156	-0.00675613173642	-0.000733156968969	0.00484655320901	-0.00402133611392	-0.00797286864246	0.0179149410793	0.0200343485041	0.0027467520165	-0.0117518931349	0.00612714151762	0.00949268695427	-0.00667896549155	0.0118942811713	0.0176298572048	0.0181806825043	-0.00749312973487	0.0190909474889	0.00195187317269	-0.00230998533307	-0.00844695082263	-0.0163411825649	-0.00721691983491	-0.0147588514608	-0.00367177876183	-0.0109458539064	0.0116813482341	0.014020240279	-0.0206587960675	-0.000895117256361	-0.00328928384826	-0.025940472193	0.0125398900305	-0.00642037051092	-0.0194267544439	0.00762463609124	0.0122676937382	0.0132474396197	-0.00667386148952	-0.0107030687845	-0.00841532128497	-0.00181097978828	0.000134100876262	0.002194361361	0.0341898609382	0.0145391627008	-0.00234075001693	0.0185774057418	0.00674439490742	0.0187161429056	-0.00535429659864	0.00541980905592	0.00881549380929	-0.00246665497999	-0.0130900875467	-0.00520988763986	-0.0018104211097	-0.00235966914483	-0.00979916463679	-0.0114077608948	-0.000767304643903	-0.0235247756204	0.00600393302165	0.0171653193918	-0.0149084678817	0.0104814446514	-0.00494963101431	-0.00168130073708	-0.000849564084098	-0.0203515740448	0.0121957993897	-0.0276319856623	-0.00495576718045	0.00874863342157	0.0185396541335	-0.0100273979905	0.0176016065121	0.00406808525928	-0.0276059209363	0.00803537080707	-0.0332142287097	0.0160392053308	-0.00666093606833	0.000493589938302	-0.00440992431608	-0.0020023625702	0.000451561149651	0.00924879955348	-0.0357934551829	0.0128777326203	0.0127417579127	0.00642987909328	0.00589057131168	-0.00320638233573	0.00640681544041	-0.0130842824147	-0.00919932782549	-0.0343340968648	-0.00816620227155	0.00359422232694	0.00778852133972	-0.00838049533376	-0.00425397900577	0.00667172718704	-0.0026229940197	-0.0077125262472	-0.00460568646308	-0.00851508291318	-0.0239984783936	0.0239823847404	0.0116820538715	-0.00151873860847	0.00395979242786	-0.00224569707551	-0.00610633318519	-0.0129582827812	-0.000314960716686	-0.0111367375119	-0.00809458657113	0.00546591139607	-0.00748619331986	0.00592978686158	0.00232019367758	0.00155423503729	0.00291890889372	0.00132926070178	-0.00365436825781	0.00532578256279	-0.00074907481182	-0.0052090501053	0.000331055608046	-0.00147805093034	-0.00344109623495	-0.00116984165363	-0.000284520504248	-3.53518560293e-09
Zv6Mid2	0.399568135691	-0.263312278782	0.217038334593	0.0719934279433	-0.115627415602	-0.112867681638	-0.0220411180899	-0.0821340495361	-0.00790558733551	0.0761067971304	-0.0641778312361	0.00632592472909	0.0803668598299	-0.0114429642812	-0.0368813050972	-0.107573816082	0.00403214234825	-0.0246699932098	-0.1979556048	0.0654200810718	-0.113085600658	0.0290126060969	0.0591183670906	0.185956701811	-0.0323258422284	-0.0371424582695	0.0654185457641	-0.0498079354264	0.0264039370311	0.0796104304818	0.0584870607145	0.0794233229226	-0.0255618200348	0.0351069234989	-0.0299249529271	-0.0134260160425	0.0216702577547	0.00622642434402	0.00177520167046	-0.0134737647899	-0.0215496931143	-0.0258914696522	0.00333588603006	0.0227634214915	-0.0220259228735	0.0184625010314	-0.00749778484444	-0.0619832829203	0.00616351043166	0.0322723610345	-0.0202701276832	0.0276533422159	0.000979146877109	0.0127435512281	-0.0256682533794	0.0106808969489	-0.0194195586071	0.00531949430229	-0.00381401490544	-0.0158469959873	0.010901854412	-0.0110573573856	0.0185834352204	-0.00988751227084	-0.0135362993774	-0.0168434085127	0.014261902793	-0.017344933683	0.000690096443556	0.0103347914525	-0.00893115406966	0.00378724875305	-0.0070511863566	0.00704933305745	0.000765098964714	0.0306854184554	0.00536241824172	0.00338779978559	0.00508313931517	0.000490028476795	-0.0114901310949	0.00530391432494	-0.0228156456867	0.00102336795725	-0.00924919025299	0.00935733907424	-0.0274971463823	-0.00170148178357	-0.0383654745079	0.0133306710559	-0.00377066817186	0.00263376866705	-0.00381322257518	-0.00696397795657	-0.0037036180532	0.000858132098339	-0.0209375876159	-0.00744990143665	-0.0546936501642	-0.0050483369979	-0.0113960344418	-0.0122738568506	-0.00471846867672	0.0348273830546	0.00564460355104	0.00019124049463	-0.000709347537376	-0.0167129423014	-0.00691138364767	-0.0167607176018	-0.0131652367632	0.00743645057331	-0.00503302168542	0.026046823182	-0.00702446182061	-0.0147907037589	-0.00051279962395	0.0147901308786	-0.0117697592507	-0.00331338675704	0.00636711451814	0.00293149791322	-0.00519896570507	0.00149948850742	-0.00247452492453	-0.00449622858112	-0.00139787483975	0.00544459868005	-0.00443501846147	-0.00405012450519	0.00582804713208	0.00118893563405	0.0014526184233	0.0032618986071	0.00137411696697	0.0043492890346	-0.00517488132097	0.00474113084196	-0.00169747803566	0.00432410925759	-0.00131077776627	0.000233981923966	0.00126625271092	-0.000493096427593	0.00171172152414	0.000833038128667	0.00142952854304	-0.000435105292692	0.00175607212412	0.000276313427144	0.000109075449553	-0.000318575959918	-0.000472237914043	-0.000316277983979	-0.000505916111071	-0.00136315808039	-0.000456590007826	-0.000115400094195	3.05460364807e-05	-3.53518560304e-09
Zv6Mid1	0.286862900343	-0.187066022475	0.165879871693	0.170369073698	0.0317724439615	0.0811691638408	-0.0607713567304	0.0427958267723	-0.0560939324554	-0.0281895545657	0.0222971143171	-0.0473170459215	0.0895292648608	-0.0272294703789	0.00183979060246	-0.0391229595415	0.0105026415481	0.0296668021136	-0.0514989718954	0.00818424986346	-0.0221283046929	0.06457475287	0.0393716157977	0.0925682027989	0.0110073113175	-0.0816078189374	0.0168621778043	-0.0358659884549	0.0297794468061	0.052387918054	0.0663635672444	0.0954197781658	-0.0341260043696	0.0546750179815	-0.0158701986353	0.0010555573926	0.0298912604563	-3.20702337113e-05	-0.00598695261005	0.0316565828958	0.0125929214049	0.01908817454	0.0248603405765	0.00625079204843	-0.0169109222903	-0.00413469623456	-0.0418887223513	-0.0331341910171	0.0123290912428	0.00867867406408	0.0131786734056	-0.012543555535	-0.00914690879549	-0.0304732383752	-0.0254710309465	-0.00995624498999	-0.00342438277826	-0.00353056202023	0.0280204766988	-0.00241914815544	-0.00672743513442	0.0161357241078	-0.00305655923326	0.00603802842431	0.00969311558646	0.00485254405762	0.00799596252727	-0.0235211645944	0.005066599229	0.0117388939486	0.0184139082702	0.0120440754978	-0.0252190243388	0.000484471741592	0.00503828933485	-0.000499043157541	-0.000412810130948	0.00575410684757	0.043618706352	-0.0222414042842	0.00282350897108	-0.00505207027055	-0.018888906198	-0.00103995242258	0.002552987988	-0.00253432463797	-0.0218408885024	0.0212143286286	0.0351583922036	0.0118198313196	0.0107093213996	-0.00802005165989	0.0184532545509	-0.00195020560993	0.0305248111041	0.0124469021788	0.0405180211427	0.0265777706363	0.038391467909	-0.00819228300224	0.00463900862664	0.0338166055815	0.0113426843945	-0.0018132889839	0.00991789880868	-0.00185347299494	0.00605296324639	0.00148560773889	0.00339152562581	0.0417317496687	0.00625864845279	-0.00292423602025	-0.0133738834612	-0.0359175692818	-0.011660141168	0.00610356732662	0.000293331084979	0.00169229648821	0.0111839709124	0.000397065266415	0.00739574205803	-0.00137814570901	-0.00575350856962	0.00432934238573	0.00801597954334	-0.0053507057666	0.00130089905122	-0.00870416794267	0.0127631688626	-0.00577874559784	0.00100326041006	-0.00357149035679	0.00719977344877	0.00255941435005	-0.00334305483754	0.00765956418415	0.000336308045196	-0.00511423496843	0.000155668126544	0.00112287508887	-0.00135593938306	-0.00384179187192	0.000315936622313	0.000252579124359	0.000289082856629	-0.00179517527174	-0.00260903764843	-0.0030849805302	0.00342475248221	-0.00247950750132	0.000904569198351	0.00121291952683	-0.00243928425508	0.00119881804268	-0.000690294027769	0.000478617528018	-0.00113145392204	0.000695796963363	1.35580840561e-05	-3.53518560302e-09
Ax16Ant2	0.128542283124	-0.0106510080843	-0.0197697029559	-0.0707686650009	0.117562894544	0.0851374561296	0.0868553780229	0.0908520856669	0.000233502267267	-0.0688897727872	0.030333133416	0.0931673859544	-0.0194955493944	-0.0282051655523	-0.066026754188	0.126812947501	-0.14516625429	-0.046518113488	-0.00945335530821	0.30685281605	0.189930839913	-0.250550978379	0.0307669426392	0.0496777478123	0.0925587252826	-0.0720482334155	-0.0145351896107	-0.0197429132041	0.000893053330684	-0.0138168093607	0.0196050429156	-0.00966531340759	-0.0535993762577	-4.8422192e-06	0.00925005440072	-0.0142879639448	0.00279980849692	0.00482460151079	-0.00723675360505	-0.0296060767601	0.0134270495719	-0.0504750722307	0.0421832094845	-0.006089195176	-0.0424584164823	-0.0107969622901	0.0169923486819	-0.0156115248826	0.0297339552916	-0.0146605220834	-0.00259235758623	-0.00194938647464	0.000850015319655	0.0172312288274	-0.0106470582546	-0.0111505621356	-0.0398662874293	-0.0423250301561	-0.024065599526	0.0146124587147	0.00379917939411	0.0105361127133	-0.0048386731638	-0.0224958748556	0.0146895374816	-0.00869557664715	0.00696102025268	-0.0184748148855	-0.00212723090852	0.0121613201553	-0.00765110276431	0.0363807309658	-0.0164071663728	-0.0112634361101	0.0120872741003	-0.00116053342316	0.0147712429544	-0.0106057013949	0.00398384684542	-0.00115182638506	-0.0085421784005	0.0339025391291	0.0200092383654	-0.0144473780519	0.0208664864985	-0.0222839632709	0.00793474806758	-0.00380733218231	-0.00473222521038	-0.011789567058	-0.0117978296811	-0.0122062535161	0.00625970818641	0.00869290831261	0.00291585624081	0.0263080362207	0.0103004732185	-0.00103813233835	-0.00878510794944	-0.0269526121783	-0.0056292023371	0.00630159515856	-0.00551580342559	-0.0133742979704	0.00184374235032	0.00992066523295	0.00814692277363	0.00432551453871	-0.0115301961459	-0.00331274503078	0.000811863007515	-0.0039008370735	-0.00559228564585	0.000353548540057	0.00376614833564	-0.000262771727179	0.00473404504025	-0.00881989581785	-0.00226781838449	-0.0143700084676	0.000674936339316	-0.00558134832263	0.00106916944243	-0.00525115821435	-0.00367646881697	0.00127444685469	0.00270081837008	0.00434711698231	-0.00245619724458	0.00176872201857	0.00053794911359	0.00240395713906	0.00225155437736	-0.00425631129011	0.00148372104324	0.00145532527804	0.000790700213972	0.00297064667761	-0.00388541877069	0.00026055466017	0.00211486184173	0.0017239397509	0.00237807258944	0.00141795374939	0.000529404684807	-0.000574724280944	0.00201467065571	0.00162967309558	0.000456076685847	0.0014575385824	0.00293075138596	0.000259621127413	0.0013985572038	0.00141825520021	0.00071314875452	0.000648462538168	-0.000110455881973	0.000713103642003	0.000162335630828	-3.53518560309e-09
Ax16Ant1	0.148839320517	-0.0242565069588	0.0289801513644	-0.0443081195106	0.106743326883	0.0645963649504	0.0509309891942	0.0920071729719	0.0476262491056	-0.0885888312892	0.0631250160369	0.0285245394545	-0.0269547231126	-0.013343298101	-0.0142137537132	0.0796322963726	-0.0456338613659	0.0120641567508	0.0359675098417	0.250325165417	0.109338416969	-0.185140610525	0.0119471984013	0.00264369213633	0.0281067890296	0.002402836935	-0.00914565892502	-0.0242384565774	0.0559564852356	-0.051779918256	-0.0140083137703	-0.00122923080106	-0.0175464693255	0.0457096241393	-0.0186418390185	0.00861729880269	-0.00058449881893	-0.0140358090285	0.0462924036921	-0.00749534107639	0.0291085488374	0.0310760356458	-0.00611312507635	0.00526212672188	-0.0488095655204	0.0219370962544	-0.0183963703363	0.0103028898372	0.000131161302782	0.0257404088296	0.000729591978214	0.0296253696792	0.00528751637944	-0.0339538524741	0.0101655241361	0.0163207380112	0.0107163744501	0.0244148127668	0.00356022343705	-0.00449070025655	0.00832932898429	-0.00754361932621	-0.00288716932598	0.0144714945571	-0.0292668736148	0.0132792682452	0.00731057079266	0.0169969786077	0.00998926743809	0.00846654282989	0.0406642072397	-0.024975112414	0.013266305946	0.0239995845779	-0.0190347522043	-0.00404017108746	-0.0311460834168	0.0220095398299	-0.00258611426464	0.0119177061285	-0.00244627368508	-0.0541399470772	-0.0350414907459	0.0302835577425	-0.0320096219337	0.0427826980296	-0.00194110999238	0.00970642874449	0.00358897133105	0.0294381542967	0.0365932406591	0.00806364133424	-0.0020068703526	-0.00811727591609	-0.0138517847209	-0.0204795864851	0.00333455294958	0.0143476851209	-0.00422135579874	0.0226198780331	0.0063851358191	-0.00334525225949	0.0108593126809	0.0165560666769	-0.0051737175369	-0.0102211103256	-0.0101027709287	-0.0071819994125	0.0153354037195	0.000792181740947	0.00108568304105	0.0104875695763	0.0211313074387	0.00335513259997	-0.00266424959291	-0.00222040582151	-0.00777399126877	0.00328256385693	-0.00344053508242	0.0180608712069	-0.0067996810513	0.00563486988334	-0.00146260085588	0.00539264009026	0.00521244662299	-0.000932088553817	-0.00119957611173	-0.0025901215232	0.00668436262527	0.00160203193899	-0.000544592515319	-0.00404376133765	-0.00654352523957	0.00593375282364	0.000445555058118	-0.00122609607339	0.00347020830261	-0.0006285808619	0.00428665504208	-0.0008738698259	-0.00104861986688	-0.00306468395364	-0.000649876372902	-0.000646658195111	-0.000771506352757	-0.000621661314631	-0.00117463218161	-0.000295502850078	-0.00197580823734	-0.000832777158487	-0.00390971529286	-0.0001952915209	-0.000893761197009	-0.00163490761883	-0.00105960613244	-0.000705138167262	0.000401987843528	-0.000951336913722	-0.000154051905534	-3.53518560298e-09
3AbPost2	0.188361867549	-0.049822924244	0.0479426147349	0.0793723624531	0.0718219653212	0.0979476860692	-0.0149828251087	0.0355931362743	0.00531960357583	-0.0361040463398	0.0576876660315	0.0593989195934	0.0109718718879	0.0253054295634	0.0441946414906	0.0336602874515	0.0680329265514	0.0983080835666	0.0223478989353	0.0728607969116	0.00358465960424	0.0361106225848	-0.026168116696	-0.0394283403025	-0.0140176569854	0.089215887525	-0.0329402268139	0.044287587368	-0.0226007670927	-0.0177637367217	0.00210716518982	0.0352124620594	0.0167547469532	0.0166373865807	-0.0253162608114	0.0161264435722	0.0235404178058	0.013118868052	0.0385270923568	0.0102841154538	0.0138765085068	0.0282608917484	-0.00329372766195	0.0248780988392	0.0152486479042	-0.0121765453829	-0.0390042198093	-0.00174726969414	0.048817885212	-0.00134876333581	0.00453225013842	-0.036255717327	0.00164271596377	-0.0463353846605	-0.00142375346401	-0.0289000953485	0.0397541929185	0.0083849693117	0.0858988696591	0.087271523956	-0.0223508220493	0.0312932424186	-0.00427045595271	0.0195865384484	-0.0396591099509	0.0095028266202	0.0333272269378	-0.0554082124563	0.00432378765617	-0.0498470646327	0.00401927243623	0.014099996028	-0.0133320902333	-0.00179132696121	0.0418381535766	0.0175233152805	0.022378105363	-0.0226350177847	-0.00635700332997	-0.0100518503284	-0.0105147622273	0.0410714977004	-0.00710468919549	-0.00928012600103	0.0391505666008	0.0287951792498	0.00127007786634	-0.0111872688834	-0.00832328835151	0.0261282817539	0.00120306734449	-0.0130064436233	-0.00949019127369	-0.000204204091433	-0.00913365847856	-0.00204339543802	-0.00383959660094	0.0101706576636	-0.0060222597689	0.027711971064	-0.0111877400581	-0.00729266918746	-0.0119956212859	0.00278507876015	-0.013071171377	0.0168593988657	0.00298231462307	-0.00528942841494	0.0164885103118	-0.00959461987833	-0.00794329366612	-0.00594066954879	-0.00973576433409	0.00817361226007	-0.0138462673838	0.00273240214044	-0.00717937815207	0.00151242800048	-0.00581043238737	0.00025229359314	-0.00807747062614	-0.000410865121906	-0.000188031022373	-0.00445660668044	-0.00654061186871	0.00353321760344	-0.00653142875757	0.00351962308953	0.000465948975673	0.00606148939795	-0.00583142320481	0.00111619938065	0.00204526340456	-0.00148989586269	0.00216445305257	0.00633971861995	-0.00380050641195	0.00302368266694	-0.001639216663	-0.00477732038408	0.000792832523148	0.00250704565267	0.00346778961178	0.0036129188378	0.00131142917009	0.000433772715365	0.00120763117509	-0.00235607788077	-0.00100007328685	0.00212969437083	0.00230010231774	-0.00252201003099	0.00143709947101	-0.00136175793748	0.00053041462971	0.00134589439942	0.00098236234544	6.73594106574e-05	9.81115047587e-05	-3.53518560309e-09
Nu1Mid1	0.397082338171	-0.174014972754	0.208012308585	0.0070510859357	-0.147655849635	-0.118833109106	-0.0210446226428	0.0288409190752	-0.0489382280707	-0.0381520730804	-0.0320776395533	-0.288693343822	0.164746498428	-0.0915776027843	0.0241120337397	0.0459343056189	-0.0168997624179	-0.103510926444	0.0556916096061	0.00518287211443	0.0404985037449	-0.0303992875809	-0.0129705221255	0.138602740228	-0.141155125189	0.065897853839	-0.0260873925596	-0.0173691139445	0.050784702782	0.0362958512082	0.0233563153199	0.114129067434	-0.0562491960124	0.0637636136797	0.0323600860298	0.00842153387239	0.0841332584738	0.021353935327	0.0250965172257	0.0448507687161	-0.0176172075034	0.0177149309168	0.0608627207402	-0.0255127509805	-0.00109607044123	0.00848996142092	0.00699461678947	-0.0214509803025	-0.0243435950922	-0.0669446015124	-0.0016483829973	-0.038282675644	0.0133609598945	-0.0167861009936	0.0443296827956	0.0271182511444	-0.0269309630796	0.0218951505824	0.0156923597725	0.018480025815	0.00116125791774	0.00236322868148	-0.0180601865189	0.0172126781384	0.00997949505021	-0.0227936078045	-0.0237462564365	-0.00184004583341	-0.00177349923579	-0.000263812182785	0.00914605063895	-0.00404945023381	0.00471224768409	-0.0122763647697	-0.00770788862731	0.00132741600675	-0.00233872799312	-0.0153177117575	-0.0483030782155	0.00206728333452	0.00161802780694	0.00305480850645	0.00892171547685	0.00198211035837	-0.00221045892196	-0.00454693069277	0.0466428290366	-0.00844482313968	0.0193296080383	-0.00749740561724	-0.00193727742496	-0.00210594136531	-0.0223717331379	0.0063186396418	-0.0165035156917	-0.00723546740076	-0.00888453983273	-0.0115196025318	0.0100951968249	0.00209088403624	0.00798991253099	-0.00856443254115	0.00453453367296	-0.0118529685566	0.00258929514167	-0.00511419297076	0.00510169785797	0.0094183170696	-0.0066046238098	-0.00504241377597	0.0209460309403	0.0057356840776	0.00445665577402	0.00625025927888	0.0165609908506	0.00939382304375	0.00404359274847	-0.00308806170344	-0.00174833578909	0.00849087917057	0.000176146338707	0.00417055022708	0.00197403846537	-0.00305631168413	0.00271024742824	0.000882591541324	-0.00471757161174	-0.0026438849227	-0.00470776139047	0.00647767531888	-0.00379477415754	0.00400169284213	0.0013960773094	0.00218401020561	-5.34179370698e-05	-0.00521955624757	0.00183037423124	-0.00321282680263	-0.000134761267947	-0.00299447913347	0.0050191354136	0.00180780749118	-0.0027396246121	0.00202326934766	0.00297902905565	0.00318183475931	0.000387181161389	-0.0012508448972	-0.00235347317668	0.00184302780564	0.000293694767684	-0.000955220441766	0.000523879503786	9.26706897687e-05	0.000521540535878	8.66111526764e-05	-0.000305055210433	0.000185600776588	-7.31526398382e-05	-3.53518560299e-09
Nl17Ant1	-0.488600009309	-0.211803293348	-0.0308890302897	-0.022038088399	-0.0434161115861	-0.0273215690503	-0.0644636224812	0.0393534196183	-0.00303856498663	0.0657641065293	0.0145755608956	-0.00623826327197	0.00421215759896	0.00908685977809	0.0209147395628	0.00898846680803	0.00545352815583	-0.0460830688233	-0.00902945287238	0.00159195146689	-0.0136106853591	-0.0119181087513	-0.0287181028841	-0.0176092571293	0.000947856608959	0.00608372729692	-0.00553714696756	-0.031738083172	-0.0100967570171	0.0214495089468	0.0464076852727	-0.00905473624927	-0.000104799029525	-0.00174244905696	0.0133928157274	-0.00865798300199	0.011403655485	0.00328853543604	-0.00662894289333	-0.0227966096749	0.00423841059146	0.00158757249452	0.0104135013391	-0.0134480274148	0.0106491252866	0.0115961982373	0.00427542315272	0.00584431871364	0.0151801932178	0.0023512290159	-0.000491148173406	-0.0151836943728	-0.00866280065138	0.0144310557288	0.0180178927245	-0.0448722230103	0.00905992211314	-0.00791339978509	-0.00982531428775	0.023489355824	-0.0136686812456	-0.0223430655497	-0.00243562988216	0.00135424949673	0.0430045063313	0.0560415245785	-0.0251065002863	0.0129275161809	-0.00486190187913	0.0565571382169	-0.000345186541983	0.0114534925107	-0.0266295182125	-0.00487354952189	0.013428478891	-0.00176966755966	-0.0455296247127	-0.0303025893165	-0.0106210630523	0.00136163580077	0.00581672859184	0.0210752878695	-0.00672764527403	-0.0121976740421	0.0117251302861	0.0465863236608	-0.00673109600679	0.0125947527418	0.0108691524175	0.00297032660315	0.0263101766676	-0.00876544251657	0.00463499420662	0.0172039518396	-0.00242567571317	-0.00718276564515	0.00339302066519	-0.0100271778317	0.00919744322066	0.00331449291079	0.0228138659282	-0.0124030459648	-0.0318100774987	0.00637667795892	0.00636595105143	-0.0147626629276	-0.0105930982068	-0.00697268338156	-0.0153695836416	0.000266870527775	-0.000780181140685	0.0329020732312	0.00841797342797	0.00553290166322	-0.0364596708158	0.0102096233667	-0.00507456433633	0.0154562815304	0.0307394501425	-0.019321387406	-0.00523060450705	0.00922618548598	-0.00391027262506	0.0117831785042	-0.0147695061205	0.00948135039012	-0.000893752246294	0.00389043091286	-0.0107397468351	-0.00796223321104	-0.000763409334178	-0.00321898797703	0.00518082732035	0.00641331780052	0.00310526285365	-0.0156505073882	0.00230861221233	0.00165985237847	0.00223237081099	0.0048042103987	0.00478538179905	0.00229088521143	0.00256362847495	-0.00298634362482	0.00752710370633	0.000834159055736	-0.00141039056595	0.00129668883018	0.00384549214398	0.000904165323606	0.000498642974252	-0.00133264027555	0.00143901509898	0.000140266722006	0.00135517204511	0.00149511299863	0.000450990350285	0.00031563558325	-9.49314966314e-05	-3.53518560299e-09
