	An10Ant1	At4Post1	Ao20Stomach	Zv6Mid2	Zv6Mid1	Ax16Ant2	Ax16Ant1	3AbPost2	Nu1Mid1	Nl17Ant1	13M1	Ao20Post1	12S	6M2	Al12Post3	12M1	9P2	9P1	Al11Esophagus	At14Esophagus	2S	Nu15Mid2	Nu15Mid1	2A	Zf5Ant1	Zf5Stomach	3AbPost3	10P2	10P1	2P1	At4Mid2	Al12Ant2	7P1	7P2	13S	Zv6Post1	Zv6Post2	Zv6Post3	Nl17Stomach	3M2	3M1	Nl18Mid2	Ax16Stomach	Nl19Stomach	3A	Ct13Stomach	Zf5Post1	Zf5Post3	Zf5Post2	Nl19Post2	Zf5Esophagus	An9Ant2	13M2	Nl19Esoph	Nu1Ant1	Nl17Esoph	9M1	Al12Stomach	9M2	Nl17Post1	Nl17Post2	7M1	Zv6Stomach	Nl18Esoph	An10Stomach	12A2	Nl8Ant1	Nl8Ant2	12A1	8P2	8P1	U.Food.	11A	6P2	At14Ant1	Nl8Mid2	Nl8Mid1	8A	11P	11S	8S	Nl18Post1	Nl18Post2	1P	1S	Ax16Post1	Ax16Post3	Ax16Post2	1A	10M1	10M2	Ax16Esophagus	Nu1Ant12	9A	Nl19Ant1	3AbStomach	9S	Nl18Stomach	Nl19Mid2	Nl19Mid1	3Abmid1	At4Ant1	Zf5Ant2	13A2	Zf5Mid2	Nl17Mid1	Nl17Mid2	Nu15Post1	Nu15Post2	Al12Esophagus	6A	Ax16Mid2	13P1	13P2	12M2	8M	12P1	MG1	Nl18Mid1	12P2	11M	Nl19Post1	6S	3P1	6M1	Al12Post2	An10Mid	At14Ant2	At14Mid2	At14Mid1	Zv6Ant1	Al11Ant1	Al11Ant2	At14Post1	Nu15Stomach	At14Stomach	Nu1post2	Nu1post3	An9Post2	Nu1post1	HG1	7S	Nl8Esophagus	3Abpost1	Al11Mid1	Ao20Ant1	Nu15Ant1	10A2	3AbAnt1	7A2	7A1	Nu15Esophagus	2M1	3AbMid2	3P2	1M1	Nl18Ant1	Zv6Ant2	Ao20Esophagus	At4Post2
Nl18Mid2	0.832922689131	0.668666039048	0.16890521242	1.03327290802	0.875748305158	0.887165884724	0.822716362254	0.782731706599	1.05023245293	0.249715266655	1.21230904931	0.216140528636	0.725616045856	0.713480581149	0.841588826996	0.743023260609	0.80159308703	1.13078016525	0.908233576343	0.374281466377	0.734067959622	0.520891319852	0.816779363271	0.713151260714	0.889401186179	1.08399812412	0.31013403261	1.02115716539	1.02556295973	1.09364351568	0.760931590375	0.888471859197	1.09499029328	1.10684842069	0.68082903647	0.945854409641	0.947881108604	1.08927876061	0.29562209835	1.17245647054	0.706577125973	0.0	0.17009359958	0.537818779772	0.715456288549	0.906150273595	0.786325690396	0.897009454057	0.996245987348	0.329376543283	1.10666072307	0.813707636734	0.745071973702	0.198826726463	0.973336383241	0.153444802805	1.08697970764	0.842725896954	1.07913641759	0.701371515919	1.17830072084	1.15854897024	0.741839505331	0.214933205376	0.819510358276	1.21243340271	0.884120183268	0.765623445196	0.69001349276	1.05000599038	1.05195167468	0.791768232719	0.723212702334	1.08186670387	0.245177130616	0.99652733855	0.995341319973	0.924648792439	0.729832785458	0.939939253318	0.853668963101	0.199658860369	1.1178189811	1.02422809813	0.905701733302	0.519450024186	0.852397654028	0.252667165628	0.772532839374	0.707811564555	0.684130424586	0.275305361395	0.892441495981	0.883691182009	0.734719109138	1.07060267569	1.28643466506	0.28283475258	0.6201531468	0.320712057468	0.856215757425	0.630514591041	0.936225958718	0.804018047963	0.927796702199	0.62187082083	0.519041202615	1.12613420425	0.278643189124	0.88795452152	0.763153443986	0.215571533292	0.717185514306	1.05951155834	1.07528241417	0.831257673844	0.673810796035	1.19564248724	0.969758005153	1.10356796878	1.19457175981	0.627559598537	0.735465734873	1.07441697106	0.74155902768	0.996598141968	0.878264142717	0.26708408857	0.2761540759	0.249875374569	1.11115504738	1.05279072803	0.988382940377	0.922025837646	0.191522463251	0.250238999672	0.254915291279	0.24197431536	1.01205930874	0.943896086844	1.12274454275	0.718055261627	0.978057467569	0.688063993096	0.894406898338	0.214501911066	0.322988800384	0.710102070818	0.316806357967	0.915149799709	0.729004373628	0.253354271424	0.822373174663	0.906536453051	1.15687747371	0.909789062517	0.297115432187	1.00651749722	0.337644427871	0.960827142611
Ax16Stomach	0.867142921306	0.69404023293	0.194423707216	1.06672158797	0.90474609444	0.910154581965	0.846207554428	0.808956107477	1.08225720392	0.265122478494	1.20559227894	0.24143895438	0.752662871889	0.759400830463	0.852398395428	0.767760812033	0.800849934993	1.11749922138	0.942110389577	0.401671312073	0.734582479354	0.560147330921	0.862233184164	0.738617086594	0.922031393408	1.12207624471	0.331426500107	1.01506509248	1.01295489454	1.08432984085	0.786055309157	0.919442577188	1.09746439931	1.10038609639	0.696154404187	0.972400659803	0.965973798998	1.11085428668	0.293971807907	1.16784902705	0.727907870628	0.17009359958	0.0	0.529699855087	0.734135480392	0.943256978079	0.816275520407	0.931539597945	1.02380080367	0.326240959641	1.14302177649	0.846225100164	0.769176898288	0.23274005291	1.00365565481	0.163558623785	1.11027270056	0.865156338954	1.08689750692	0.697445628677	1.16523726078	1.15411491511	0.772546500631	0.236418235307	0.843197197408	1.20698140255	0.919465450118	0.800975112157	0.704317228674	1.04092830733	1.0389805258	0.808272429582	0.748780913739	1.07273881595	0.264481101496	1.03101906049	1.02765932526	0.910387619063	0.754530844038	0.968118396115	0.878239736219	0.208050846718	1.11491662945	1.01718071292	0.899399750447	0.52109646813	0.884615921012	0.271727981744	0.800868530313	0.733254416108	0.713702259251	0.287444072162	0.916942239034	0.873518882276	0.74753052355	1.10735383977	1.30948904049	0.290082452079	0.668630568324	0.323857080539	0.889620008998	0.654724527038	0.965457822295	0.826219417111	0.960295378164	0.650259762602	0.530925421226	1.11995853994	0.276276616303	0.902932166806	0.783879984834	0.213613586073	0.74456290055	1.05161089444	1.05982749148	0.839273169056	0.682542545345	1.19133596147	1.00167376188	1.07828026369	1.18888374818	0.647496819719	0.761689495668	1.08078788489	0.767993355469	1.0263177999	0.907705432989	0.270967847821	0.290107793638	0.266286646322	1.14263771142	1.07527417472	1.02242671271	0.959047399487	0.209755801389	0.264351017148	0.273240006158	0.241068716634	1.04430597295	0.983026310286	1.12249450158	0.750402217164	1.01909071987	0.712141541768	0.901570060527	0.211405103106	0.341336658248	0.735555958511	0.313251362884	0.928102440424	0.749938763714	0.286712175879	0.830110959506	0.939924928658	1.15277184477	0.951970116542	0.317812202642	1.03617686719	0.342953871497	0.994277292829
Nl19Stomach	0.954917495476	0.782057188278	0.583075513101	1.14811760332	0.997399241436	0.932242395728	0.878088581778	0.884338910768	1.14936785058	0.624443886007	1.29660551417	0.556125625659	0.828334898509	0.834690818849	0.906288356805	0.843819354566	0.773585297988	1.06776488431	1.0425963035	0.582557291208	0.7682442341	0.647798261506	0.905466625941	0.818997339879	0.996245973527	1.19066909269	0.680377990756	0.781012481992	0.837607182965	0.89973469845	0.881457760828	1.00941206124	1.10280228205	1.18124206212	0.800716785915	1.05322922002	1.00531371088	1.1814356227	0.544982801038	1.25897659869	0.819589343512	0.537818779772	0.529699855087	0.0	0.82495118184	0.997384845601	0.928571867124	0.976926153607	1.10005412142	0.386776702512	1.21054973256	0.92266235472	0.850990143366	0.56471247707	1.07526574142	0.549998905644	1.06733935805	0.921778392616	1.14521636865	0.48281861766	0.927726496265	1.24193426967	0.852352250337	0.583804114843	0.901379770415	1.29859805518	0.992237020277	0.880182880971	0.792104816729	0.933041240263	0.982755035011	0.78521879609	0.824564964567	0.853075416978	0.602560108721	1.10550836448	1.09719418489	0.887352114733	0.824780359844	0.930782178223	0.85601106988	0.479933984809	0.859032215793	0.925574001069	0.743325806753	0.597835887871	0.964702855652	0.62351505761	0.878464907483	0.821011112014	0.788274611395	0.60495991945	0.992007962456	0.812294982744	0.55228557014	1.17055489436	1.23885164763	0.596886018669	0.743122711106	0.412707666493	1.03747929308	0.735675724578	1.04342460767	0.872739863108	1.02994122773	0.695019253233	0.561176876009	0.860989385449	0.620737520129	1.00437117231	0.769659044048	0.581122084548	0.804702212698	0.880026865135	1.1041813819	0.904535460827	0.764233589009	1.28254862647	1.07198849319	0.984695324391	1.28001001793	0.655841882731	0.838392311288	0.922922283873	0.84715240468	1.08996787916	0.991615793631	0.582257110033	0.616122316359	0.616426952929	1.2210558466	1.15438981779	1.09182920835	1.03787089337	0.513772167308	0.601865790632	0.615712377729	0.613268116634	1.10697962805	1.04468046132	1.05024804713	0.808329086316	1.07674672499	0.789294026199	1.02347335823	0.596771938802	0.567577193977	0.812003645946	0.651191609672	0.947529274459	0.831732766236	0.618159844676	0.924696501588	1.0181082582	1.24143919667	1.02884346448	0.492172530032	1.11440326214	0.523650060782	1.06302413766
3A	0.455769835312	0.542895243063	0.7183295067	0.645823966086	0.530782720574	0.593789497327	0.496560739123	0.443380194209	0.655026868654	0.702968331649	0.826185411844	0.691963430629	0.130325749392	0.374316724489	0.57302911094	0.125091858429	0.359485819411	0.942681004183	0.571026420458	0.658643268188	0.351898842835	0.753064906634	0.765937033304	0.102984013449	0.519916836014	0.737938036661	0.76816337538	0.832846614127	0.849841275081	0.911246602534	0.539781139146	0.48563745077	0.870587476795	0.762500639169	0.17190450443	0.613242534172	0.675518967884	0.767307521084	0.716794414786	0.783699089803	0.0781497955881	0.715456288549	0.734135480392	0.82495118184	0.0	0.519236751642	0.591205032505	0.679176755875	0.635691584115	0.770892110366	0.735911241203	0.490853462409	0.165827966498	0.73140262582	0.570627836593	0.737891968106	0.760255517546	0.497457839842	0.823313426031	0.85081595726	1.00650953757	0.7784400292	0.560048964057	0.735828987938	0.426413965604	0.828603101205	0.505960659271	0.413037257737	0.18529172442	0.871160291205	0.877950472236	0.311987849315	0.102845678377	0.896366985913	0.739200072031	0.611008035556	0.612319879439	0.707270692637	0.140030423657	0.527944946728	0.381576333445	0.728844317504	0.972334138557	0.834478172721	0.539853716338	0.569747599048	0.476199926285	0.713704254105	0.211720324684	0.14123308123	0.169980844439	0.719217303329	0.522765427277	0.600834950109	0.830846480052	0.764161870234	0.936504704513	0.731022114662	0.717255560761	0.732735203653	0.713599898071	0.452259736676	0.682532685742	0.263199164522	0.688022167967	0.722224187601	0.732242348556	0.968975907368	0.722678180476	0.531448805847	0.16340037518	0.714815348077	0.167435704224	0.85775269572	0.858124114223	0.467193242294	0.170312226476	0.810892236868	0.571847847669	0.919933656858	0.809582902243	0.73470680893	0.134419730432	0.870032192204	0.111922501619	0.660132054669	0.481994843464	0.746993348054	0.708971804508	0.723616372767	0.743552222629	0.714032546773	0.651074732676	0.577009695888	0.698893685302	0.748728955662	0.72814420305	0.734888224164	0.653652771778	0.533430217153	0.781399294846	0.125946622904	0.674628174973	0.531329178296	0.61675357733	0.727030872249	0.74335919646	0.120898836169	0.750977583238	0.558625206327	0.113056414809	0.726600461983	0.364243207841	0.807994974902	0.775280368161	0.731841750952	0.76105236032	0.679905838169	0.698428464482	0.642815645764
Ct13Stomach	0.41415547262	0.576633851411	0.929024856209	0.649883666105	0.47113881925	0.74957739283	0.62532149656	0.552106593994	0.559624365484	0.931372693953	1.07428262753	0.908387666349	0.484029870272	0.671865407854	0.66274120367	0.516091102383	0.698907815101	1.13978206113	0.676842526335	0.805313647226	0.618595623115	0.951641512531	0.928908158664	0.509728481605	0.310952788308	0.72217442687	0.986841505004	1.03924607239	1.03650623615	1.092579898	0.544900404982	0.501708677248	1.05361319655	0.999676581543	0.515044975481	0.517292375454	0.68021502789	0.816890405494	0.924656003414	1.02949541348	0.530161778256	0.906150273595	0.943256978079	0.997384845601	0.519236751642	0.0	0.71654373461	0.760710344867	0.605485786564	0.963064718247	0.694708732454	0.585610972374	0.52443416072	0.934723851466	0.542537501853	0.943903364539	0.908644913048	0.511253639223	0.993750046607	1.04607392706	1.16765909737	1.02229810402	0.490468740111	0.935631699934	0.482192450726	1.07555629062	0.437943337317	0.523718529978	0.516801398034	1.07053971322	1.07276968914	0.622897429688	0.48563766465	1.08216530212	0.931155016722	0.614441713608	0.627626852377	0.933858171414	0.494567119528	0.731527004513	0.689850626698	0.933579900947	1.14132290395	1.01860248782	0.777223158645	0.770936481784	0.490882316464	0.928613040333	0.55760832345	0.529851218296	0.549627178195	0.926613312713	0.664526439025	0.812929358915	1.00881135343	0.817268951116	1.11951269469	0.940800776108	0.891551501715	0.911245052928	0.909152908266	0.581907683433	0.764443563308	0.557293514825	0.765276924633	0.889692801347	0.936346719392	1.13804132605	0.94304728933	0.613670192739	0.559431003528	0.930037797626	0.464991617318	1.04260096853	1.04916114234	0.708766893506	0.530199129823	1.05993526118	0.614624331361	1.12037873486	1.05852535456	0.902455442619	0.500176413205	1.05603386471	0.519994357656	0.594214128238	0.52288078285	0.954062775671	0.903775716285	0.91413255495	0.843787117039	0.795863576931	0.714529029082	0.584816728862	0.906371102885	0.95410602796	0.947186882865	0.943312473864	0.59969972063	0.456482326628	0.978639946507	0.498928337865	0.700335742308	0.676571119669	0.775275391981	0.949101117332	0.945516686067	0.463831938335	0.931233504152	0.758116215947	0.501201020023	0.924402746625	0.72702296608	0.901334342502	1.01662241723	0.938582244668	0.956831028359	0.747751514458	0.90001042477	0.659189083258
Zf5Post1	0.589075417045	0.546375704615	0.809638702596	0.769714124887	0.57183381309	0.753050309032	0.677347893916	0.536640552562	0.854617177042	0.815626421344	1.1059519634	0.800413211424	0.591144303141	0.694025210642	0.727282817169	0.612202412475	0.743513005825	1.17767032339	0.731600458434	0.75567282334	0.673912063099	0.858764680106	0.867976771347	0.597582380276	0.649824963917	0.751463361071	0.881214563509	1.07376698039	1.06807243988	1.12602489194	0.504805395093	0.654575718507	1.11037396418	1.00736633987	0.56838413834	0.634791629382	0.719872783791	0.724689113782	0.841182380074	1.06436091613	0.585726053899	0.786325690396	0.816275520407	0.928571867124	0.591205032505	0.71654373461	0.0	0.681734721182	0.632000907613	0.868516801189	0.779557151063	0.60956739097	0.624227308655	0.830634981964	0.792934550004	0.825833908601	0.982866021717	0.595254784798	1.04458206392	0.965664684061	1.19481503778	1.05010111522	0.606976811581	0.821996845888	0.577153936809	1.10481069907	0.714490100434	0.586898470154	0.58460303377	1.1049553309	1.10248998339	0.696654044544	0.583959519782	1.11872250225	0.826395663856	0.827390317094	0.700283577646	0.970491202918	0.601103467907	0.823269064221	0.751069046435	0.826197595504	1.16117182887	1.05274057309	0.828929193738	0.700514830898	0.643283810095	0.820887229294	0.663382112582	0.593391034814	0.594663725923	0.821630142152	0.753619828525	0.843355364065	0.941846652087	0.923441418184	1.18423524948	0.835908763035	0.819957819295	0.816173886336	0.851176465413	0.484682473878	0.586957322213	0.675281813925	0.592532551069	0.82738450843	0.847953319793	1.15868477806	0.841210084016	0.716296103023	0.627867401746	0.820686467804	0.596290943149	1.08097919208	1.09929662287	0.771243135253	0.58364074449	1.08854908459	0.76597320819	1.15429865115	1.08468011048	0.829859150631	0.600196207007	1.09317896064	0.611377061549	0.839614122343	0.70544948615	0.843803847994	0.789220638763	0.807766371729	0.831012038365	0.909276708915	0.844545190897	0.741512256095	0.798808696862	0.84435355786	0.830386829882	0.816808466571	0.826188350083	0.757658942573	1.03983143571	0.593905921835	0.794492549553	0.647251819119	0.708792596982	0.829868555515	0.852857723386	0.584610186681	0.841759099616	0.808220117269	0.604192448613	0.8206924571	0.751163566717	0.870625194364	1.04877832314	0.930280566375	0.867210385737	0.619453501057	0.801327286617	0.583504869355
Zf5Post3	0.691697779336	0.693570188356	0.940434499957	0.801218176743	0.687235675457	0.766312222455	0.732943156742	0.61124655177	0.85669349477	0.940648137984	1.11203603005	0.910161671552	0.641900971595	0.675797140263	0.736577913779	0.67166875661	0.772829655531	1.1212466485	0.838499015944	0.862906354207	0.684988010651	0.919683996272	0.886972367102	0.668502715707	0.712676396132	0.797846477363	0.994875665308	1.02183738852	1.01796623303	1.0765629414	0.707620711964	0.758102589155	1.01793382268	1.02480593563	0.660746128652	0.712089748925	0.619965898021	0.790343232917	0.931342870021	1.07394999209	0.673370997429	0.897009454057	0.931539597945	0.976926153607	0.679176755875	0.760710344867	0.681734721182	0.0	0.735271509966	0.932600842836	0.848738000539	0.715978042373	0.683409174746	0.935072304514	0.83503128045	0.941650368824	0.931003601351	0.65648609457	1.01040388376	1.0139856356	1.14180185804	1.06712350154	0.771053426388	0.926155154212	0.644531341273	1.10898983551	0.711983251599	0.661184323259	0.674897384329	1.00708437912	0.963724805425	0.726466156168	0.64951169094	1.06847359915	0.938237934324	0.783508760743	0.719641010463	0.921568229122	0.652340986065	0.818977478401	0.800897367114	0.909646725364	1.10757979083	1.0024602062	0.822601531847	0.816150820185	0.659130015777	0.936362397999	0.749682548025	0.680529685434	0.644483188464	0.938317997472	0.795838537215	0.770206883664	0.967389349407	0.895698068317	1.15427671399	0.944587449324	0.848995690071	0.901190767265	0.942364336468	0.668089825334	0.750270946853	0.732891378082	0.738836679607	0.878932317503	0.867166617364	1.11357676024	0.950597935487	0.754807319154	0.714881820108	0.932057882286	0.647384733913	1.02517832358	1.04762789945	0.761409887422	0.652263621325	1.09612618776	0.76415537244	1.09701174465	1.08986798617	0.842907560337	0.658163465447	1.03513168782	0.689017814764	0.799797390337	0.761196672269	0.948123901753	0.914949394867	0.913679917009	0.849487566626	0.884775818572	0.823369393526	0.711397238512	0.911975846863	0.956301735864	0.954608537385	0.95078968992	0.775305566219	0.782255500583	1.04542099747	0.658122925832	0.764739007258	0.75787404671	0.79893957349	0.955372613741	0.963193022347	0.639045624809	0.935581914131	0.781188716252	0.678343457743	0.913226869954	0.79997272726	0.945206085088	1.05746708307	0.909171613548	0.972610396027	0.736290009546	0.880108532284	0.666039644236
Zf5Post2	0.49802316014	0.620680171058	1.02045676915	0.72657435406	0.502854310983	0.841110104461	0.722110659235	0.552452874679	0.792405759475	1.01509441004	1.15195001176	1.0027091612	0.586579719802	0.759352809084	0.726958684954	0.62542195625	0.798137814148	1.21989575093	0.855632237457	0.903078952634	0.780637666686	1.02490302333	0.997214279639	0.629684755629	0.537093581697	0.722487076117	1.08023126397	1.11798749149	1.11261994903	1.16893849883	0.501868021319	0.607900114217	1.13339424506	1.08956877997	0.645873119945	0.522900178204	0.723497724936	0.590395273879	1.02649039077	1.12003984756	0.638311595428	0.996245987348	1.02380080367	1.10005412142	0.635691584115	0.605485786564	0.632000907613	0.735271509966	0.0	1.04672426592	0.740099280181	0.652377300399	0.627992690585	1.0270856165	0.763872046191	1.02942186578	1.04165264899	0.578568211927	1.07116452625	1.12371290028	1.23826853711	1.11460821091	0.677079512261	1.01079301828	0.558822295503	1.1536174601	0.609839976517	0.615376316595	0.652478101391	1.14884207341	1.14193488964	0.744363602175	0.597646375338	1.1608519041	1.01592593563	0.744454657093	0.674749537044	1.02063250581	0.599414421478	0.878281757836	0.819172326777	1.01884510443	1.21153615597	1.0978020005	0.907085017205	0.852804929438	0.622604557019	1.01842417077	0.726582602729	0.648935889077	0.656439013952	1.01612037607	0.761196714012	0.907056293335	1.08349047351	0.937383909432	1.23553989605	1.03477307423	0.96649857095	1.0105640341	0.97791951846	0.597904104661	0.585129646672	0.676224140568	0.592432617994	0.971513149911	1.01890106955	1.21039851465	1.03296207672	0.714783512588	0.687839431325	1.0118669395	0.603826887476	1.11439848141	1.12770763177	0.814123331625	0.640936064343	1.13881567653	0.740951595928	1.1976234545	1.13542213805	0.976522210689	0.609558562641	1.13330518615	0.643564524746	0.752873169295	0.619805943402	1.04678718551	1.00205877134	0.986731629998	0.862156332536	0.93222311083	0.846846872663	0.703778694142	0.999384276914	1.0427483328	1.03649159903	1.02888605951	0.772661814225	0.701651516807	1.06365942533	0.626229335958	0.824700228395	0.763637760247	0.846322722624	1.03652560352	1.05504081026	0.579752775392	1.02874290994	0.854692722747	0.633259040663	1.0189199887	0.840292286659	1.0614740345	1.10959993314	1.01269114111	1.04929448954	0.548269128751	0.99484233799	0.576305391238
Nl19Post2	0.896956887135	0.725594359456	0.37686098263	1.09868112789	0.938277540019	0.941472812183	0.87329003899	0.832363343507	1.10394268715	0.420286031306	1.25683277286	0.360918204583	0.779287698923	0.764060191552	0.84683487745	0.794996639252	0.744863548877	1.0349689663	0.99005374711	0.433019584837	0.760310669938	0.561300369807	0.86525679899	0.764850035573	0.941765331628	1.14717275289	0.460574589849	0.832662237843	0.848174605769	0.914666751398	0.816043255385	0.950514501846	1.05165173902	1.15012511793	0.739566283302	1.00070745095	0.969199147079	1.13227184117	0.387983706262	1.21834052324	0.764571993452	0.329376543283	0.326240959641	0.386776702512	0.770892110366	0.963064718247	0.868516801189	0.932600842836	1.04672426592	0.0	1.16691073209	0.871191873064	0.797390651565	0.348788246963	1.02609215922	0.329333493007	1.13459826719	0.889927876424	1.0906993252	0.51922318566	0.991829811428	1.20360405913	0.805425818175	0.369094702466	0.87173327624	1.25829428995	0.943323409503	0.82436788516	0.74312426372	0.935380561289	0.973753664618	0.823118144405	0.775396532905	0.899530741551	0.40532034415	1.05477059901	1.05350542663	0.857029620961	0.776592294103	0.993442585576	0.905687563553	0.300112697145	0.924133257313	0.874545399247	0.848879013827	0.546439757282	0.911461097593	0.405587680541	0.840049221642	0.768306193141	0.732543959534	0.40133357171	0.940644113013	0.85132396223	0.565782371665	1.12683917901	1.33980314401	0.388423510329	0.664906196804	0.371200983115	0.939546165285	0.683804431118	0.990966503497	0.855598630877	0.980824141868	0.650594111185	0.455523169137	0.933837312484	0.412259626844	0.947399076543	0.820017325894	0.3504887912	0.755754619223	0.878839837093	1.04862816929	0.862828642399	0.712521154059	1.24167743837	1.0245242732	0.979207146356	1.23900407933	0.622074008038	0.788724643623	0.909076935799	0.794067277972	1.04333759638	0.934450805515	0.365223766943	0.421643159632	0.411596652825	1.17048853088	1.1126331656	1.05147977725	0.987619778128	0.355086436592	0.387240577195	0.410083315632	0.408867047094	1.06787495543	1.00181070231	1.07179539844	0.775650172363	1.03812667388	0.736184310124	0.968088124468	0.381410584227	0.442628819896	0.761558236246	0.428095525497	0.96079789726	0.78118526029	0.420823914685	0.875057318675	0.973210630225	1.20059613718	0.947846723315	0.41901231625	1.05941070638	0.369276669686	1.01855987876
Zf5Esophagus	0.636731064977	0.731333622432	1.12731747042	0.648806373419	0.612491088912	0.968849400624	0.872077371438	0.733522686168	0.703246175589	1.1257174909	1.28290710299	1.11373594423	0.702625363073	0.868786052901	0.857142785819	0.735563123376	0.880446894022	1.31787375192	0.781482567565	1.01726240226	0.796765898822	1.15843216116	1.14725850659	0.720589269158	0.692906952733	0.250972142366	1.18697452962	1.23239685506	1.23722147891	1.29307144891	0.738802003348	0.651577236871	1.25958174029	1.20804816852	0.745625244842	0.696874842168	0.73403367046	0.829733798	1.13391228015	1.23702049587	0.74170116441	1.10666072307	1.14302177649	1.21054973256	0.735911241203	0.694708732454	0.779557151063	0.848738000539	0.740099280181	1.16691073209	0.0	0.78203229198	0.758219101302	1.13084955241	0.742416919394	1.14386106784	1.10992121861	0.689189285543	1.19661762736	1.25904324088	1.3807118397	1.22717015092	0.804970617618	1.12408333744	0.682559329352	1.27818739878	0.722606320801	0.739394300369	0.752711374176	1.24622010797	1.25837492811	0.845038234441	0.699819649986	1.28135112767	1.12829812546	0.810181585855	0.541314737212	1.12224037059	0.709289168058	0.941375517867	0.90899308283	1.14147225836	1.35158786057	1.22032099781	0.98485521807	0.988695288083	0.65943976318	1.13131415278	0.825280532961	0.751540256308	0.758259210076	1.13224659049	0.879011786771	1.04247627419	1.22968568925	0.885930146634	1.27472536768	1.13732662693	1.11193913058	1.12156149918	1.11326390604	0.755337099098	0.764539949101	0.809044542682	0.784984815516	1.11707004409	1.14537299138	1.34869982455	1.14425607458	0.837070771685	0.782303448158	1.13063889828	0.727970470225	1.24153614265	1.2551573348	0.936325597994	0.760249522223	1.26414802351	0.714665231807	1.31073411577	1.26174445632	1.12206414662	0.710385213928	1.2540487512	0.719718920564	0.785119128616	0.763703439715	1.15518239253	1.09574083235	1.09897480483	0.638612153857	0.747095225792	0.687370424571	0.700210065232	1.11141327449	1.15049190383	1.13888325127	1.13241091253	0.614363628123	0.66080317897	1.18744898505	0.704006516903	0.770189223946	0.9112994339	0.99084806391	1.14153447632	1.15348454095	0.694766060175	1.12803299347	0.985706475563	0.71404145836	1.12579296298	0.940136393347	0.914526838859	1.21661480894	1.12777658294	1.163684491	0.794624817412	1.11156510052	0.707993874721
An9Ant2	0.415783158818	0.560326709063	0.832220597211	0.689098865104	0.501578600859	0.679599448362	0.574981569871	0.455775690835	0.734807937129	0.82768518776	1.05515292842	0.801151934939	0.487585507115	0.628629898403	0.590210283286	0.516253392311	0.667799070704	1.09832977122	0.644251504485	0.66836064633	0.632358185144	0.850004568726	0.827420067936	0.50389550547	0.516577723872	0.766379519692	0.882459994453	0.992765058205	0.990253868085	1.04624081595	0.464651412457	0.46515175766	1.01774335299	0.974830484719	0.426691887431	0.585140277685	0.677233492493	0.778782070991	0.839723867296	1.01778718788	0.500112800272	0.813707636734	0.846225100164	0.92266235472	0.490853462409	0.585610972374	0.60956739097	0.715978042373	0.652377300399	0.871191873064	0.78203229198	0.0	0.522455915676	0.841081059491	0.675034850709	0.850884779756	0.936581735509	0.536026748485	0.945790089995	0.946011030158	1.11171671267	1.01331883249	0.531111363933	0.842462079343	0.444454854985	1.05415063406	0.514414671021	0.39525690564	0.508474751913	1.02299683053	1.02912647414	0.610295003854	0.485414235298	1.03627159999	0.848304767434	0.662397157493	0.668667246848	0.897251072126	0.492626398313	0.760258292353	0.670028986402	0.834206469328	1.08287989658	0.973312407125	0.769110771731	0.67738170273	0.50568361626	0.824849699523	0.547745193271	0.501658269613	0.519073530921	0.806956287717	0.626372004505	0.784796294732	0.917754520471	0.797728767191	1.12163368132	0.844310333928	0.797611674619	0.82388669987	0.769936996396	0.486086825076	0.690965576066	0.562276658576	0.723608171403	0.797850042263	0.843653329965	1.08105759168	0.853246290516	0.599675889547	0.520325897556	0.831955778635	0.492039566055	0.993133354012	1.00973625532	0.691833863861	0.508649269983	1.03907774678	0.632351516957	1.07701309408	1.03325521806	0.806602852826	0.501561114868	1.00881081705	0.513516371169	0.701543027346	0.44980469192	0.857684068411	0.805042267086	0.822010050348	0.831640503836	0.801016476725	0.694895877218	0.522004703668	0.825038579109	0.866111275749	0.854803778714	0.853505586809	0.748880564435	0.647600150221	0.939034011069	0.49641182863	0.70757993895	0.594899585793	0.615423016993	0.857112447847	0.86032010502	0.47611680601	0.860321270645	0.741661238538	0.508820127768	0.823933915019	0.639137519226	0.868931771126	1.00938564666	0.809268965087	0.864177238105	0.682778757411	0.803088430412	0.64107016937
