	An10Ant1	At4Post1	Ao20Stomach	Zv6Mid2	Zv6Mid1	Ax16Ant2	Ax16Ant1	3AbPost2	Nu1Mid1	Nl17Ant1	13M1	Ao20Post1	12S	6M2	Al12Post3	12M1	9P2	9P1	Al11Esophagus	At14Esophagus	2S	Nu15Mid2	Nu15Mid1	2A	Zf5Ant1	Zf5Stomach	3AbPost3	10P2	10P1	2P1	At4Mid2	Al12Ant2	7P1	7P2	13S	Zv6Post1	Zv6Post2	Zv6Post3	Nl17Stomach	3M2	3M1	Nl18Mid2	Ax16Stomach	Nl19Stomach	3A	Ct13Stomach	Zf5Post1	Zf5Post3	Zf5Post2	Nl19Post2	Zf5Esophagus	An9Ant2	13M2	Nl19Esoph	Nu1Ant1	Nl17Esoph	9M1	Al12Stomach	9M2	Nl17Post1	Nl17Post2	7M1	Zv6Stomach	Nl18Esoph	An10Stomach	12A2	Nl8Ant1	Nl8Ant2	12A1	8P2	8P1	U.Food.	11A	6P2	At14Ant1	Nl8Mid2	Nl8Mid1	8A	11P	11S	8S	Nl18Post1	Nl18Post2	1P	1S	Ax16Post1	Ax16Post3	Ax16Post2	1A	10M1	10M2	Ax16Esophagus	Nu1Ant12	9A	Nl19Ant1	3AbStomach	9S	Nl18Stomach	Nl19Mid2	Nl19Mid1	3Abmid1	At4Ant1	Zf5Ant2	13A2	Zf5Mid2	Nl17Mid1	Nl17Mid2	Nu15Post1	Nu15Post2	Al12Esophagus	6A	Ax16Mid2	13P1	13P2	12M2	8M	12P1	MG1	Nl18Mid1	12P2	11M	Nl19Post1	6S	3P1	6M1	Al12Post2	An10Mid	At14Ant2	At14Mid2	At14Mid1	Zv6Ant1	Al11Ant1	Al11Ant2	At14Post1	Nu15Stomach	At14Stomach	Nu1post2	Nu1post3	An9Post2	Nu1post1	HG1	7S	Nl8Esophagus	3Abpost1	Al11Mid1	Ao20Ant1	Nu15Ant1	10A2	3AbAnt1	7A2	7A1	Nu15Esophagus	2M1	3AbMid2	3P2	1M1	Nl18Ant1	Zv6Ant2	Ao20Esophagus	At4Post2
13S	0.815660052103	0.803167945972	0.817356496294	0.873654918731	0.800380619948	0.863792835673	0.847730707966	0.803190532676	0.920688845845	0.830241500585	0.926411742611	0.794416082631	0.753606438169	0.78655142693	0.89462723168	0.773008107017	0.789363919399	0.945067514885	0.881668288584	0.823945050531	0.786566505503	0.840108297617	0.836246587088	0.709188008797	0.811099968062	0.823950733911	0.818298778678	0.907656209228	0.925643023221	0.937179303059	0.791318890338	0.879524760385	0.911718555209	0.920008758439	0.0	0.810932850935	0.825233592007	0.820521275244	0.831676209329	0.919651439534	0.687110850782	0.815920700775	0.817904461898	0.868146042989	0.717444747598	0.788450552031	0.819790162927	0.820786258357	0.833259605984	0.861596650166	0.856606727414	0.80685450194	0.666337432158	0.831171102943	0.866170045799	0.829267366439	0.858419242163	0.873048981534	0.950381737349	0.87349821301	0.924538613658	0.914170791819	0.801340262018	0.815840630808	0.835714478328	0.928845332324	0.833651425964	0.826691978894	0.670304717356	0.953558719946	0.956345664628	0.835336921792	0.745904165986	0.956720031071	0.828355878207	0.85161778343	0.837810725746	0.838756663667	0.77738097362	0.824078296955	0.820412345067	0.831231973143	0.935057500842	0.927950059287	0.864579053345	0.837226533256	0.818810053153	0.820987312914	0.688390029569	0.672942623883	0.70201606463	0.841081251486	0.824782230418	0.857255873028	0.879168424919	0.807642803157	0.917907824448	0.848429669108	0.83916878389	0.82199550471	0.855500091321	0.774927964881	0.802101000413	0.698504818077	0.808149400302	0.82901348733	0.839464308693	0.900299161573	0.818860671333	0.819620190784	0.727667197194	0.821124819179	0.698702103144	0.946284157475	0.870895691561	0.767797148229	0.687142779894	0.922261538214	0.830805012348	0.952635121099	0.925548805027	0.860690133172	0.724700558711	0.905904556802	0.737653436829	0.864823549635	0.833861712078	0.863319413978	0.81417165105	0.830164558743	0.837003015361	0.871620415797	0.870328948073	0.809355868092	0.824956378947	0.838995281853	0.811412810089	0.826356593832	0.875357776882	0.903742218844	0.871434980101	0.747400405091	0.78942740052	0.794845152925	0.807583124038	0.814194123527	0.82926771027	0.75050860432	0.816211525422	0.845195843093	0.686851539261	0.824486180091	0.780156872487	0.817046363179	0.923680747165	0.873403712852	0.828630129451	0.81780445273	0.819760085437	0.804569010045
Zv6Post1	0.67712689666	0.709562008085	0.760943260459	0.762624943156	0.635551837218	0.826674536048	0.788644298309	0.731044836105	0.831544789527	0.777070354161	0.952752477119	0.739140834817	0.891517315469	0.874551307124	0.808697304656	0.900868117115	0.862440659099	0.925712684057	0.82122056608	0.767954088505	0.856237524009	0.776915636063	0.769910402303	0.88055935593	0.709301173654	0.686272543265	0.754077326452	0.920989353699	0.926755409154	0.936861309638	0.674789816079	0.827894802195	0.89700471791	0.930413677013	0.810932850935	0.0	0.68066804279	0.637751285713	0.769300727223	0.948718428446	0.853354652754	0.710549123166	0.744034711893	0.800402200265	0.886997211182	0.748798484217	0.701317235905	0.706806851974	0.730996568141	0.780909010378	0.791996084358	0.686769165138	0.845160245999	0.762665023208	0.790577073935	0.752431001008	0.849381056906	0.747881254086	0.938755112211	0.814001172752	0.879765143517	0.938612337209	0.681293489631	0.736551368795	0.735439909351	0.958646827055	0.728523738119	0.673807524793	0.832686189267	0.936638454943	0.931460490416	0.862744232021	0.876026055552	0.941237386571	0.738815129194	0.744359452518	0.756006378207	0.856555561631	0.880573634153	0.885744965522	0.879239309691	0.765971029191	0.889280167454	0.917433760018	0.879253381873	0.778496637359	0.720165277129	0.794947207994	0.882001098638	0.832123065342	0.831999281291	0.763187706915	0.770015971593	0.863753388801	0.816372170626	0.718119369282	0.91955577644	0.766207026697	0.790841251284	0.740814267002	0.824581430081	0.71858290948	0.710231284723	0.827189168396	0.706947405986	0.751091672859	0.814246024365	0.851364664398	0.780323119275	0.748996302075	0.855540834827	0.775478286178	0.824872648097	0.936009166433	0.872768289351	0.837267571763	0.818025030038	0.951150359799	0.758439945642	0.930393612609	0.951406658175	0.78204751697	0.881691510051	0.909376257854	0.880203588953	0.733147186958	0.73608302759	0.804878764672	0.739604155438	0.750104647879	0.772302402222	0.829269904102	0.842032651828	0.660594708306	0.768706420384	0.771668150132	0.761509546648	0.752223471312	0.784799818703	0.856819097362	0.898490053328	0.876381843292	0.656086511961	0.729234524168	0.684030154387	0.751082396249	0.784086669769	0.865461963583	0.749520334404	0.860713402295	0.852456271306	0.748795787872	0.857651604386	0.686732373599	0.94691807125	0.879966484652	0.734641469906	0.68227936918	0.764848322399	0.7025586824
Zv6Post2	0.766794843118	0.739459010494	0.782924656541	0.805597311789	0.722363241924	0.830509133111	0.823300073639	0.779398779167	0.870066096988	0.801770706743	0.941911461286	0.763430536195	0.887629950804	0.866852450823	0.774609162825	0.87739984601	0.829113391638	0.902037130065	0.871017660822	0.765252102268	0.840362977289	0.803674992998	0.794171118812	0.867778026071	0.763492238354	0.750132037546	0.783087299027	0.89926999992	0.911703288588	0.912086240154	0.751600856845	0.870340882744	0.886178144881	0.919519380015	0.825233592007	0.68066804279	0.0	0.623601554726	0.786209261424	0.939179799333	0.838769910197	0.753755021308	0.754772462753	0.811290721814	0.872457323452	0.791970399067	0.73987888576	0.686579027843	0.759815212662	0.79509468542	0.832239415254	0.766314954095	0.837135576189	0.785473591268	0.826891066816	0.772933370568	0.829212659434	0.783492665594	0.909060989916	0.812098367668	0.870401908316	0.927408621403	0.749938520311	0.778484113712	0.780349310656	0.947786572945	0.791633141899	0.763785913041	0.837597647662	0.884775229513	0.881976368853	0.829314125301	0.875485928245	0.922438205315	0.75632912096	0.803244597412	0.797981765282	0.82389757483	0.882112023192	0.881344716223	0.864986123069	0.772622206683	0.877639844739	0.906474928955	0.864451590966	0.789347795426	0.775854283366	0.794711940343	0.862885512756	0.828271855636	0.829597316351	0.80105444638	0.822710112022	0.831256405008	0.808062864585	0.779345480402	0.901852502793	0.79314297226	0.805287292629	0.758768968925	0.86184750216	0.756415029263	0.767382329577	0.835837570357	0.748316211763	0.768457197793	0.815683429358	0.848012161192	0.795035462888	0.763597442231	0.857006721357	0.787946064018	0.806686940489	0.922812842271	0.84781162251	0.781971768823	0.824101213221	0.940200629202	0.804137523529	0.891857983351	0.939680134083	0.782268527745	0.882414767836	0.889734545271	0.868105731552	0.712133833372	0.78424717432	0.804715909491	0.766203405183	0.781909942453	0.809838758918	0.864860398685	0.873391695202	0.719583301809	0.786132911735	0.80215355991	0.784323099467	0.774193535197	0.827288414954	0.892238970504	0.865677296294	0.862541545238	0.716404547023	0.779480590955	0.750663473968	0.778847996782	0.7953501349	0.86338440149	0.769226092865	0.851126301921	0.846487499432	0.777001575949	0.857145180673	0.749447399936	0.930343880702	0.873633682006	0.762788029029	0.759574878727	0.758675277005	0.734436193901
Zv6Post3	0.754883030398	0.738125201434	0.776329800403	0.78785056985	0.715355680559	0.823705197636	0.811978731011	0.771952416668	0.857751987779	0.783678501724	0.956163122208	0.746216038799	0.887902514578	0.8695178575	0.787681643344	0.900029517486	0.833010365171	0.900585089585	0.871232839456	0.766794877609	0.84321430038	0.775643438544	0.767982000746	0.885140934469	0.763273833141	0.740101867653	0.759478976153	0.90060329443	0.906109390938	0.91915290125	0.728447975969	0.873014590307	0.878812492147	0.924913900388	0.820521275244	0.637751285713	0.623601554726	0.0	0.780420279515	0.952052093588	0.851703848097	0.728298916112	0.736282522737	0.801218405656	0.891997280349	0.786946297442	0.699789501029	0.681108873365	0.734340006517	0.785681177154	0.827041865125	0.725635083132	0.837974516424	0.781541749013	0.810581840197	0.75452852989	0.83254278551	0.762493238024	0.908594859582	0.803936809577	0.864595522354	0.940118770285	0.711592944578	0.762475933421	0.766636443241	0.960497877013	0.748287422789	0.74277283094	0.844754314862	0.897939336248	0.89465654811	0.833436104825	0.867664478149	0.924329811831	0.747958036387	0.80290550849	0.77683401349	0.824014534754	0.876299255277	0.882626704515	0.865893480705	0.753856987735	0.866890161798	0.899352688062	0.865423517653	0.772485024207	0.76807699725	0.781789572188	0.881859014951	0.836979261801	0.831937045528	0.791963071053	0.79850282106	0.838490527927	0.809737479156	0.772702383206	0.8997949625	0.790152404409	0.796818177539	0.748482307828	0.842449470395	0.752568557878	0.745747362949	0.845028371506	0.727442130425	0.75651564871	0.801622324108	0.832675990398	0.783172313652	0.760437774487	0.842426699102	0.777686816974	0.809393663172	0.917872243993	0.844555110168	0.800178001564	0.805979039846	0.954514631416	0.802047758866	0.898354695333	0.953339739409	0.767369112365	0.874961264635	0.880805581027	0.890249404513	0.708936538334	0.776149099606	0.800470246024	0.758061374189	0.762890787049	0.807611868335	0.855737042793	0.865547913035	0.70961852612	0.782112791048	0.776746057208	0.774510928686	0.772040179078	0.795361091593	0.884254768285	0.858677638673	0.865597090248	0.714611362842	0.752885219355	0.735939028536	0.765063081832	0.786440396521	0.871969386371	0.76078490896	0.846322032828	0.859036267923	0.768817957676	0.860444039612	0.733430236443	0.945406992021	0.850696165942	0.744856861242	0.72814512582	0.768487405522	0.711961098596
Nl17Stomach	0.828140831401	0.761272865979	0.710627144831	0.897862535654	0.795406775148	0.824030572057	0.801111453404	0.781850556536	0.920557132978	0.733063328223	0.941571864819	0.69437629829	0.904344358881	0.879412125498	0.822496598488	0.896768270595	0.860623897897	0.909236432854	0.932593540271	0.722310911682	0.81043890145	0.733284360817	0.738149396011	0.878691411018	0.819783346249	0.817834915809	0.716656150081	0.885716517546	0.903220881817	0.907115117732	0.765215347172	0.925559483069	0.904211074757	0.92921887136	0.831676209329	0.769300727223	0.786209261424	0.780420279515	0.0	0.943261706964	0.85918232656	0.670145935133	0.674312969772	0.706924790385	0.880548965573	0.830253715156	0.785323843961	0.78234055307	0.822012641587	0.6975086279	0.905740785291	0.774497459022	0.870739664655	0.651247472431	0.873198627912	0.685253626317	0.85106371459	0.812480871496	0.931304233496	0.742148737936	0.833886527144	0.931609432224	0.784958432033	0.6950735078	0.842423374928	0.951939516455	0.808708979479	0.803270448386	0.846993140301	0.917361346665	0.916029922905	0.818655276239	0.882509158896	0.910164208407	0.688960084954	0.857502411711	0.872761087541	0.857067657184	0.895120786857	0.861988834829	0.862963195499	0.667786619449	0.839798651179	0.891517817548	0.834348859665	0.723698424861	0.839433211264	0.727284491818	0.875324728338	0.837223668217	0.822416857914	0.716819405405	0.835170431566	0.860094485592	0.73681483425	0.78677094225	0.895716167416	0.696902952479	0.738345387762	0.692128204572	0.845926393087	0.764763733547	0.779705358736	0.84753494969	0.771964093753	0.676461007161	0.728528750238	0.816632990046	0.711442952316	0.817012933404	0.848023548005	0.723605583265	0.822469302369	0.909164943106	0.870640858362	0.82001059331	0.809680788567	0.940917960256	0.847891183956	0.919128197335	0.942483761317	0.702227571048	0.893676081526	0.870124239126	0.892811387582	0.808703072714	0.835950977071	0.713910004267	0.732447624124	0.733698814669	0.878214643155	0.911526645874	0.902574967131	0.783670298479	0.690281249665	0.730835546748	0.695504291392	0.682529027671	0.888683838858	0.934268939744	0.890017872596	0.860919721837	0.762279572489	0.744244087966	0.769912948249	0.70247936339	0.721631844152	0.871462687657	0.721986593999	0.867742700985	0.874288345054	0.694655188779	0.842523181036	0.731475013044	0.930316413219	0.854206320926	0.668028906677	0.802084060048	0.676447015921	0.813368221644
3M2	0.953970584362	0.950241492749	0.946568297713	0.962414286795	0.948192543284	0.943935428341	0.9439519499	0.960589017089	0.980351192302	0.96467085148	0.430676923977	0.936914394128	0.938657535058	0.928262263056	0.970489295835	0.767130796359	0.899134600632	0.97243433452	0.971885203382	0.948545728859	0.890459175705	0.960671966254	0.960266123351	0.87622134912	0.95573587596	0.951248241792	0.961436056788	0.936456729877	0.965203461393	0.950674363599	0.951589954593	0.969731169643	0.966869700723	0.521917715395	0.919651439534	0.948718428446	0.939179799333	0.952052093588	0.943261706964	0.0	0.856255485173	0.957537013874	0.945797998035	0.957644049353	0.839409553595	0.93874553615	0.950829945954	0.947219875409	0.957867375869	0.95430182507	0.959652149948	0.948595512949	0.924357996844	0.955178466425	0.970313367364	0.958473304579	0.920938872219	0.94899690333	0.980523736608	0.941902162091	0.975202394792	0.451603947348	0.951392082373	0.944261547752	0.950624594407	0.439325684466	0.959904427771	0.954221180357	0.871475138914	0.97320815817	0.977806525113	0.93493853567	0.913157713431	0.975827701006	0.959947335601	0.964064399276	0.960191511519	0.933272506669	0.939264247279	0.928147356341	0.902047622509	0.947948815286	0.979469451184	0.961257180462	0.910993327382	0.934574739871	0.959458532076	0.946879307795	0.872002517203	0.857654688969	0.890051632714	0.941639108035	0.966223364224	0.931697633504	0.933601473821	0.962934762502	0.944028946354	0.953732468073	0.939910895612	0.930131492495	0.976714694911	0.945846464397	0.95550351635	0.912480392193	0.944384758469	0.935830063034	0.929289569007	0.969856738672	0.947349344769	0.955127400589	0.837390438654	0.935642284433	0.898445206748	0.975300214352	0.953708866306	0.911566923326	0.909200346116	0.455517833483	0.968639219181	0.973797324991	0.438880364815	0.955497929127	0.92459768338	0.956032842927	0.881463165947	0.957407683207	0.964437067657	0.954752649645	0.953388581555	0.938352977529	0.962738542341	0.964422420465	0.965850640625	0.955185587037	0.930571513529	0.953251786604	0.958347007688	0.958709844408	0.96893935318	0.97570228541	0.955953749729	0.900929803844	0.953346254683	0.956513670429	0.954748637928	0.936232529395	0.940104342815	0.909692951658	0.955440310714	0.921379350754	0.888375829045	0.950767661072	0.748144995253	0.953829557221	0.44810237474	0.955211287995	0.957326367278	0.961064714561	0.92241270387	0.947901470128
3M1	0.847291799662	0.841499527024	0.854121592904	0.883541145636	0.845855927162	0.867259721818	0.878555120677	0.850600256867	0.935693124094	0.881058854455	0.86422275098	0.826440432005	0.749428800415	0.762023877975	0.904180790759	0.682667347241	0.76152115979	0.940330708365	0.902465073278	0.847398390075	0.780209556857	0.872252284697	0.860893642383	0.660338541548	0.846823189021	0.866188166396	0.862232219983	0.884354480561	0.918040214544	0.912459455528	0.84008004834	0.893189026692	0.910968923812	0.867690231708	0.687110850782	0.853354652754	0.838769910197	0.851703848097	0.85918232656	0.856255485173	0.0	0.857800027356	0.852229409513	0.895094101206	0.632610921537	0.814965846956	0.850594403851	0.846020292406	0.846645498515	0.880177060207	0.880033400584	0.84605959307	0.706049801574	0.864412038987	0.897049366531	0.866339476173	0.847242452155	0.88210154099	0.944092486225	0.86831589524	0.930272169603	0.861303977294	0.847955739004	0.851688057996	0.871643033059	0.867848903515	0.869357715812	0.846270031175	0.68342479472	0.945135702962	0.94796363325	0.83692315486	0.696395057682	0.948480608051	0.854815350338	0.870274511953	0.873266653963	0.839242803751	0.757221861767	0.829400624162	0.802546061002	0.85289198919	0.936215884468	0.909523952826	0.837883187882	0.838085048686	0.849479480546	0.849731380091	0.665493394452	0.650102392158	0.679032776955	0.856792222845	0.858252790873	0.857423843704	0.865198978367	0.854066431596	0.905893004405	0.870443690354	0.851868130928	0.843749342419	0.883338706207	0.821950065576	0.845887538735	0.695465252696	0.839676803995	0.840294826931	0.853442078624	0.914602155725	0.858685229477	0.840465538544	0.690071936233	0.851542891363	0.716180074872	0.93988360195	0.873276194045	0.769347076103	0.726430767412	0.861185634614	0.870015157461	0.949706289849	0.868605235973	0.874544783783	0.732032963962	0.892624955658	0.677127387049	0.879543705254	0.870406258981	0.876925022701	0.849560297105	0.842038280278	0.874217895194	0.897936769936	0.884861163013	0.833495388943	0.836171569188	0.870247107877	0.868817850641	0.863461383766	0.895857594617	0.922242586596	0.860700243816	0.695639574246	0.84538423321	0.847163061524	0.8540850909	0.842834895243	0.856091496217	0.727506155466	0.861932932715	0.83882420344	0.659122113158	0.856670064742	0.729687783149	0.853772526265	0.86273053339	0.861618302566	0.863051439531	0.856871451106	0.833588262427	0.834469796236
Nl18Mid2	0.77046766996	0.732013821093	0.652191558226	0.885637775368	0.760758479013	0.826005228692	0.778473326096	0.741381138484	0.90446736614	0.695511507172	0.955950780751	0.621580623263	0.885753132265	0.83968035863	0.818793619935	0.901526344118	0.850425639879	0.912498398825	0.915518381163	0.702004655854	0.840788671267	0.655343699168	0.685995722408	0.876448749176	0.783024047338	0.781404242515	0.67193888	0.902579443568	0.907232751235	0.920400502884	0.711833742143	0.906364692975	0.899513493937	0.944859625899	0.815920700775	0.710549123166	0.753755021308	0.728298916112	0.670145935133	0.957537013874	0.857800027356	0.0	0.591699651201	0.717811635901	0.889936317568	0.810074501104	0.752850904446	0.768340723574	0.766911767149	0.693270559509	0.883201435789	0.736110132945	0.838780263842	0.645059853257	0.845433781529	0.621574908447	0.872415075436	0.819720084382	0.920993764446	0.748301722672	0.840324254472	0.948889712802	0.742377947217	0.626187260342	0.813652151096	0.966001759154	0.765595124858	0.767560476391	0.840710569411	0.924524507755	0.925492748242	0.853423189645	0.876729965846	0.920060209476	0.661373544899	0.815612126362	0.834636322856	0.858421765324	0.878564642378	0.894597933676	0.885621828768	0.604543075412	0.848835173512	0.900378298825	0.875697918029	0.713945445314	0.806965454573	0.700763745309	0.873160170092	0.828803207549	0.816042640558	0.707527253151	0.800247079762	0.88213864491	0.728580580899	0.746582725785	0.921642376499	0.687418133141	0.679443204379	0.656952829482	0.805597650413	0.74303636299	0.752472843623	0.837625449249	0.732039216303	0.632423475957	0.724782443015	0.808124825534	0.709753740155	0.786822661508	0.856044036955	0.666681963924	0.819830909385	0.915050183764	0.880973556735	0.824674596793	0.813059771475	0.95773739317	0.821092615024	0.927982012002	0.958248750817	0.664643805171	0.880075696949	0.880493479182	0.891695441473	0.794019054121	0.802801320845	0.698710273411	0.687085626283	0.672783442208	0.853406419977	0.894980134808	0.894121812978	0.743723757341	0.656500426966	0.703567179787	0.663607400427	0.653000305201	0.858027588898	0.904981715525	0.873938293379	0.87241853222	0.710212752975	0.69951614951	0.721136909996	0.641665523219	0.699963260621	0.852892303108	0.696961895315	0.890278067406	0.871823928667	0.683260476026	0.860087274673	0.657953816996	0.947362444368	0.851449851038	0.613744809174	0.765211386725	0.682186572531	0.777671829778
Ax16Stomach	0.803238682841	0.736496474731	0.672657752508	0.890996730793	0.777478320156	0.808934802162	0.776416001938	0.762911661766	0.912933343654	0.707352972271	0.946135674292	0.64386951369	0.884610444112	0.8747327666	0.806376816586	0.898580545696	0.852481470082	0.909402534627	0.92243278868	0.705279674855	0.819675065922	0.702335186289	0.729018103987	0.875772079041	0.794912170542	0.79845098123	0.677024966218	0.881921049988	0.885097323996	0.904140490505	0.720643414771	0.911689861233	0.907040831261	0.933450607526	0.817904461898	0.744034711893	0.754772462753	0.736282522737	0.674312969772	0.945797998035	0.852229409513	0.591699651201	0.0	0.709992907232	0.876255290779	0.817596376686	0.769867701725	0.767437903494	0.793109263201	0.67938371903	0.895971938583	0.771723628842	0.837309842963	0.640369884462	0.854460299672	0.648350402438	0.860785253485	0.821333314357	0.927026839582	0.732807027279	0.828721701406	0.935622092132	0.76201867173	0.655280364945	0.832251287978	0.953398385246	0.789496863365	0.790447385503	0.838335992459	0.904903125143	0.912198020176	0.830177823841	0.878993298869	0.905162401693	0.702657684031	0.836740757555	0.852512945461	0.852259254236	0.88471676965	0.884486549923	0.87120667376	0.638043883682	0.839953008629	0.883363382227	0.860109127998	0.689649563783	0.822908256041	0.720072233052	0.869231499479	0.841093517327	0.829628935762	0.723106198276	0.816439091085	0.864897318087	0.731483634686	0.764796166499	0.916090064409	0.712870148354	0.733892928868	0.678968808836	0.825740287111	0.751468059582	0.770145313048	0.848114082934	0.754609843392	0.662233243937	0.727399488861	0.797147409419	0.709058002111	0.810301090702	0.848639987219	0.684487796191	0.810386135339	0.899939596507	0.869347759555	0.810326298389	0.809896351672	0.94788996396	0.839924239581	0.909153585551	0.947741216893	0.682991828219	0.882349204886	0.862855052149	0.890257474058	0.80707336529	0.815727988058	0.699168068244	0.704161852188	0.694918932092	0.860146372116	0.900366740545	0.901632437487	0.763583391107	0.672211649266	0.71574618629	0.682324888128	0.645119572026	0.871112873841	0.916347637589	0.881022636329	0.869453113401	0.73203503287	0.711778349335	0.752502813731	0.672697181069	0.72363328761	0.855912218523	0.697530599647	0.876531649474	0.86540897518	0.686400291078	0.849428963823	0.69015392924	0.935844066642	0.864277164905	0.626730822166	0.777107816258	0.669146060489	0.787145600862
Nl19Stomach	0.857932401972	0.822982511856	0.767906242133	0.921494797668	0.835656924241	0.818503863849	0.795821632077	0.843687602671	0.934104292723	0.796412363572	0.956905781263	0.761369520606	0.932536514599	0.895727021679	0.818507858471	0.929103861524	0.859775427722	0.888130134495	0.950676135522	0.770445956536	0.782734408905	0.7645302929	0.765386647168	0.920548998582	0.870238568993	0.863150575713	0.783080729896	0.820470331386	0.827848851361	0.854932196845	0.796505692339	0.941317332508	0.897674936824	0.919062596181	0.868146042989	0.800402200265	0.811290721814	0.801218405656	0.706924790385	0.957644049353	0.895094101206	0.717811635901	0.709992907232	0.0	0.916543508784	0.871727426139	0.828556649493	0.819650020135	0.850997131543	0.676546678035	0.931736577139	0.819417087096	0.892404733476	0.712453746465	0.908510807795	0.724068494754	0.829706516418	0.808735647544	0.92132756348	0.70811043937	0.760167991654	0.939852723378	0.824925766115	0.77409722368	0.833525934931	0.962792319614	0.84169472568	0.849514865136	0.886836055543	0.881682178652	0.893700643313	0.792107920354	0.925773545537	0.841966319631	0.773238812993	0.887628543652	0.893130917721	0.835906367584	0.919591175707	0.824097432552	0.826701266208	0.699549234431	0.764968400066	0.841842123777	0.746097077324	0.73068395208	0.875646593046	0.808164259255	0.915478285029	0.871725712675	0.857248098689	0.77361229455	0.866994296887	0.832458068382	0.706422719587	0.840059148952	0.848566073903	0.748605652567	0.786065003924	0.727317511869	0.891282463753	0.82750848306	0.84061767533	0.88755483169	0.815163933298	0.725458324633	0.738202552784	0.737748289699	0.799630250572	0.851713521618	0.872521631872	0.774225207849	0.838923336706	0.838711470064	0.855321713381	0.826789615937	0.839821829634	0.959445452134	0.890614388373	0.87758989321	0.955350752526	0.694742017887	0.929544942891	0.808771116042	0.923790363128	0.819047469131	0.868855906877	0.716585598915	0.798133146887	0.784577410363	0.914015536013	0.929528429123	0.928705943397	0.819768490436	0.74838401552	0.781345691022	0.786939253831	0.770954923126	0.909395252165	0.939641538727	0.904289743728	0.890214931631	0.816483203777	0.81302963488	0.824864087734	0.769636250211	0.774313639478	0.910776862149	0.803899539514	0.844302006375	0.911839181288	0.780913723127	0.872753095001	0.77933223074	0.935901008533	0.85519606747	0.715244425068	0.851246883702	0.73029489556	0.848781904285
3A	0.878244016567	0.873805499112	0.885676529999	0.906272665038	0.880287685994	0.897457782314	0.896635837165	0.884052085951	0.946783254549	0.89687732692	0.847508318694	0.845665345915	0.766354184407	0.793252213503	0.930084847785	0.689107810728	0.759552569459	0.945524187602	0.915688188537	0.875825900347	0.801387067612	0.906160242134	0.894764616271	0.642455645619	0.878305053615	0.893957073361	0.884693091571	0.893631632922	0.927042354946	0.916095123699	0.87364334538	0.907284350549	0.919332094767	0.857833804717	0.717444747598	0.886997211182	0.872457323452	0.891997280349	0.880548965573	0.839409553595	0.632610921537	0.889936317568	0.876255290779	0.916543508784	0.0	0.837128887958	0.889245761176	0.881456744818	0.883945409753	0.900975024137	0.892932794117	0.873321161526	0.737250354874	0.880211751922	0.91972719419	0.88943307086	0.859658180465	0.902972377327	0.950365627468	0.897171747634	0.94633116427	0.843090323531	0.879947285064	0.871289747481	0.891782177514	0.853394367134	0.89300983098	0.889595175466	0.70307697419	0.949743371383	0.954787267591	0.857693650991	0.713270833913	0.954575731824	0.891329573737	0.904210638559	0.896363123315	0.853997376867	0.778078966564	0.844684601485	0.817741388519	0.882502765438	0.952687033421	0.925064638815	0.849595727683	0.865554331094	0.873103320055	0.866757675102	0.636373236786	0.665719073221	0.69322128882	0.877736570887	0.893962302025	0.886780700123	0.886441422218	0.882480582974	0.913903516475	0.88909510523	0.87237127569	0.865841605078	0.908628009979	0.854017064658	0.87927511999	0.709049098769	0.873975015864	0.879065993816	0.876705103331	0.930280625544	0.878647348496	0.887267390232	0.670040512215	0.870031298776	0.735610156097	0.94458693499	0.891595139697	0.793520154673	0.756675650658	0.841667281628	0.895665772311	0.953081946108	0.852155294141	0.907223009185	0.725238700764	0.903819770706	0.657436075966	0.90696111656	0.891520380247	0.904518209506	0.882874215318	0.859018632739	0.899201778454	0.9125452757	0.903541327709	0.872348599559	0.866523568879	0.887929660459	0.883703432561	0.891154234038	0.923421979428	0.931034361573	0.878347540096	0.711135279235	0.882513272544	0.873578647453	0.873269777469	0.855384355634	0.879396392716	0.747049533004	0.888859913625	0.857829030741	0.649070570956	0.889088615547	0.733128370557	0.886569180045	0.8522025068	0.888265281298	0.888200828797	0.889682794189	0.851875371321	0.875375789515
